,timestep,first_agent,agent1_initial_attitude,agent1_final_attitude,second_agent,agent2_initial_attitude,agent2_final_attitude
0,0,49588,0.3125,0.3125,49601,0.25,0.2625
1,0,49579,0.25,0.25,49563,0.3125,0.3020833333333333
2,0,43172,0.3125,0.3125,43073,0.0625,0.1125
3,0,42706,0.5,0.5,42714,0.4375,0.45
4,0,42770,0.75,0.75,42770,0.75,0.75
5,0,43010,-0.4375,-0.4375,43178,1.0,1.0
6,0,43172,0.3125,0.3125,43010,-0.4375,-0.4375
7,0,64155,0.3125,0.3125,63832,0.8125,0.8125
8,0,64155,0.3125,0.3125,64155,0.3125,0.3125
9,0,79048,0.0625,0.0625,78663,0.6875,0.6875
10,0,79017,1.0,1.0,79017,1.0,1.0
11,0,78663,0.6875,0.6875,79048,0.0625,0.1875
12,0,59662,0.875,0.875,59458,0.5,0.575
13,0,59833,0.0625,0.0625,59662,0.875,0.875
14,0,59795,0.125,0.125,59751,0.5,0.48928571428571427
15,0,59795,0.125,0.125,59694,-0.375,-0.3607142857142857
16,0,59833,0.0625,0.0625,59795,0.125,0.11416666666666667
17,0,59971,0.375,0.375,59833,0.0625,0.125
18,0,75571,0.0,0.0,75571,0.0,0.0
19,0,75796,0.4375,0.4375,75796,0.4375,0.4375
20,0,60303,0.4375,0.4375,60473,0.375,0.3875
21,0,60057,0.375,0.375,60303,0.4375,0.4275
22,0,40631,0.375,0.375,40631,0.375,0.375
23,0,13324,0.875,0.875,13324,0.875,0.875
24,0,41723,0.625,0.625,41723,0.625,0.625
25,0,46607,0.375,0.375,46607,0.375,0.375
26,0,46304,0.75,0.75,46304,0.75,0.75
27,0,46607,0.375,0.375,46563,0.4375,0.4275
28,0,40932,0.0,0.0,40559,0.75,0.75
29,0,40717,0.5625,0.5625,40717,0.5625,0.5625
30,0,14667,0.75,0.75,14667,0.75,0.75
31,0,14667,0.75,0.75,14744,0.25,0.35
32,0,14744,0.35,0.35,14809,0.5,0.48384615384615387
33,0,60435,-0.125,-0.125,60530,0.375,0.3607142857142857
34,0,60393,0.0625,0.0625,60435,-0.125,-0.0975
35,0,31354,0.3125,0.3125,31243,0.1875,0.2125
36,0,13883,0.375,0.375,13883,0.375,0.375
37,0,2670,0.125,0.125,2670,0.125,0.125
38,0,67000,0.3125,0.3125,67000,0.3125,0.3125
39,0,15428,-0.25,-0.25,15428,-0.25,-0.25
40,0,15321,0.5625,0.5625,15490,-0.3125,-0.3125
41,0,76250,0.1875,0.1875,76310,0.875,0.875
42,0,76250,0.1875,0.1875,76250,0.1875,0.1875
43,0,76017,0.3125,0.3125,76017,0.3125,0.3125
44,0,4851,-0.125,-0.125,5036,0.625,0.625
45,0,4681,0.9375,0.9375,4975,-0.6875,-0.6875
46,0,5036,0.625,0.625,4597,-0.5625,-0.5625
47,0,50174,0.375,0.375,50552,0.25,0.275
48,0,50174,0.375,0.375,50474,0.8125,0.8125
49,0,8732,0.0,0.0,8660,-0.4375,-0.4265625
50,0,57479,0.125,0.125,57479,0.125,0.125
51,0,57479,0.125,0.125,57320,0.25,0.23214285714285715
52,0,54913,0.875,0.875,54913,0.875,0.875
53,0,55030,0.1875,0.1875,54824,0.4375,0.4182692307692308
54,0,54961,0.5,0.5,55053,0.4375,0.45
55,0,55264,0.0625,0.0625,55030,0.1875,0.16916666666666666
56,0,54961,0.5,0.5,54771,0.0625,0.15000000000000002
57,0,55053,0.45,0.45,54805,0.4375,0.44
58,0,55053,0.45,0.45,55264,0.0625,0.14
59,0,55133,0.0,0.0,55133,0.0,0.0
60,0,25177,0.25,0.25,25177,0.25,0.25
61,0,65094,-0.0625,-0.0625,65090,0.0625,0.04083333333333333
62,0,26089,0.75,0.75,26089,0.75,0.75
63,0,26424,0.3125,0.3125,26369,0.25,0.2625
64,0,26281,0.3125,0.3125,26424,0.3125,0.3125
65,0,13731,0.5,0.5,13731,0.5,0.5
66,0,13833,-0.4375,-0.4375,13685,-0.125,-0.1875
67,0,13310,0.375,0.375,13318,0.6875,0.6875
68,0,26560,0.0,0.0,26560,0.0,0.0
69,0,7300,-0.375,-0.375,7239,0.0625,-0.007500000000000007
70,0,6841,0.625,0.625,7100,-0.3125,-0.3125
71,0,6841,0.625,0.625,6880,0.25,0.325
72,0,6938,-0.125,-0.125,6841,0.625,0.625
73,0,32855,0.4375,0.4375,32855,0.4375,0.4375
74,0,9712,0.375,0.375,9712,0.375,0.375
75,0,64709,0.375,0.375,64875,0.375,0.375
76,0,64367,0.625,0.625,64709,0.375,0.425
77,0,64875,0.375,0.375,64821,0.3125,0.325
78,0,64709,0.425,0.425,64376,0.1875,0.235
79,0,64821,0.325,0.325,64367,0.625,0.6183333333333333
80,0,64635,0.25,0.25,64558,0.5625,0.5520833333333334
81,0,23493,0.625,0.625,23493,0.625,0.625
82,0,23441,0.3125,0.3125,23426,0.0,0.0625
83,0,23455,0.125,0.125,23307,0.75,0.75
84,0,58931,0.5625,0.5625,59418,0.5,0.5125
85,0,59161,0.125,0.125,58931,0.5625,0.5625
86,0,59161,0.125,0.125,59161,0.125,0.125
87,0,17078,0.375,0.375,16832,0.0,0.07500000000000001
88,0,76755,-0.375,-0.375,76755,-0.375,-0.375
89,0,69101,0.0,0.0,69101,0.0,0.0
90,0,64951,0.375,0.375,64935,0.0625,0.125
91,0,64951,0.375,0.375,64951,0.375,0.375
92,0,65048,0.125,0.125,65048,0.125,0.125
93,0,56892,0.375,0.375,56892,0.375,0.375
94,0,10738,0.5,0.5,10506,0.1875,0.25
95,0,10738,0.5,0.5,10313,0.25,0.3
96,0,46908,0.5,0.5,46696,0.5,0.5
97,0,46940,0.5625,0.5625,46908,0.5,0.5125
98,0,46696,0.5,0.5,46943,0.25,0.3
99,0,21782,0.375,0.375,21782,0.375,0.375
100,0,76572,0.4375,0.4375,76572,0.4375,0.4375
101,0,17630,-0.5,-0.5,17630,-0.5,-0.5
102,0,18684,-0.375,-0.375,18652,0.4375,0.4375
103,0,6642,0.125,0.125,6640,0.4375,0.41964285714285715
104,0,43218,-0.5,-0.5,43287,0.1875,0.153125
105,0,43218,-0.5,-0.5,43218,-0.5,-0.5
106,0,3621,0.875,0.875,2924,0.3125,0.425
107,0,2924,0.425,0.425,3354,-0.375,-0.375
108,0,3354,-0.375,-0.375,3273,0.875,0.875
109,0,2904,-0.0625,-0.0625,3621,0.875,0.875
110,0,26214,0.0,0.0,26306,1.0,1.0
111,0,25989,0.5,0.5,26214,0.0,0.1
112,0,25989,0.5,0.5,26239,0.6875,0.678125
113,0,65030,0.1875,0.1875,65105,0.125,0.1375
114,0,65105,0.1375,0.1375,65164,0.1875,0.17865942028985507
115,0,56671,0.4375,0.4375,56671,0.4375,0.4375
116,0,7093,-0.3125,-0.3125,7093,-0.3125,-0.3125
117,0,12059,0.3125,0.3125,12000,-0.0625,-0.0011363636363636367
118,0,11994,0.4375,0.4375,11994,0.4375,0.4375
119,0,12000,-0.0011363636363636367,-0.0011363636363636367,12064,0.0,-0.00022727272727272735
120,0,42784,0.3125,0.3125,42784,0.3125,0.3125
121,0,41749,-0.1875,-0.1875,41749,-0.1875,-0.1875
122,0,44236,0.875,0.875,44465,0.375,0.475
123,0,35983,0.0,0.0,35958,0.0625,0.0515625
124,0,35983,0.0,0.0,36056,-1.0,-1.0
125,0,36056,-1.0,-1.0,35983,0.0,0.0
126,0,35983,0.0,0.0,35764,-0.375,-0.35625
127,0,35983,0.0,0.0,35729,0.25,0.225
128,0,72501,0.4375,0.4375,72501,0.4375,0.4375
129,0,72501,0.4375,0.4375,72624,-0.625,-0.625
130,0,47643,0.4375,0.4375,47643,0.4375,0.4375
131,0,47800,0.375,0.375,47710,0.75,0.75
132,0,47710,0.75,0.75,47800,0.375,0.45
133,0,47800,0.45,0.45,47767,0.375,0.39
134,0,31920,-0.375,-0.375,31895,0.125,0.06499999999999999
135,0,31920,-0.375,-0.375,31905,0.125,0.06499999999999999
136,0,31895,0.06499999999999999,0.06499999999999999,32142,0.3125,0.2867248520710059
137,0,46106,0.25,0.25,46106,0.25,0.25
138,0,40974,0.4375,0.4375,40542,0.3125,0.3375
139,0,40542,0.3375,0.3375,40974,0.4375,0.42353773584905663
140,0,59131,0.5625,0.5625,59094,-0.0625,0.026785714285714274
141,0,65035,0.5625,0.5625,65125,0.0625,0.1625
142,0,39765,0.0,0.0,39992,0.8125,0.8125
143,0,39992,0.8125,0.8125,39765,0.0,0.1625
144,0,39675,0.5,0.5,39495,0.375,0.4
145,0,27409,-0.125,-0.125,27409,-0.125,-0.125
146,0,1881,0.875,0.875,1881,0.875,0.875
147,0,72923,0.5,0.5,72923,0.5,0.5
148,0,50697,0.25,0.25,50218,0.375,0.35833333333333334
149,0,50770,0.375,0.375,50770,0.375,0.375
150,0,50770,0.375,0.375,50697,0.25,0.275
151,0,62368,0.0625,0.0625,62368,0.0625,0.0625
152,0,41875,0.3125,0.3125,41875,0.3125,0.3125
153,0,10002,0.125,0.125,9858,0.625,0.625
154,0,10002,0.125,0.125,10002,0.125,0.125
155,0,27578,-0.125,-0.125,27645,0.375,0.3607142857142857
156,0,5681,0.3125,0.3125,5681,0.3125,0.3125
157,0,18576,0.375,0.375,18576,0.375,0.375
158,0,55491,-0.375,-0.375,55491,-0.375,-0.375
159,0,42619,0.3125,0.3125,42142,0.5,0.48295454545454547
160,0,42141,0.0625,0.0625,42472,0.4375,0.4225
161,0,42141,0.0625,0.0625,42619,0.3125,0.2891666666666667
162,0,24831,0.1875,0.1875,24831,0.1875,0.1875
163,0,24831,0.1875,0.1875,24865,0.5625,0.5567307692307693
164,0,24831,0.1875,0.1875,24698,0.0,0.037500000000000006
165,0,42642,0.1875,0.1875,42642,0.1875,0.1875
166,0,29295,0.25,0.25,29295,0.25,0.25
167,0,11844,0.0,0.0,11844,0.0,0.0
168,0,5486,0.125,0.125,5486,0.125,0.125
169,0,5486,0.125,0.125,5356,0.0,0.025
170,0,5486,0.125,0.125,5229,0.375,0.3535714285714286
171,0,24123,0.0,0.0,24123,0.0,0.0
172,0,49433,0.4375,0.4375,49433,0.4375,0.4375
173,0,27549,-0.6875,-0.6875,27549,-0.6875,-0.6875
174,0,46437,0.0,0.0,46437,0.0,0.0
175,0,57725,0.4375,0.4375,57725,0.4375,0.4375
176,0,42898,0.0625,0.0625,42898,0.0625,0.0625
177,0,32083,0.25,0.25,32072,0.25,0.25
178,0,32139,0.0,0.0,32083,0.25,0.225
179,0,44722,-0.125,-0.125,44722,-0.125,-0.125
180,0,44860,0.125,0.125,44797,0.375,0.3535714285714286
181,0,50153,0.125,0.125,50153,0.125,0.125
182,0,42740,0.625,0.625,42740,0.625,0.625
183,0,44457,0.375,0.375,44457,0.375,0.375
184,0,66632,-0.125,-0.125,66632,-0.125,-0.125
185,0,34527,0.4375,0.4375,34219,0.3125,0.3375
186,0,34436,0.0,0.0,34242,0.1875,0.1640625
187,0,34219,0.3375,0.3375,34527,0.4375,0.42353773584905663
188,0,56906,0.375,0.375,56906,0.375,0.375
189,0,56993,0.1875,0.1875,56993,0.1875,0.1875
190,0,26209,-0.0625,-0.0625,26371,0.6875,0.6875
191,0,51275,0.5625,0.5625,51275,0.5625,0.5625
192,0,21499,0.5,0.5,21581,0.5,0.5
193,0,5682,0.375,0.375,5881,0.0625,0.125
194,0,42079,-0.1875,-0.1875,41920,0.0625,0.020192307692307683
195,0,42079,-0.1875,-0.1875,41940,0.0,-0.037500000000000006
196,0,72830,0.125,0.125,72830,0.125,0.125
197,0,42026,0.875,0.875,42026,0.875,0.875
198,0,17006,0.3125,0.3125,17006,0.3125,0.3125
199,0,59664,0.5625,0.5625,59664,0.5625,0.5625
200,0,5392,0.5,0.5,5261,0.875,0.875
201,0,40732,-0.6875,-0.6875,40732,-0.6875,-0.6875
202,0,43254,0.125,0.125,43254,0.125,0.125
203,0,58593,-0.0625,-0.0625,58593,-0.0625,-0.0625
204,0,64969,0.5,0.5,64969,0.5,0.5
205,0,47022,0.0,0.0,47022,0.0,0.0
206,0,14660,-0.0625,-0.0625,14694,-0.375,-0.3541666666666667
207,0,5613,0.0,0.0,5613,0.0,0.0
208,0,59063,0.3125,0.3125,59063,0.3125,0.3125
209,0,64282,0.3125,0.3125,64282,0.3125,0.3125
210,0,27590,0.4375,0.4375,27590,0.4375,0.4375
211,0,8719,0.5625,0.5625,8719,0.5625,0.5625
212,0,8705,-0.0625,-0.0625,8544,0.75,0.75
213,0,70228,0.125,0.125,70228,0.125,0.125
214,0,58319,0.625,0.625,57771,-0.375,-0.375
215,0,9035,0.4375,0.4375,9000,0.625,0.6125
216,0,9035,0.4375,0.4375,9065,-0.0625,0.015277777777777779
217,0,9149,0.4375,0.4375,9149,0.4375,0.4375
218,0,9035,0.4375,0.4375,9346,0.25,0.2875
219,0,61595,0.0625,0.0625,61597,0.5,0.49416666666666664
220,0,61595,0.0625,0.0625,61595,0.0625,0.0625
221,0,52720,0.0625,0.0625,52720,0.0625,0.0625
222,0,52867,1.0,1.0,52867,1.0,1.0
223,0,62007,-0.0625,-0.0625,62126,0.625,0.625
224,0,62052,0.1875,0.1875,62052,0.1875,0.1875
225,0,62007,-0.0625,-0.0625,62007,-0.0625,-0.0625
226,0,62007,-0.0625,-0.0625,61946,0.4375,0.43083333333333335
227,0,6859,0.0,0.0,6851,0.75,0.75
228,0,70187,0.4375,0.4375,70187,0.4375,0.4375
229,0,62663,0.0,0.0,62958,0.4375,0.4265625
230,0,36021,0.5625,0.5625,35877,0.375,0.4125
231,0,59651,-0.8125,-0.8125,59959,0.1875,0.1875
232,0,59959,0.1875,0.1875,59651,-0.8125,-0.8125
233,0,59651,-0.8125,-0.8125,59668,0.25,0.25
234,0,61966,0.375,0.375,62047,-0.5625,-0.5625
235,0,67432,0.0,0.0,68073,0.125,0.10625
236,0,68073,0.10625,0.10625,68064,0.4375,0.4203583916083916
237,0,67421,0.0625,0.0625,68108,0.5,0.49416666666666664
238,0,67787,0.0625,0.0625,67421,0.0625,0.0625
239,0,67592,0.0,0.0,67432,0.0,0.0
240,0,3392,0.125,0.125,3392,0.125,0.125
241,0,45718,0.4375,0.4375,45718,0.4375,0.4375
242,0,6900,-0.1875,-0.1875,6900,-0.1875,-0.1875
243,0,31297,-0.75,-0.75,31297,-0.75,-0.75
244,0,67904,-0.4375,-0.4375,67904,-0.4375,-0.4375
245,0,62716,-0.3125,-0.3125,62920,-0.0625,-0.1125
246,0,19304,0.0625,0.0625,19304,0.0625,0.0625
247,0,19304,0.0625,0.0625,19307,0.75,0.75
248,0,45406,0.0,0.0,45559,0.4375,0.4265625
249,0,36042,0.125,0.125,36042,0.125,0.125
250,0,27087,-0.125,-0.125,27166,0.375,0.3607142857142857
251,0,27074,1.0,1.0,27087,-0.125,-0.125
252,0,27166,0.3607142857142857,0.3607142857142857,27074,1.0,1.0
253,0,2589,0.3125,0.3125,2565,0.625,0.6193181818181819
254,0,2713,0.4375,0.4375,2265,0.25,0.2875
255,0,2098,0.0,0.0,2098,0.0,0.0
256,0,41680,0.125,0.125,41680,0.125,0.125
257,0,13507,-0.3125,-0.3125,13435,0.25,0.21931818181818183
258,0,13507,-0.3125,-0.3125,13507,-0.3125,-0.3125
259,0,67543,-1.0,-1.0,67543,-1.0,-1.0
260,0,73576,0.375,0.375,73576,0.375,0.375
261,0,31618,0.3125,0.3125,31597,0.6875,0.6875
262,0,31618,0.3125,0.3125,31618,0.3125,0.3125
263,0,69750,0.625,0.625,69439,0.3125,0.375
264,0,69448,0.25,0.25,69477,0.125,0.15
265,0,69408,-0.375,-0.375,69408,-0.375,-0.375
266,0,69477,0.15,0.15,69750,0.625,0.625
267,0,7869,0.75,0.75,7849,-0.6875,-0.6875
268,0,7849,-0.6875,-0.6875,7869,0.75,0.75
269,0,20668,0.1875,0.1875,20668,0.1875,0.1875
270,0,4254,0.5625,0.5625,4089,0.0,0.1125
271,0,4254,0.5625,0.5625,4254,0.5625,0.5625
272,0,29097,0.0,0.0,29095,0.125,0.10625
273,0,64164,0.1875,0.1875,63959,-0.25,-0.21634615384615385
274,0,64164,0.1875,0.1875,64037,0.125,0.1375
275,0,64037,0.1375,0.1375,64030,0.375,0.3536594202898551
276,0,64164,0.1875,0.1875,64164,0.1875,0.1875
277,0,64030,0.3536594202898551,0.3536594202898551,63952,0.875,0.875
278,0,41704,0.625,0.625,41704,0.625,0.625
279,0,31449,0.5625,0.5625,31449,0.5625,0.5625
280,0,67068,0.3125,0.3125,67068,0.3125,0.3125
281,0,46253,0.0625,0.0625,46422,0.0625,0.0625
282,0,46422,0.0625,0.0625,46592,0.3125,0.2891666666666667
283,0,46653,0.125,0.125,46653,0.125,0.125
284,0,8691,0.125,0.125,8691,0.125,0.125
285,0,9557,0.125,0.125,9618,1.0,1.0
286,0,9398,0.5,0.5,9492,0.3125,0.35
287,0,9398,0.5,0.5,9557,0.125,0.2
288,0,21913,0.0,0.0,21761,0.5,0.5
289,0,21829,0.375,0.375,21913,0.0,0.07500000000000001
290,0,16487,0.4375,0.4375,16487,0.4375,0.4375
291,0,69893,0.1875,0.1875,69893,0.1875,0.1875
292,0,4250,0.3125,0.3125,4250,0.3125,0.3125
293,0,57416,-0.75,-0.75,57547,0.375,0.375
294,0,57416,-0.75,-0.75,57416,-0.75,-0.75
295,0,25352,0.25,0.25,25273,0.0,0.05
296,0,25621,0.25,0.25,25621,0.25,0.25
297,0,33139,0.375,0.375,33139,0.375,0.375
298,0,33544,-0.4375,-0.4375,33544,-0.4375,-0.4375
299,0,426,0.25,0.25,426,0.25,0.25
300,0,62767,-0.0625,-0.0625,62767,-0.0625,-0.0625
301,0,35231,0.8125,0.8125,34926,0.9375,0.9375
302,0,35017,0.375,0.375,35068,0.1875,0.225
303,0,35231,0.8125,0.8125,35105,0.0,0.1625
304,0,35022,0.5,0.5,35022,0.5,0.5
305,0,35068,0.225,0.225,35262,0.375,0.35661290322580647
306,0,35022,0.5,0.5,35231,0.8125,0.8125
307,0,8226,0.3125,0.3125,8226,0.3125,0.3125
308,0,19479,0.9375,0.9375,19479,0.9375,0.9375
309,0,62884,0.5,0.5,62884,0.5,0.5
310,0,64917,0.75,0.75,64917,0.75,0.75
311,0,35572,0.0,0.0,35642,0.0625,0.0515625
312,0,35407,0.25,0.25,35402,0.0,0.05
313,0,35407,0.25,0.25,35407,0.25,0.25
314,0,57142,0.6875,0.6875,57142,0.6875,0.6875
315,0,23374,0.0625,0.0625,23374,0.0625,0.0625
316,0,61919,0.375,0.375,62106,0.3125,0.325
317,0,61919,0.375,0.375,61919,0.375,0.375
318,0,61919,0.375,0.375,61928,1.0,1.0
319,0,52569,0.25,0.25,52984,0.375,0.35833333333333334
320,0,52581,0.75,0.75,52569,0.25,0.35
321,0,19406,0.0625,0.0625,19406,0.0625,0.0625
322,0,19364,0.0625,0.0625,19364,0.0625,0.0625
323,0,30972,0.125,0.125,30972,0.125,0.125
324,0,30489,0.5625,0.5625,30194,0.5,0.5125
325,0,30683,0.0,0.0,30497,-0.6875,-0.6875
326,0,30584,0.4375,0.4375,30489,0.5625,0.5486111111111112
327,0,30584,0.4375,0.4375,30584,0.4375,0.4375
328,0,31132,0.875,0.875,31132,0.875,0.875
329,0,31132,0.875,0.875,30760,0.3125,0.425
330,0,17837,1.0,1.0,17837,1.0,1.0
331,0,43320,0.625,0.625,43320,0.625,0.625
332,0,79763,0.625,0.625,80138,0.5,0.525
333,0,79763,0.625,0.625,79763,0.625,0.625
334,0,63099,0.4375,0.4375,63099,0.4375,0.4375
335,0,44251,0.5625,0.5625,44251,0.5625,0.5625
336,0,56319,0.625,0.625,56664,0.625,0.625
337,0,56664,0.625,0.625,56718,0.1875,0.275
338,0,71462,0.1875,0.1875,71310,0.25,0.23942307692307693
339,0,71310,0.23942307692307693,0.23942307692307693,71462,0.1875,0.19788461538461538
340,0,52428,0.0,0.0,52705,0.3125,0.2890625
341,0,52907,0.125,0.125,52687,0.625,0.625
342,0,52428,0.0,0.0,52587,0.4375,0.4265625
343,0,52428,0.0,0.0,52919,0.0,0.0
344,0,41610,0.375,0.375,41610,0.375,0.375
345,0,18646,-0.0625,-0.0625,18724,0.125,0.0975
346,0,43996,0.0625,0.0625,43881,-1.0,-1.0
347,0,43996,0.0625,0.0625,43996,0.0625,0.0625
348,0,68040,0.375,0.375,68040,0.375,0.375
349,0,67919,0.875,0.875,67919,0.875,0.875
350,0,62076,0.25,0.25,62002,0.5,0.48333333333333334
351,0,33426,0.0625,0.0625,33426,0.0625,0.0625
352,0,49965,0.4375,0.4375,49847,0.625,0.6125
353,0,49777,0.3125,0.3125,49855,0.75,0.75
354,0,49965,0.4375,0.4375,49777,0.3125,0.3375
355,0,35776,0.3125,0.3125,36044,0.625,0.6193181818181819
356,0,36044,0.6193181818181819,0.6193181818181819,35776,0.3125,0.37386363636363634
357,0,62980,0.25,0.25,62980,0.25,0.25
358,0,21105,0.1875,0.1875,21091,0.4375,0.4182692307692308
359,0,21142,0.3125,0.3125,21142,0.3125,0.3125
360,0,21142,0.3125,0.3125,21105,0.1875,0.2125
361,0,55016,0.3125,0.3125,55016,0.3125,0.3125
362,0,34230,0.1875,0.1875,34416,0.3125,0.2951923076923077
363,0,34416,0.2951923076923077,0.2951923076923077,34230,0.1875,0.20903846153846153
364,0,46141,0.0,0.0,46141,0.0,0.0
365,0,62891,0.25,0.25,62864,0.3125,0.3020833333333333
366,0,7792,0.4375,0.4375,7792,0.4375,0.4375
367,0,7792,0.4375,0.4375,7795,0.6875,0.6819444444444445
368,0,35161,-0.1875,-0.1875,35161,-0.1875,-0.1875
369,0,32156,0.0625,0.0625,31867,-0.0625,-0.04083333333333333
370,0,21876,0.5,0.5,21876,0.5,0.5
371,0,19217,0.625,0.625,19441,0.1875,0.275
372,0,36057,0.0,0.0,36057,0.0,0.0
373,0,35172,0.625,0.625,35172,0.625,0.625
374,0,67891,-0.5625,-0.5625,67891,-0.5625,-0.5625
375,0,36078,0.0625,0.0625,36078,0.0625,0.0625
376,0,57960,-0.375,-0.375,57960,-0.375,-0.375
377,0,34428,0.5,0.5,34428,0.5,0.5
378,0,73613,0.5,0.5,73637,0.0,0.1
379,0,73661,0.125,0.125,73655,-0.375,-0.3607142857142857
380,0,73661,0.125,0.125,73661,0.125,0.125
381,0,73655,-0.3607142857142857,-0.3607142857142857,73613,0.5,0.5
382,0,68883,0.5,0.5,68883,0.5,0.5
383,0,73686,0.375,0.375,73686,0.375,0.375
384,0,31210,0.3125,0.3125,31210,0.3125,0.3125
385,0,33612,0.625,0.625,33612,0.625,0.625
386,0,50042,0.125,0.125,50713,0.375,0.3535714285714286
387,0,55686,0.1875,0.1875,55778,-0.0625,-0.020192307692307683
388,0,55624,0.0625,0.0625,55715,0.375,0.3541666666666667
389,0,55963,-0.375,-0.375,55622,0.5,0.5
390,0,56234,0.1875,0.1875,55626,0.0,0.037500000000000006
391,0,55930,-1.0,-1.0,56130,0.1875,0.1875
392,0,55928,0.125,0.125,56088,0.625,0.625
393,0,55868,0.5,0.5,56223,0.3125,0.35
394,0,56223,0.35,0.35,56234,0.1875,0.22
395,0,55964,0.9375,0.9375,56167,0.5,0.5875
396,0,55981,0.0625,0.0625,55964,0.9375,0.9375
397,0,55930,-1.0,-1.0,55963,-0.375,-0.375
398,0,56020,0.3125,0.3125,55930,-1.0,-1.0
399,0,56234,0.22,0.22,55928,0.125,0.14400000000000002
400,0,55778,-0.020192307692307683,-0.020192307692307683,55981,0.0625,0.047072201146178064
401,0,55981,0.047072201146178064,0.047072201146178064,56020,0.3125,0.2884992945547644
402,0,9498,0.75,0.75,9498,0.75,0.75
403,0,50760,1.0,1.0,50760,1.0,1.0
404,0,38984,0.4375,0.4375,38324,0.0625,0.1375
405,0,38984,0.4375,0.4375,38566,0.4375,0.4375
406,0,38984,0.4375,0.4375,38483,-0.5,-0.5
407,0,38956,0.6875,0.6875,38984,0.4375,0.4875
408,0,38963,0.375,0.375,38707,0.1875,0.225
409,0,78986,0.125,0.125,78986,0.125,0.125
410,0,70992,0.625,0.625,70992,0.625,0.625
411,0,71298,0.125,0.125,71298,0.125,0.125
412,0,66317,0.1875,0.1875,66048,0.75,0.75
413,0,65969,-0.125,-0.125,66053,0.0,-0.025
414,0,66204,0.3125,0.3125,66204,0.3125,0.3125
415,0,65957,0.0,0.0,66198,0.0,0.0
416,0,65957,0.0,0.0,66126,0.375,0.35625
417,0,66198,0.0,0.0,66397,0.0625,0.0515625
418,0,66048,0.75,0.75,66318,-0.0625,0.018750000000000003
419,0,13753,0.0,0.0,13649,0.375,0.35625
420,0,13354,-0.0625,-0.0625,13687,-0.125,-0.11416666666666667
421,0,13753,0.0,0.0,13354,-0.0625,-0.0515625
422,0,13687,-0.11416666666666667,-0.11416666666666667,13480,0.3125,0.287373628096582
423,0,19444,0.0,0.0,19444,0.0,0.0
424,0,63864,0.5625,0.5625,64063,0.5,0.5125
425,0,64021,0.0,0.0,64021,0.0,0.0
426,0,63844,-0.0625,-0.0625,63864,0.5625,0.5625
427,0,64063,0.5125,0.5125,63844,-0.0625,0.02301282051282054
428,0,11659,0.625,0.625,11555,0.375,0.425
429,0,11555,0.425,0.425,11541,-0.0625,0.013804347826086943
430,0,11555,0.425,0.425,11459,0.125,0.185
431,0,11189,0.0,0.0,11659,0.625,0.625
432,0,11541,0.013804347826086943,0.013804347826086943,11139,0.4375,0.4241454560576062
433,0,11189,0.0,0.0,11300,0.875,0.875
434,0,11308,-0.25,-0.25,11338,0.625,0.625
435,0,11595,0.375,0.375,11189,0.0,0.07500000000000001
436,0,60161,0.5625,0.5625,60151,0.3125,0.3625
437,0,60490,0.375,0.375,60161,0.5625,0.5475
438,0,60490,0.375,0.375,60481,0.9375,0.9375
439,0,66643,-0.25,-0.25,66643,-0.25,-0.25
440,0,72286,0.5,0.5,72286,0.5,0.5
441,0,72286,0.5,0.5,72327,0.1875,0.25
442,0,14380,0.625,0.625,14387,0.25,0.325
443,0,14153,0.25,0.25,14380,0.625,0.625
444,0,14380,0.625,0.625,14149,0.0625,0.175
445,0,14380,0.625,0.625,14153,0.25,0.325
446,0,14149,0.175,0.175,14109,0.5,0.4862121212121212
447,0,22719,0.0625,0.0625,22719,0.0625,0.0625
448,0,75748,0.125,0.125,75740,0.375,0.3535714285714286
449,0,75748,0.125,0.125,75748,0.125,0.125
450,0,75888,-0.3125,-0.3125,75888,-0.3125,-0.3125
451,0,61241,0.125,0.125,61241,0.125,0.125
452,0,62902,-0.5625,-0.5625,62988,0.125,0.06607142857142856
453,0,18210,0.25,0.25,18210,0.25,0.25
454,0,18272,0.0,0.0,18272,0.0,0.0
455,0,18210,0.25,0.25,18331,0.5,0.48333333333333334
456,0,17337,0.25,0.25,16942,0.3125,0.3020833333333333
457,0,16942,0.3020833333333333,0.3020833333333333,17337,0.25,0.2604166666666667
458,0,41760,-0.1875,-0.1875,41637,0.5,0.5
459,0,41760,-0.1875,-0.1875,41760,-0.1875,-0.1875
460,0,33635,0.9375,0.9375,33635,0.9375,0.9375
461,0,62763,0.0,0.0,62763,0.0,0.0
462,0,32494,0.4375,0.4375,32494,0.4375,0.4375
463,0,56001,0.875,0.875,55955,0.375,0.475
464,0,56001,0.875,0.875,56001,0.875,0.875
465,0,78060,0.3125,0.3125,78060,0.3125,0.3125
466,0,78060,0.3125,0.3125,78043,-0.125,-0.0693181818181818
467,0,78428,0.25,0.25,78295,0.375,0.35833333333333334
468,0,78399,-0.125,-0.125,78133,0.375,0.3607142857142857
469,0,78380,0.1875,0.1875,78228,0.1875,0.1875
470,0,78201,0.5,0.5,78428,0.25,0.3
471,0,78278,0.6875,0.6875,78380,0.1875,0.2875
472,0,78400,0.25,0.25,78400,0.25,0.25
473,0,78465,0.375,0.375,78472,0.5,0.485
