,timestep,case_id,attitude,subnorms,pbc,adoption_status,geoid,actualpayback,intention,tolerated_payback,year
19,1,42800,0.6875,0.0,-0.5,0,360010146082017,20.0,0.53374375,7.5,2016.0
20,1,13883,0.375,0.25,-0.6666666666666666,0,360010139023019,20.0,0.3898791666666667,6.0,2016.0
21,1,46304,0.75,0.5,-0.6666666666666666,0,360010135032000,16.0,0.5937916666666667,6.0,2016.0
22,1,31354,0.3125,0.25,-0.6666666666666666,0,360010018024001,16.0,0.3603979166666667,6.0,2016.0
23,1,75040,0.375,0.5,-0.3333333333333333,0,360010128004001,18.0,0.4638708333333333,7.5,2016.0
24,1,75685,-0.4375,0.25,-0.1666666666666666,0,360010139022005,20.0,0.07707291666666669,10.0,2016.0
25,1,2670,0.125,0.75,-0.3333333333333333,0,360010138012015,14.0,0.37297083333333336,7.5,2016.0
26,1,23201,0.3125,1.0,0.0,0,360010146075055,16.0,0.53540625,15.0,2016.0
27,1,41536,0.6875,0.5,-0.3333333333333333,0,360010147002001,20.0,0.6112770833333333,7.5,2016.0
28,1,46201,0.3125,0.25,1.0,0,360010135032000,14.0,0.59523125,15.0,2016.0
29,1,40932,0.0,1.0,-0.8333333333333334,0,360010146121000,20.0,0.2705833333333333,5.0,2016.0
30,1,67000,0.3125,0.75,-0.3333333333333333,0,360010146073032,14.0,0.46141458333333335,7.5,2016.0
31,1,15428,-0.25,0.5,-0.3333333333333333,0,360010139011004,14.0,0.1690583333333333,7.5,2016.0
32,1,65922,0.25,0.25,-0.1666666666666666,0,360010142021013,16.0,0.4013666666666667,10.0,2016.0
33,1,15321,0.5625,0.5,-0.3333333333333333,0,360010139011004,14.0,0.5523145833333334,7.5,2016.0
34,1,76310,0.875,1.0,-0.5,0,360010142032015,14.0,0.7302874999999999,7.5,2016.0
35,1,60057,0.375,0.5,-0.6666666666666666,0,360010139012000,20.0,0.4169041666666667,6.0,2016.0
36,1,5136,0.375,0.0,-0.6666666666666666,0,360010146072004,18.0,0.3628541666666667,6.0,2016.0
37,1,50613,0.9375,0.0,-0.1666666666666666,0,360010146074022,20.0,0.6986354166666666,10.0,2016.0
38,1,15490,-0.3125,0.5,0.0,0,360010139011004,20.0,0.18654374999999995,15.0,2016.0
39,1,15628,0.4375,0.0,-0.5,0,360010139011009,20.0,0.41581874999999996,7.5,2016.0
40,1,44232,0.375,0.75,0.0,0,360010148031149,20.0,0.5378625,15.0,2016.0
41,1,15002,0.3125,-0.5,0.0,0,360010142034015,20.0,0.37325625,15.0,2016.0
42,1,60393,0.0625,0.25,-0.5,0,360010139012002,18.0,0.26595625,7.5,2016.0
43,1,8732,0.0,0.5,0.5,0,360010143011000,20.0,0.4044,15.0,2016.0
44,1,41985,-0.25,0.25,-0.1666666666666666,0,360010148022009,16.0,0.16551666666666667,10.0,2016.0
45,1,57479,0.125,0.5,-0.3333333333333333,0,360010147001063,16.0,0.34594583333333334,7.5,2016.0
46,1,28749,0.0625,0.0,-0.6666666666666666,0,360010026004001,18.0,0.21544791666666668,6.0,2016.0
47,1,54913,0.875,1.0,-0.3333333333333333,0,360010137053019,18.0,0.7537708333333333,7.5,2016.0
48,1,31643,0.0625,0.0,-0.3333333333333333,0,360010018023000,16.0,0.26241458333333334,7.5,2016.0
49,1,40878,0.0625,-0.5,0.0,0,360010146121003,20.0,0.25533125,15.0,2016.0
50,1,60435,-0.125,0.0,-0.5,0,360010139012002,20.0,0.15048749999999997,7.5,2016.0
51,1,44596,0.5,0.75,0.0,0,360010148031014,18.0,0.5968249999999999,15.0,2016.0
52,1,55133,0.0,0.0,0.5,0,360010137053038,20.0,0.35035,15.0,2016.0
53,1,54898,-0.0625,0.5,-0.3333333333333333,0,360010137053019,18.0,0.2575020833333333,7.5,2016.0
54,1,41019,-0.1875,0.0,0.0,0,360010146121003,20.0,0.19145625,15.0,2016.0
55,1,25177,0.25,0.5,-0.3333333333333333,0,360010019011001,20.0,0.4049083333333333,7.5,2016.0
56,1,31626,0.3125,0.75,-0.6666666666666666,0,360010018023016,20.0,0.4144479166666667,6.0,2016.0
57,1,65094,-0.0625,-0.25,-0.1666666666666666,0,360010136011020,20.0,0.19991041666666667,10.0,2016.0
58,1,65071,0.1875,0.0,-0.5,0,360010136011020,20.0,0.29789374999999996,7.5,2016.0
59,1,65090,0.0625,-0.25,-0.3333333333333333,0,360010136011020,20.0,0.23538958333333335,7.5,2016.0
60,1,26089,0.75,0.25,-0.5,0,360010137073008,16.0,0.5902499999999999,7.5,2016.0
61,1,13731,0.5,0.75,0.0,0,360010139023028,20.0,0.5968249999999999,15.0,2016.0
62,1,37103,-0.0625,0.25,-0.5,0,360010144011047,16.0,0.20699374999999995,7.5,2016.0
63,1,54961,0.5,0.25,0.0,0,360010137053019,20.0,0.5427749999999999,15.0,2016.0
64,1,64155,0.3125,0.0,-0.6666666666666666,0,360010136022016,16.0,0.3333729166666667,6.0,2016.0
65,1,26560,0.0,0.0,0.1666666666666666,0,360010144012025,20.0,0.3033833333333333,15.0,2016.0
66,1,7300,-0.375,0.5,-1.0,0,360010140013001,18.0,0.016162499999999982,0.0,2016.0
67,1,6938,-0.125,0.0,-0.5,0,360010003003010,14.0,0.15048749999999997,7.5,2016.0
68,1,13685,-0.125,0.0,-0.6666666666666666,0,360010139023028,20.0,0.12700416666666667,6.0,2016.0
69,1,7239,0.0625,0.25,-1.0,0,360010140013001,18.0,0.19550624999999996,0.0,2016.0
70,1,32855,0.4375,0.5,-0.1666666666666666,0,360010141001020,16.0,0.5168354166666667,10.0,2016.0
71,1,7259,0.1875,0.25,0.1666666666666666,0,360010140013001,16.0,0.4188520833333333,15.0,2016.0
72,1,9712,0.375,1.0,-0.1666666666666666,0,360010142011022,16.0,0.5414041666666667,10.0,2016.0
73,1,26369,0.25,0.75,-0.3333333333333333,0,360010137073008,20.0,0.43193333333333334,7.5,2016.0
74,1,71431,0.5,0.25,-0.1666666666666666,0,360010018011004,14.0,0.5192916666666667,10.0,2016.0
75,1,64875,0.375,0.25,0.0,0,360010136014006,20.0,0.48381250000000003,15.0,2016.0
76,1,13833,-0.4375,1.0,-0.6666666666666666,0,360010139023028,20.0,0.08769791666666668,6.0,2016.0
77,1,26076,0.5625,1.0,-0.3333333333333333,0,360010137073015,20.0,0.6063645833333333,7.5,2016.0
78,1,13878,-0.1875,0.75,-0.3333333333333333,0,360010139023028,16.0,0.22556458333333335,7.5,2016.0
79,1,23493,0.625,0.0,0.0,0,360010146075004,20.0,0.5747125,15.0,2016.0
80,1,5760,0.125,0.0,-0.3333333333333333,0,360010138021011,16.0,0.29189583333333335,7.5,2016.0
81,1,7100,-0.3125,0.0,-0.5,0,360010003003010,14.0,0.06204374999999995,7.5,2016.0
82,1,58798,0.1875,0.5,0.1666666666666666,0,360010146063013,20.0,0.44587708333333326,15.0,2016.0
83,1,16832,0.0,0.75,-0.3333333333333333,0,360010143023017,16.0,0.31400833333333333,7.5,2016.0
84,1,76755,-0.375,0.25,0.0,0,360010142031013,16.0,0.13003749999999997,15.0,2016.0
85,1,69217,0.8125,0.0,-1.0,0,360010004033015,14.0,0.52225625,0.0,2016.0
86,1,64935,0.0625,0.5,0.0,0,360010136011027,18.0,0.36343125,15.0,2016.0
87,1,56892,0.375,-0.25,-0.1666666666666666,0,360010143021027,16.0,0.4062791666666667,10.0,2016.0
88,1,54824,0.4375,0.5,-0.3333333333333333,0,360010137053019,16.0,0.4933520833333333,7.5,2016.0
89,1,16496,0.6875,0.0,0.5,0,360010145023043,16.0,0.67464375,15.0,2016.0
90,1,26281,0.3125,0.0,-0.5,0,360010137073008,18.0,0.35685625,7.5,2016.0
91,1,10738,0.5,0.5,-0.1666666666666666,0,360010137031065,16.0,0.5463166666666667,10.0,2016.0
92,1,33014,0.25,0.5,-0.1666666666666666,0,360010141001020,14.0,0.42839166666666667,10.0,2016.0
93,1,64951,0.375,0.5,-0.1666666666666666,0,360010136011027,18.0,0.4873541666666667,10.0,2016.0
94,1,31460,0.1875,0.75,-0.3333333333333333,0,360010018024001,14.0,0.4024520833333333,7.5,2016.0
95,1,69101,0.0,0.75,-0.8333333333333334,0,360010004033015,14.0,0.24355833333333332,5.0,2016.0
96,1,47005,0.6875,0.25,-0.8333333333333334,0,360010135031008,20.0,0.5138020833333333,5.0,2016.0
97,1,63259,0.0,0.5,1.0,0,360010137052001,14.0,0.47484999999999994,15.0,2016.0
98,1,5630,0.0,0.0,-0.3333333333333333,0,360010138021011,20.0,0.23293333333333333,7.5,2016.0
99,1,21782,0.375,0.75,-1.0,0,360010145021022,20.0,0.3969625,0.0,2016.0
100,1,76572,0.4375,0.0,-0.3333333333333333,0,360010142031018,16.0,0.4393020833333333,7.5,2016.0
101,1,17078,0.375,0.25,-0.3333333333333333,0,360010143023017,14.0,0.4368458333333333,7.5,2016.0
102,1,13318,0.6875,1.0,-0.3333333333333333,0,360010139023028,20.0,0.6653270833333332,7.5,2016.0
103,1,17630,-0.5,0.0,-1.0,0,360010142035030,14.0,-0.09685000000000002,0.0,2016.0
104,1,57320,0.25,0.5,-0.5,0,360010147001063,16.0,0.38142499999999996,7.5,2016.0
105,1,52627,0.0,0.25,-0.5,0,360010135083033,18.0,0.23647499999999996,7.5,2016.0
106,1,64709,0.375,1.0,1.0,0,360010136014006,14.0,0.7057874999999999,15.0,2016.0
107,1,13310,0.375,-1.0,-0.5,0,360010139023028,20.0,0.2782375,7.5,2016.0
108,1,18720,0.375,0.5,-0.3333333333333333,0,360010002002003,20.0,0.4638708333333333,7.5,2016.0
109,1,23426,0.0,0.0,-0.6666666666666666,0,360010146075004,14.0,0.18596666666666667,6.0,2016.0
110,1,6880,0.25,0.25,-0.3333333333333333,0,360010003003010,20.0,0.37788333333333335,7.5,2016.0
111,1,6642,0.125,0.0,-1.0,0,360010146111014,14.0,0.19796249999999999,0.0,2016.0
112,1,52409,0.3125,0.75,-0.8333333333333334,0,360010135083033,16.0,0.39096458333333334,5.0,2016.0
113,1,43287,0.1875,0.25,-0.1666666666666666,0,360010146082016,20.0,0.3718854166666667,10.0,2016.0
114,1,29024,0.0625,0.5,1.0,0,360010018015010,14.0,0.50433125,15.0,2016.0
115,1,2924,0.3125,1.0,-0.5,0,360010142023015,20.0,0.46495624999999996,7.5,2016.0
116,1,43116,0.375,0.75,0.5,0,360010146082005,18.0,0.6083125,15.0,2016.0
117,1,25989,0.5,0.5,0.1666666666666666,0,360010137073003,20.0,0.5932833333333333,15.0,2016.0
118,1,63458,0.4375,0.5,-0.3333333333333333,0,360010137052001,16.0,0.4933520833333333,7.5,2016.0
119,1,65048,0.125,1.0,-0.6666666666666666,0,360010136011027,18.0,0.35302916666666667,6.0,2016.0
120,1,64821,0.3125,0.5,-0.5,0,360010136014006,20.0,0.41090625,7.5,2016.0
121,1,55053,0.4375,0.0,-0.1666666666666666,0,360010137053019,20.0,0.46278541666666667,10.0,2016.0
122,1,19142,0.3125,0.0,-0.6666666666666666,0,360010002001029,20.0,0.3333729166666667,6.0,2016.0
123,1,6841,0.625,0.5,-0.3333333333333333,0,360010003003010,16.0,0.5817958333333334,7.5,2016.0
124,1,26306,1.0,1.0,1.0,1,360010137073003,14.0,1.0006,15.0,2016.0
125,1,43218,-0.5,0.25,-0.1666666666666666,0,360010146082016,14.0,0.04759166666666668,10.0,2016.0
126,1,65105,0.125,-1.0,-0.1666666666666666,0,360010136011028,16.0,0.20727916666666665,10.0,2016.0
127,1,30952,0.375,0.5,-0.1666666666666666,0,360010018022001,20.0,0.4873541666666667,10.0,2016.0
128,1,2904,-0.0625,0.5,0.1666666666666666,0,360010142023015,16.0,0.32795208333333326,15.0,2016.0
129,1,69313,-0.375,0.0,0.1666666666666666,0,360010015002003,20.0,0.12649583333333328,15.0,2016.0
130,1,45959,0.875,0.5,-0.5,0,360010023001000,20.0,0.6762374999999999,7.5,2016.0
131,1,35727,0.0,1.0,-0.6666666666666666,0,360010018014003,20.0,0.2940666666666667,6.0,2016.0
132,1,24873,0.125,0.25,-0.3333333333333333,0,360010007003003,14.0,0.3189208333333334,7.5,2016.0
133,1,57185,0.4375,0.0,-0.5,0,360010143021017,18.0,0.41581874999999996,7.5,2016.0
134,1,23441,0.3125,0.75,0.1666666666666666,0,360010146075004,16.0,0.5318645833333333,15.0,2016.0
135,1,7093,-0.3125,0.0,-0.3333333333333333,0,360010003003028,14.0,0.08552708333333331,7.5,2016.0
136,1,24713,0.375,0.5,-0.3333333333333333,0,360010007003003,18.0,0.4638708333333333,7.5,2016.0
137,1,23455,0.125,1.0,0.0,0,360010146075004,20.0,0.44696249999999993,15.0,2016.0
138,1,35739,0.125,0.0,0.0,0,360010018014003,20.0,0.33886249999999996,15.0,2016.0
139,1,11862,0.5625,0.5,-0.1666666666666666,0,360010026003004,20.0,0.5757979166666668,10.0,2016.0
140,1,65030,0.1875,0.0,-0.5,0,360010136011028,20.0,0.29789374999999996,7.5,2016.0
141,1,70169,-0.5,0.25,0.0,0,360010007001021,20.0,0.07107499999999997,15.0,2016.0
142,1,31291,0.4375,0.0,-0.3333333333333333,0,360010018024018,20.0,0.4393020833333333,7.5,2016.0
143,1,52715,0.375,0.25,-0.6666666666666666,0,360010135083039,20.0,0.3898791666666667,6.0,2016.0
144,1,41196,0.5625,0.25,-0.5,0,360010147002086,20.0,0.50180625,7.5,2016.0
145,1,35859,0.0625,0.75,-0.1666666666666666,0,360010018014003,20.0,0.3669729166666667,10.0,2016.0
146,1,42784,0.3125,0.5,-1.0,0,360010146082021,14.0,0.34045624999999996,0.0,2016.0
147,1,41749,-0.1875,0.75,-0.5,0,360010148012072,16.0,0.20208125,7.5,2016.0
148,1,44236,0.875,0.5,-0.3333333333333333,0,360010148031005,20.0,0.6997208333333333,7.5,2016.0
149,1,35958,0.0625,0.0,-0.1666666666666666,0,360010018014013,20.0,0.2858979166666667,10.0,2016.0
150,1,72501,0.4375,0.25,-0.5,0,360010020001005,18.0,0.44284375,7.5,2016.0
151,1,47643,0.4375,0.75,-0.6666666666666666,0,360010130004006,16.0,0.47341041666666667,6.0,2016.0
152,1,44465,0.375,-0.25,0.0,0,360010148031005,16.0,0.4297625,15.0,2016.0
153,1,72624,-0.625,0.5,-0.3333333333333333,0,360010020001005,20.0,-0.007829166666666706,7.5,2016.0
154,1,31895,0.125,0.5,-0.1666666666666666,0,360010137051006,20.0,0.36942916666666664,10.0,2016.0
155,1,46106,0.25,0.5,-0.5,0,360010025004004,20.0,0.38142499999999996,7.5,2016.0
156,1,40542,0.3125,0.5,-0.1666666666666666,0,360010146121018,18.0,0.4578729166666667,10.0,2016.0
157,1,59094,-0.0625,0.5,-0.5,0,360010146063018,20.0,0.23401874999999994,7.5,2016.0
158,1,69325,0.4375,0.0,0.0,0,360010015002005,20.0,0.48626874999999997,15.0,2016.0
159,1,59418,0.5,0.5,-0.3333333333333333,0,360010146063013,20.0,0.5228333333333334,7.5,2016.0
160,1,6640,0.4375,0.0,-0.8333333333333334,0,360010146111014,14.0,0.3688520833333333,5.0,2016.0
161,1,59131,0.5625,0.75,-0.5,0,360010146063018,20.0,0.5558562499999999,7.5,2016.0
162,1,59337,0.125,0.25,0.0,0,360010146063013,20.0,0.3658875,15.0,2016.0
163,1,26214,0.0,0.5,0.0,0,360010137073003,20.0,0.33394999999999997,15.0,2016.0
164,1,47710,0.75,0.25,1.0,1,360010130004006,14.0,0.8016,15.0,2016.0
165,1,65035,0.5625,0.0,0.1666666666666666,0,360010136011017,16.0,0.5687145833333334,15.0,2016.0
166,1,45664,0.0,0.5,-1.0,0,360010014001003,20.0,0.19305,0.0,2016.0
167,1,56671,0.4375,0.75,-0.3333333333333333,0,360010143021017,14.0,0.5203770833333333,7.5,2016.0
168,1,65125,0.0625,0.5,-0.5,0,360010136011017,20.0,0.29298124999999997,7.5,2016.0
169,1,31905,0.125,0.75,-0.5,0,360010137051006,20.0,0.34948749999999995,7.5,2016.0
170,1,35134,0.5,0.25,-0.3333333333333333,0,360010004032013,16.0,0.49580833333333335,7.5,2016.0
171,1,55030,0.1875,0.75,-0.1666666666666666,0,360010137053019,18.0,0.4259354166666667,10.0,2016.0
172,1,31908,0.4375,-0.5,0.0,0,360010137051006,20.0,0.43221875,15.0,2016.0
173,1,58931,0.5625,0.5,-0.8333333333333334,0,360010146063013,18.0,0.4818645833333333,5.0,2016.0
174,1,58896,0.375,0.5,-0.5,0,360010146063013,14.0,0.4403875,7.5,2016.0
175,1,39675,0.5,0.0,0.0,0,360010137072000,20.0,0.5157499999999999,15.0,2016.0
176,1,27409,-0.125,0.5,0.0,0,360010127001007,20.0,0.2749875,15.0,2016.0
177,1,1881,0.875,0.5,0.5,0,360010138017000,16.0,0.8171375,15.0,2016.0
178,1,31920,-0.375,0.25,-0.5,0,360010137051006,16.0,0.05958749999999997,7.5,2016.0
179,1,72923,0.5,0.5,-0.8333333333333334,0,360010142012000,20.0,0.4523833333333333,5.0,2016.0
180,1,59240,0.375,0.5,0.0,0,360010146063018,20.0,0.5108375,15.0,2016.0
181,1,23933,0.0,0.25,-0.3333333333333333,0,360010135051016,20.0,0.25995833333333335,7.5,2016.0
182,1,70167,0.125,0.75,0.0,0,360010007001017,20.0,0.41993749999999996,15.0,2016.0
183,1,50218,0.375,0.75,-0.6666666666666666,0,360010146074013,14.0,0.4439291666666667,6.0,2016.0
184,1,62368,0.0625,0.0,-0.1666666666666666,0,360010146081003,20.0,0.2858979166666667,10.0,2016.0
185,1,41875,0.3125,0.5,-0.8333333333333334,0,360010148022010,18.0,0.3639395833333333,5.0,2016.0
186,1,9858,0.625,0.0,-0.3333333333333333,0,360010016004008,20.0,0.5277458333333334,7.5,2016.0
187,1,26239,0.6875,0.75,-0.1666666666666666,0,360010137073003,18.0,0.6617854166666667,10.0,2016.0
188,1,59161,0.125,0.25,-1.0,0,360010146063013,20.0,0.22498749999999998,0.0,2016.0
189,1,45913,0.375,0.0,-0.3333333333333333,0,360010023001000,16.0,0.4098208333333333,7.5,2016.0
190,1,27645,0.375,0.75,0.1666666666666666,0,360010129001020,20.0,0.5613458333333333,15.0,2016.0
191,1,6128,0.375,0.75,0.1666666666666666,0,360010138021008,20.0,0.5613458333333333,15.0,2016.0
192,1,27578,-0.125,0.5,0.0,0,360010129001020,20.0,0.2749875,15.0,2016.0
193,1,20231,0.125,0.75,-0.5,0,360010134001005,16.0,0.34948749999999995,7.5,2016.0
194,1,41846,0.5,1.0,0.0,0,360010148012032,18.0,0.6238499999999999,15.0,2016.0
195,1,18576,0.375,0.5,0.0,0,360010146061001,20.0,0.5108375,15.0,2016.0
196,1,45743,0.5,0.5,-0.3333333333333333,0,360010014001003,20.0,0.5228333333333334,7.5,2016.0
197,1,55491,-0.375,0.75,0.0,0,360010142014012,20.0,0.1840875,15.0,2016.0
198,1,20312,0.375,0.75,0.0,0,360010134001005,20.0,0.5378625,15.0,2016.0
199,1,42141,0.0625,0.0,0.0,0,360010143012003,20.0,0.30938125,15.0,2016.0
200,1,39992,0.8125,-0.25,-0.3333333333333333,0,360010137072000,16.0,0.5891645833333333,7.5,2016.0
201,1,42142,0.5,0.75,-0.5,0,360010143012003,20.0,0.526375,7.5,2016.0
202,1,10002,0.125,1.0,-0.5,0,360010016004008,20.0,0.3765124999999999,7.5,2016.0
203,1,39765,0.0,-0.75,-0.3333333333333333,0,360010137072000,20.0,0.15185833333333332,7.5,2016.0
204,1,24831,0.1875,0.5,-0.6666666666666666,0,360010007003001,18.0,0.32846041666666664,6.0,2016.0
205,1,36056,-1.0,0.25,0.1666666666666666,0,360010018014013,20.0,-0.14129166666666673,15.0,2016.0
206,1,46696,0.5,0.5,1.0,0,360010135031008,14.0,0.7107,15.0,2016.0
207,1,73018,0.4375,0.0,-0.8333333333333334,0,360010142012018,20.0,0.3688520833333333,5.0,2016.0
208,1,42642,0.1875,0.75,0.1666666666666666,0,360010143012009,20.0,0.4729020833333333,15.0,2016.0
209,1,24865,0.5625,0.25,-0.3333333333333333,0,360010007003001,20.0,0.5252895833333333,7.5,2016.0
210,1,29295,0.25,0.0,-0.3333333333333333,0,360010018015029,16.0,0.3508583333333333,7.5,2016.0
211,1,11844,0.0,0.5,-0.3333333333333333,0,360010026002003,14.0,0.2869833333333333,7.5,2016.0
212,1,69856,0.5,0.5,0.5,0,360010018012019,20.0,0.6402500000000001,15.0,2016.0
213,1,5486,0.125,0.5,-0.1666666666666666,0,360010146071007,16.0,0.36942916666666664,10.0,2016.0
214,1,24863,0.875,0.75,-0.5,0,360010007003002,16.0,0.7032624999999999,7.5,2016.0
215,1,24123,0.0,0.0,-0.3333333333333333,0,360010004031008,16.0,0.23293333333333333,7.5,2016.0
216,1,44432,0.0625,0.25,1.0,0,360010148031000,14.0,0.47730625,15.0,2016.0
217,1,49433,0.4375,0.25,-0.3333333333333333,0,360010130005012,16.0,0.46632708333333334,7.5,2016.0
218,1,57598,-0.125,1.0,-0.1666666666666666,0,360010148011037,18.0,0.3055541666666667,10.0,2016.0
219,1,72841,0.75,-0.25,-0.5,0,360010142012003,16.0,0.5362,7.5,2016.0
220,1,27549,-0.6875,1.0,-0.3333333333333333,0,360010129001016,20.0,0.016739583333333335,7.5,2016.0
221,1,64376,0.1875,0.5,-0.5,0,360010136014006,20.0,0.35194374999999994,7.5,2016.0
222,1,64367,0.625,0.0,-0.1666666666666666,0,360010136014006,18.0,0.5512291666666667,10.0,2016.0
223,1,73112,0.9375,0.25,-0.6666666666666666,0,360010142012003,16.0,0.6552104166666667,6.0,2016.0
224,1,23195,0.3125,0.5,-0.1666666666666666,0,360010146075004,16.0,0.4578729166666667,10.0,2016.0
225,1,61527,-0.25,0.0,-0.3333333333333333,0,360010134003050,18.0,0.11500833333333332,7.5,2016.0
226,1,5356,0.0,0.75,-0.5,0,360010146071007,14.0,0.290525,7.5,2016.0
227,1,78066,-0.125,0.75,-0.3333333333333333,0,360010146141003,20.0,0.2550458333333333,7.5,2016.0
228,1,39506,0.125,0.25,-0.3333333333333333,0,360010137072000,20.0,0.3189208333333334,7.5,2016.0
229,1,46437,0.0,0.0,0.0,0,360010135032001,20.0,0.2799,15.0,2016.0
230,1,18854,0.0,0.0,-0.3333333333333333,0,360010002003000,18.0,0.23293333333333333,7.5,2016.0
231,1,57725,0.4375,0.25,-0.1666666666666666,0,360010148011116,14.0,0.4898104166666667,10.0,2016.0
232,1,73107,0.1875,0.75,0.0,0,360010142012017,20.0,0.44941875,15.0,2016.0
233,1,33703,0.75,0.0,0.0,0,360010145011062,20.0,0.633675,15.0,2016.0
234,1,43050,0.0,0.25,0.0,0,360010146082003,18.0,0.306925,15.0,2016.0
235,1,39495,0.375,0.5,-0.1666666666666666,0,360010137072000,18.0,0.4873541666666667,10.0,2016.0
236,1,32139,0.0,0.0,-0.6666666666666666,0,360010137051000,16.0,0.18596666666666667,6.0,2016.0
237,1,44860,0.125,0.5,-0.5,0,360010003002004,18.0,0.32246249999999993,7.5,2016.0
238,1,35983,0.0,0.0,-0.8333333333333334,0,360010018014013,16.0,0.1624833333333333,5.0,2016.0
239,1,50153,0.125,0.75,0.5,0,360010146074010,20.0,0.4903875,15.0,2016.0
240,1,42898,0.0625,0.25,-0.3333333333333333,0,360010146082003,14.0,0.28943958333333336,7.5,2016.0
241,1,24698,0.0,0.0,-0.3333333333333333,0,360010007003001,18.0,0.23293333333333333,7.5,2016.0
242,1,6184,-0.125,0.5,-0.5,0,360010146112012,14.0,0.20453749999999998,7.5,2016.0
243,1,43240,0.0625,0.5,-0.1666666666666666,0,360010146082002,20.0,0.3399479166666667,10.0,2016.0
244,1,44457,0.375,0.0,-0.1666666666666666,0,360010148031030,14.0,0.4333041666666667,10.0,2016.0
245,1,66632,-0.125,0.5,-0.3333333333333333,0,360010146073037,14.0,0.22802083333333334,7.5,2016.0
246,1,34219,0.3125,0.25,0.0,0,360010146132009,20.0,0.45433125,15.0,2016.0
247,1,54771,0.0625,0.0,-0.1666666666666666,0,360010137053019,18.0,0.2858979166666667,10.0,2016.0
248,1,34242,0.1875,0.75,-0.1666666666666666,0,360010146132009,14.0,0.4259354166666667,10.0,2016.0
249,1,42209,0.25,0.5,0.1666666666666666,0,360010143012041,20.0,0.47535833333333327,15.0,2016.0
250,1,59145,0.5,0.25,0.0,0,360010146063037,18.0,0.5427749999999999,15.0,2016.0
251,1,56906,0.375,0.25,-0.3333333333333333,0,360010143021042,16.0,0.4368458333333333,7.5,2016.0
252,1,42740,0.625,0.0,-0.1666666666666666,0,360010146082002,16.0,0.5512291666666667,10.0,2016.0
253,1,34527,0.4375,0.25,-0.1666666666666666,0,360010146132009,20.0,0.4898104166666667,10.0,2016.0
254,1,26209,-0.0625,0.75,0.0,0,360010137073013,20.0,0.33149375,15.0,2016.0
255,1,56993,0.1875,0.5,-0.3333333333333333,0,360010143021042,18.0,0.3754270833333333,7.5,2016.0
256,1,1276,0.5,0.5,-0.6666666666666666,0,360010138016017,14.0,0.47586666666666666,6.0,2016.0
257,1,51275,0.5625,1.0,-0.3333333333333333,0,360010140022014,20.0,0.6063645833333333,7.5,2016.0
258,1,54805,0.4375,0.5,-0.5,0,360010137053019,20.0,0.46986874999999995,7.5,2016.0
259,1,5229,0.375,0.25,-0.3333333333333333,0,360010146071007,14.0,0.4368458333333333,7.5,2016.0
260,1,46908,0.5,-0.25,0.1666666666666666,0,360010135031008,20.0,0.5122083333333333,15.0,2016.0
261,1,71558,-0.625,0.25,0.0,0,360010140023011,20.0,0.01211249999999995,15.0,2016.0
262,1,34436,0.0,0.25,-0.5,0,360010146132009,20.0,0.23647499999999996,7.5,2016.0
263,1,21499,0.5,0.25,-0.3333333333333333,0,360010133003009,16.0,0.49580833333333335,7.5,2016.0
