,timestep,case_id,attitude,subnorms,pbc,adoption_status,geoid
279,1,21581,0.5,0.0,1,0,360010133003009
280,1,5682,0.375,0.5,1,0,360010138021004
281,1,18684,-0.375,0.0,1,0,360010002002003
282,1,59664,0.5625,0.75,1,0,360010135081008
283,1,5392,0.5,1.0,1,0,360010146071013
284,1,70932,0.1875,0.5,1,0,360010019023009
285,1,23295,0.7150000000000001,0.5,1,0,360010146075004
286,1,64635,0.4091666666666667,0.75,1,0,360010136014006
287,1,40732,-0.6875,0.5,1,0,360010146121013
288,1,50770,0.65,0.5,1,0,360010146074013
289,1,43254,0.125,0.25,-1.0,0,360010146082018
290,1,58593,-0.0625,-0.5,1,0,360010148021049
291,1,50697,0.35,0.75,1,0,360010146074013
292,1,64969,0.5,0.0,1,0,360010136011022
293,1,47022,0.0,1.0,1,0,360010148023049
294,1,46940,0.414,0.75,1,0,360010135031008
295,1,14660,0.7083333333333333,0.5,1,0,360010142033003
296,1,5613,0.0,1.0,1,0,360010138021026
297,1,52356,-0.125,0.5,1,0,360010135083012
298,1,5261,0.875,0.5,1,0,360010146071013
299,1,59063,0.3125,0.0,1,0,360010146063023
300,1,41920,0.8725,0.25,1,0,360010148022029
301,1,46808,0.5292027118644069,0.0,1,0,360010135031008
302,1,64282,0.3125,0.25,1,0,360010025002012
303,1,59115,0.3125,0.0,1,0,360010146063023
304,1,14694,-0.2916666666666667,0.0,1,0,360010142033003
305,1,27590,0.4748031588873173,0.5,1,0,360010129001006
306,1,10393,0.0,0.0,1,0,360010137031004
307,1,9182,0.1875,0.75,1,0,360010142013014
308,1,10313,0.7625,0.5,1,0,360010137031065
309,1,8804,0.2779503105590062,0.0,1,0,360010143011004
310,1,70567,0.0625,0.0,1,0,360010019023009
311,1,70228,0.125,1.0,1,0,360010007001010
312,1,27537,0.5251968411126827,0.0,-1.0,0,360010129001006
313,1,58509,0.5,0.0,1,0,360010148011073
314,1,9000,0.3665816326530612,0.5,1,0,360010142013018
315,1,71535,-0.25,0.75,1,0,360010140023013
316,1,50632,0.5,0.75,1,0,360010146074003
317,1,41940,0.0,0.75,1,0,360010148022029
318,1,61597,0.5,0.0,1,0,360010131001006
319,1,20619,0.8553571428571428,0.5,1,0,360010022002002
320,1,20613,0.14464285714285713,0.25,1,0,360010022002002
321,1,61595,0.0625,-0.25,1,0,360010131001006
322,1,52720,0.0625,0.75,1,0,360010135083052
323,1,62126,0.575,0.5,1,0,360010133004009
324,1,6859,0.78125,0.0,1,0,360010003003023
325,1,70187,0.4375,0.5,1,0,360010007001015
326,1,62663,0.35000000000000003,-0.25,1,0,360010018021012
327,1,36021,0.5625,0.0,1,0,360010018014002
328,1,54404,0.5,0.75,1,0,360010003004021
329,1,59959,0.7923076923076923,0.75,1,0,360010135081001
330,1,5681,0.3125,0.5,1,0,360010138021008
331,1,62047,-0.5625,0.5,1,0,360010133004016
332,1,9035,0.4375,1.0,1,0,360010142013018
333,1,61966,0.375,0.5,1,0,360010133004016
334,1,6851,0.75,0.0,1,0,360010003003023
335,1,36066,0.8125,0.5,1,0,360010018014002
336,1,21023,0.5,0.5,1,0,360010022001003
337,1,9065,0.2946428571428571,0.0,1,0,360010142013018
338,1,52867,1.0,0.0,1,0,360010135083052
339,1,30985,-0.1875,0.0,1,0,360010018022010
340,1,30778,0.4375,0.0,1,0,360010018022010
341,1,67886,0.62,0.25,1,0,360010137061001
342,1,3392,0.125,0.25,1,0,360010142023002
343,1,35877,0.375,1.0,1,0,360010018014002
344,1,45718,0.4375,0.75,1,0,360010014001005
345,1,56415,0.48825119617224877,1.0,1,0,360010143021017
346,1,7010,-0.2942307692307692,0.75,1,0,360010003003009
347,1,31413,-0.0625,0.5,1,0,360010018024017
348,1,57771,-0.375,0.75,1,0,360010148011073
349,1,67904,-0.4375,0.75,1,0,360010137061032
350,1,42443,0.0625,0.25,1,0,360010143012051
351,1,62716,-0.2670454545454546,0.25,1,0,360010018021007
352,1,19304,0.0625,0.5,1,0,360010017001007
353,1,35764,-0.375,1.0,1,0,360010018014013
354,1,6900,0.7057692307692308,0.0,1,0,360010003003009
355,1,31297,-0.75,0.0,1,0,360010018024017
356,1,68073,0.525,0.5,1,0,360010137061001
357,1,5789,0.3625,0.75,1,0,360010138021008
358,1,58319,0.625,-0.5,1,0,360010148011073
359,1,68064,0.4875,0.25,1,0,360010137061001
360,1,19307,0.75,0.75,1,0,360010017001007
361,1,68108,0.5125,0.5,1,0,360010137061001
362,1,35729,0.25,0.25,1,0,360010018014013
363,1,45610,0.06607142857142859,0.5,1,0,360010005022000
364,1,4052,0.0,0.75,1,0,360010144022024
365,1,36042,0.125,0.25,1,0,360010018014004
366,1,27166,0.755,1.0,1,0,360010127003014
367,1,2565,0.44772727272727275,0.25,1,0,360010138012029
368,1,41680,0.125,0.5,1,0,360010148012041
369,1,2589,0.3125,0.5,1,0,360010138012029
370,1,62920,-0.0625,0.5,1,0,360010018021007
371,1,67604,0.0,0.0,1,0,360010137061001
372,1,31192,-0.0625,0.25,1,0,360010018024004
373,1,62052,0.8528846153846154,0.0,-1.0,0,360010133004009
374,1,13435,0.6958333333333333,0.25,1,0,360010139023027
375,1,62899,0.6875,0.25,1,0,360010018021007
376,1,67592,0.0,0.25,1,0,360010137061001
377,1,13507,-0.2375,0.25,1,0,360010139023027
378,1,67543,-1.0,0.0,1,0,360010137061024
379,1,62007,0.10673076923076927,0.25,1,0,360010133004009
380,1,73524,0.5666666666666667,0.25,1,0,360010016002007
381,1,31597,0.6875,0.0,1,0,360010018023005
382,1,69439,0.725,-0.25,1,0,360010018012006
383,1,61946,0.425,0.75,1,0,360010133004009
384,1,17525,0.0,0.5,1,0,360010142035019
385,1,59811,0.875,0.5,1,0,360010135081001
386,1,31618,0.3125,-0.25,1,0,360010018023005
387,1,7849,-0.6875,0.0,1,0,360010020004007
388,1,20668,0.1875,0.0,1,0,360010022002004
389,1,69477,0.275,0.75,1,0,360010018012006
390,1,69448,0.55,0.5,1,0,360010018012006
391,1,7869,0.32499999999999996,1.0,1,0,360010020004007
392,1,59651,-0.8125,0.25,1,0,360010135081001
393,1,67787,0.0625,-0.5,1,0,360010137061001
394,1,59668,0.20769230769230768,0.5,1,0,360010135081001
395,1,2265,0.522,1.0,1,0,360010138012029
396,1,4089,0.0,0.0,1,0,360010144022000
397,1,69408,-0.375,0.5,1,0,360010018012006
398,1,9149,0.6334183673469388,0.5,1,0,360010142013018
399,1,55045,0.3125,0.0,1,0,360010137053040
400,1,63453,0.0,0.0,1,0,360010137052000
401,1,29097,0.0,0.0,1,0,360010018015008
402,1,63959,-0.25,0.0,1,0,360010136022006
403,1,2227,0.4650000000000001,0.25,1,0,360010138012029
404,1,63380,0.5,0.5,1,0,360010137052000
405,1,29095,0.125,0.25,1,0,360010018015008
406,1,45406,0.0,0.0,1,0,360010005022000
407,1,67980,0.5,0.5,1,0,360010137061034
408,1,73576,0.375,0.5,1,0,360010016002007
409,1,41704,0.625,0.5,1,0,360010148012011
410,1,31449,0.5625,0.5,1,0,360010018024003
411,1,64037,0.125,0.5,1,0,360010136022006
412,1,67068,0.3125,0.25,1,0,360010146073020
413,1,7162,0.21875,0.5,1,0,360010003003023
414,1,4254,0.5625,0.25,1,0,360010144022000
415,1,9216,0.25,0.0,1,0,360010142013018
416,1,10411,0.0625,0.25,1,0,360010137031120
417,1,46422,0.0625,0.75,1,0,360010135032013
418,1,4115,0.4375,0.5,1,0,360010144022033
419,1,41796,0.5,0.25,1,0,360010148012022
420,1,8691,0.125,0.5,1,0,360010143011025
421,1,31351,0.3125,0.0,1,0,360010018024002
422,1,64030,0.375,1.0,1,0,360010136022006
423,1,9398,0.5717857142857142,0.75,1,0,360010142011000
424,1,69536,0.1875,-0.25,1,0,360010018012007
425,1,45559,0.4375,0.5,1,0,360010005022000
426,1,63213,0.3125,0.5,1,0,360010137052000
427,1,45565,0.8946428571428572,0.5,1,0,360010005022000
428,1,48260,-0.0625,0.25,1,0,360010135061036
429,1,21829,0.475,0.5,1,0,360010145021038
430,1,16487,0.4375,0.0,1,0,360010145023018
431,1,62958,0.6499999999999999,-0.25,1,0,360010018021012
432,1,7000,0.0625,-0.25,1,0,360010003003023
433,1,69893,0.1875,0.5,1,0,360010018012013
434,1,4250,0.3125,0.75,1,0,360010144022032
435,1,57547,0.375,0.75,1,0,360010147001064
436,1,25273,0.0,0.75,1,0,360010019022009
437,1,21761,0.525,0.25,1,0,360010145021038
438,1,31093,0.1875,0.75,1,0,360010018022019
439,1,33139,0.375,1.0,1,0,360010145011046
440,1,33544,-0.4375,0.0,1,0,360010145011096
441,1,426,0.25,1.0,1,0,360010136012014
442,1,62767,0.2946428571428571,0.0,1,0,360010018021000
443,1,73436,0.43333333333333335,0.5,1,0,360010016002007
444,1,57416,-0.75,0.25,1,0,360010147001064
445,1,34926,0.9375,0.5,1,0,360010004032004
446,1,8226,0.3125,0.0,1,0,360010020005033
447,1,64872,0.0,0.75,1,0,360010136014010
448,1,68085,0.8125,0.25,1,0,360010137061029
449,1,2713,0.39375,0.5,1,0,360010138012029
450,1,63323,1.0,0.75,1,0,360010137052000
451,1,21913,0.0,-0.25,1,0,360010145021038
452,1,55204,0.5009090909090909,0.25,1,0,360010137053019
453,1,19479,0.9375,0.75,1,0,360010017001021
454,1,62967,0.6517857142857143,0.25,1,0,360010018021000
455,1,62884,0.5,0.0,-1.0,0,360010018021011
456,1,64164,0.1875,0.75,1,0,360010136022006
457,1,64917,0.75,0.5,1,0,360010136011043
458,1,35642,0.0625,0.25,1,0,360010015004002
459,1,35402,0.0,0.0,1,0,360010006003010
460,1,35407,0.25,0.5,1,0,360010006003010
461,1,56979,0.4625,-0.5,1,0,360010143021039
462,1,57142,0.5375,0.25,1,0,360010143021039
463,1,23374,0.0625,0.75,1,0,360010146075017
464,1,62106,0.3125,0.5,1,0,360010133004019
465,1,52984,0.7250000000000001,0.25,1,0,360010135083047
466,1,40940,0.08166666666666667,0.75,1,0,360010146121018
467,1,46253,0.9375,0.75,1,0,360010135032013
468,1,19406,0.0625,0.5,1,0,360010017001016
469,1,30972,0.125,0.5,1,0,360010018022006
470,1,19364,0.0625,1.0,1,0,360010017001016
471,1,73606,0.0,0.0,1,0,360010021003000
472,1,37589,0.5134292725581395,0.5,1,0,360010145032005
473,1,30231,0.4813888888888889,0.75,1,0,360010004011003
474,1,31132,0.875,0.5,1,0,360010018022026
475,1,17837,1.0,0.5,1,0,360010142035025
476,1,40974,0.4375,-0.25,1,0,360010146121018
477,1,47846,0.0,0.5,1,0,360010130004006
478,1,43320,0.625,0.5,1,0,360010148032048
479,1,80138,0.425,0.0,1,0,360010137054007
480,1,61457,-0.625,0.25,1,0,360010134003042
481,1,12000,0.18295454545454545,0.25,1,0,360010026003004
482,1,30760,0.3125,0.25,1,0,360010018022026
483,1,10690,0.5625,0.5,1,0,360010137031017
484,1,63099,0.4375,0.75,1,0,360010137052014
485,1,61919,0.375,1.0,1,0,360010133004019
486,1,44251,0.5625,0.25,1,0,360010148031056
487,1,37681,0.47509999999999997,0.25,1,0,360010145032005
488,1,35572,0.0,1.0,1,0,360010015004002
489,1,65164,0.1875,0.75,1,0,360010136011028
490,1,18817,-0.625,0.0,1,0,360010002003009
491,1,56319,0.625,0.0,1,0,360010143021006
492,1,32142,0.725,0.25,1,0,360010137051006
493,1,52581,0.75,0.0,1,0,360010135083047
494,1,52569,0.7436666666666667,1.0,1,0,360010135083047
495,1,71310,0.20769230769230768,0.0,1,0,360010018011000
496,1,17962,0.0,0.0,1,0,360010146062009
497,1,52428,0.775,0.0,1,0,360010135083010
498,1,73645,0.15000000000000002,0.0,1,0,360010021003002
499,1,61928,1.0,1.0,1,0,360010133004019
500,1,52413,0.2563333333333333,1.0,1,0,360010135083047
501,1,46592,0.3125,0.5,1,0,360010135032013
502,1,71462,0.7923076923076923,0.5,1,0,360010018011000
503,1,41610,0.375,0.5,1,0,360010147002084
504,1,18646,-0.0625,0.25,-1.0,0,360010002002004
505,1,73653,0.85,0.75,1,0,360010021003002
506,1,73628,0.25,1.0,1,0,360010021003002
507,1,55165,0.43898181818181825,0.0,1,0,360010137053019
508,1,38288,0.0,0.0,1,0,360010145031033
509,1,18724,0.125,0.25,1,0,360010002002004
510,1,56664,0.625,0.0,1,0,360010143021006
511,1,56718,0.1875,0.5,1,0,360010143021006
512,1,40775,0.9183333333333333,0.75,1,0,360010146121018
513,1,34225,0.75,0.5,1,0,360010146132039
514,1,43881,-1.0,0.5,1,0,360010148032003
515,1,43996,0.0625,0.5,1,0,360010148032003
516,1,30194,0.497651775486827,0.5,1,0,360010004011003
517,1,68040,0.33499999999999996,0.5,1,0,360010137061017
518,1,62076,0.5666666666666667,0.5,1,0,360010133004018
519,1,67919,0.665,0.75,1,0,360010137061017
520,1,79763,0.575,0.5,1,0,360010137054007
521,1,11994,0.7065909090909092,0.5,1,0,360010026003004
