,timestep,case_id,attitude,subnorms,pbc,adoption_status,geoid,actualpayback,intention,tolerated_payback
0,1,47399,0.3756518242468348,0.0,-0.6666666666666666,0,360010001001037.0,18.0,0.36316163216389863,6.0
1,1,47404,0.41636097898792424,0.5,1.0,0,360010001001037.0,14.0,0.6712474737886038,15.0
2,1,47416,0.7613084793648486,1.0,-0.16666666666666666,0,360010001001037.0,18.0,0.7236258763830657,15.0
3,1,47440,0.4668687993168074,0.25,0.0,0,360010001001037.0,20.0,0.527147012637738,15.0
4,1,47446,0.2518915209794333,0.5,-0.5,0,360010001001037.0,20.0,0.38231723044599863,7.5
5,1,47452,0.5778879903598702,0.5,1.0,0,360010001001037.0,14.0,0.7474397650527508,15.0
6,1,47453,0.5162985149314814,0.5,0.0,0,360010001001037.0,16.0,0.5774880094931798,15.0
7,1,47465,0.5921614290541304,1.0,-0.3333333333333333,0,360010001001037.0,20.0,0.6203558794181666,10.0
8,1,47469,0.36783152877576164,0.5,-0.6666666666666666,0,360010001001037.0,16.0,0.41352279879019344,6.0
9,1,47478,0.5002350606581191,0.0,0.0,0,360010001001037.0,20.0,0.5158608781124348,15.0
10,1,47484,0.6316253157453867,0.75,-0.6666666666666666,0,360010001001037.0,16.0,0.5649793281037656,6.0
11,1,47505,0.47833218913427505,0.0,-0.5,0,360010001001037.0,14.0,0.4350792936146375,7.5
12,1,47519,0.6103375650140681,0.0,-0.16666666666666666,0,360010001001037.0,18.0,0.5443128960838026,15.0
13,1,47528,0.39358447422639087,0.75,-0.3333333333333333,0,360010001001037.0,18.0,0.4996621298259219,10.0
14,1,47541,0.307261825880814,0.25,0.0,0,360010001001037.0,20.0,0.45186040326798,15.0
15,1,47555,0.36810764142707864,0.5,-0.3333333333333333,0,360010001001037.0,20.0,0.4606197077944863,10.0
16,1,47556,0.17980027687973762,0.75,0.16666666666666666,0,360010001001037.0,20.0,0.46927012393750556,15.0
17,1,47585,0.5219078708229726,0.25,-0.16666666666666666,0,360010001001037.0,20.0,0.5296256093338628,15.0
18,1,73721,0.3011811509525414,0.5,-0.3333333333333333,0,360010001002008.0,18.0,0.4290504822376471,10.0
19,1,73738,0.40176288933068893,0.25,0.0,0,360010001002008.0,20.0,0.49643655489728594,15.0
20,1,73749,0.4907888275431783,-0.25,0.16666666666666666,0,360010001002008.0,20.0,0.5078634232854505,15.0
21,1,73767,0.539763597038759,0.25,0.16666666666666666,0,360010001002008.0,20.0,0.5850148220565159,15.0
22,1,73770,0.4074888664531465,0.75,-0.5,0,360010001002008.0,20.0,0.4827374983059492,7.5
23,1,73813,0.545245321132449,1.0,-0.3333333333333333,0,360010001002008.0,14.0,0.5982255513115095,10.0
24,1,47459,0.4379879106993899,0.0,-0.16666666666666666,0,360010001001006.0,18.0,0.4630155641435688,15.0
25,1,47560,0.14482874757671094,0.5,0.0,0,360010001001006.0,20.0,0.4022657202319345,15.0
26,1,47577,0.4338564777590507,0.5,0.0,0,360010001001006.0,20.0,0.5386001005589443,15.0
27,1,47553,0.31332678782422263,0.75,0.0,0,360010001001007.0,18.0,0.5087712458166858,15.0
28,1,73697,0.6587853317880552,0.0,0.0,0,360010001002005.0,18.0,0.5906490410044256,15.0
29,1,73720,0.42301839924722573,-0.25,-0.3333333333333333,0,360010001002005.0,18.0,0.4054461122582497,10.0
30,1,73797,0.4138516626222678,0.5,0.0,0,360010001002005.0,20.0,0.5291638292589237,15.0
31,1,47415,0.583292642260331,0.75,1.0,1,360010001001057.0,18.0,0.777014139354198,20.0
32,1,47444,0.46014408662992545,1.0,0.16666666666666666,0,360010001001057.0,20.0,0.6285332989966691,15.0
33,1,47482,0.48301154800575374,0.5,-0.8333333333333334,0,360010001001026.0,18.0,0.4443698805276473,6.0
34,1,47518,0.20968387654215243,0.25,0.16666666666666666,0,360010001001026.0,20.0,0.4293162178982666,15.0
35,1,47567,0.4864995587449275,1.0,-0.6666666666666666,0,360010001001032.0,20.0,0.5235485085266489,6.0
36,1,47569,0.21614890913804227,0.5,0.16666666666666666,0,360010001001032.0,20.0,0.4593907737737479,15.0
37,1,47590,0.5614151372493024,0.25,-1.0,0,360010001001032.0,18.0,0.43084452024049597,0.0
38,1,47540,0.43378477371597846,0.75,0.16666666666666666,0,360010001001059.0,20.0,0.5890746110951603,15.0
39,1,47594,0.30713876999757356,0.75,0.16666666666666666,0,360010001001059.0,20.0,0.5293356911411888,15.0
40,1,47393,0.3826998667140825,0.0,-1.0,0,360010001001058.0,14.0,0.3195195271290327,0.0
41,1,47437,0.5477441625025553,-0.25,-0.16666666666666666,0,360010001001058.0,20.0,0.48776258811912193,15.0
42,1,47488,0.3862908672626241,0.25,-0.16666666666666666,0,360010001001058.0,16.0,0.46565506875444646,15.0
43,1,47493,0.40591835007753874,0.5,-0.3333333333333333,0,360010001001058.0,16.0,0.47845501906490834,10.0
44,1,47531,0.43112763509332663,0.0,-0.6666666666666666,0,360010001001058.0,14.0,0.3893295721401888,6.0
45,1,47586,1.0,0.5,-1.0,0,360010001001058.0,20.0,0.6647500000000001,0.0
46,1,47422,0.8708333333333333,0.25,1.0,1,360010001001000.0,14.0,0.8585970833333333,15.0
47,1,47427,0.8055203733092506,0.75,-1.0,0,360010001001000.0,14.0,0.6000389600899735,0.0
48,1,47458,0.5019352283773584,0.0,-0.5,0,360010001001000.0,16.0,0.44621284722559995,7.5
49,1,47481,0.5376990372731457,-0.5,-0.3333333333333333,0,360010001001000.0,14.0,0.4325159692150762,10.0
50,1,47495,-0.8125,0.75,-0.3333333333333333,0,360010001001000.0,20.0,-0.06924791666666669,10.0
51,1,47497,-1.0,0.0,-0.16666666666666666,0,360010001001000.0,20.0,-0.21528333333333338,15.0
52,1,47535,0.3832355834129589,0.25,-0.16666666666666666,0,360010001001000.0,20.0,0.46421389136255936,15.0
53,1,47564,0.4240947558496339,0.5,-0.3333333333333333,0,360010001001000.0,20.0,0.48702882966760563,10.0
54,1,47589,0.613244888762448,0.5,-0.6666666666666666,0,360010001001055.0,18.0,0.5292842806959134,6.0
55,1,47401,0.4393715995530568,0.75,-0.3333333333333333,0,360010001001054.0,16.0,0.5212599168425103,10.0
56,1,47410,0.5826610564722299,1.0,-0.16666666666666666,0,360010001001054.0,20.0,0.6393578870046174,15.0
57,1,47470,0.5941493477886673,0.25,0.0,0,360010001001054.0,20.0,0.5871852473519144,15.0
58,1,47499,0.6221070061143394,0.75,0.0,0,360010001001054.0,20.0,0.6544228747841339,15.0
59,1,47593,0.49943106458590614,0.25,-0.16666666666666666,0,360010001001054.0,20.0,0.5190232998318385,15.0
60,1,47570,0.5116894137972963,0.25,-0.3333333333333333,0,360010001001029.0,14.0,0.501322229821518,10.0
61,1,47394,0.489230016668533,0.5,-0.3333333333333333,0,360010001001028.0,18.0,0.5177531321958804,10.0
62,1,47398,0.41332523065127685,0.75,0.0,0,360010001001028.0,18.0,0.5559405112982073,15.0
63,1,47445,0.5010238319217295,0.0,0.0,0,360010001001028.0,20.0,0.5162329415174798,15.0
64,1,47463,0.6625171660726272,0.0,0.16666666666666666,0,360010001001028.0,20.0,0.6158926805697916,15.0
65,1,47513,0.40292845592578935,0.0,0.0,0,360010001001028.0,20.0,0.4699613526601948,15.0
66,1,47546,0.4600824041137068,-0.5,-0.5,0,360010001001028.0,16.0,0.3724208700204355,7.5
67,1,47562,0.5266718212709571,1.0,-0.3333333333333333,0,360010001001028.0,18.0,0.5894644314268438,10.0
68,1,47571,0.484000478249018,1.0,-0.5,0,360010001001028.0,20.0,0.5458530255900618,7.5
69,1,47582,0.5325016873442543,0.25,-0.3333333333333333,0,360010001001028.0,18.0,0.5111393792536181,10.0
70,1,47592,0.6534152785056857,1.0,0.0,0,360010001001028.0,20.0,0.6962159868711318,15.0
71,1,47412,0.6227142257593751,0.25,-1.0,0,360010001001008.0,14.0,0.4597593002906973,0.0
72,1,47450,0.7481315820372295,0.5,1.0,1,360010001001008.0,14.0,0.8277436672469612,15.0
73,1,47451,0.596114369909579,0.0,-0.3333333333333333,0,360010001001008.0,16.0,0.5141204816196818,10.0
74,1,47457,0.4846067524428706,1.0,-0.3333333333333333,0,360010001001008.0,18.0,0.5696223384606354,10.0
75,1,47475,0.4468437176439585,0.5,-0.3333333333333333,0,360010001001008.0,14.0,0.4977595149459885,10.0
76,1,47476,0.5288187101691438,0.5,-0.6666666666666666,0,360010001001008.0,16.0,0.4894604522534518,6.0
77,1,47573,0.1951848544380422,1.0,-0.5,0,360010001001008.0,20.0,0.4096186958384245,7.5
78,1,47574,0.5541694837502025,0.75,-0.16666666666666666,0,360010001001008.0,16.0,0.5988934121516372,15.0
79,1,47578,-0.8125,0.25,-0.6666666666666666,0,360010001001008.0,20.0,-0.17026458333333336,6.0
80,1,47580,0.38317222621686764,-0.25,-0.16666666666666666,0,360010001001008.0,16.0,0.4101340057731631,15.0
81,1,73716,0.49893899498955185,0.75,1.0,0,360010001002003.0,14.0,0.7372245239365716,15.0
82,1,73726,0.5047490450775287,0.5,0.0,0,360010001002003.0,20.0,0.5720401245630703,15.0
83,1,73748,0.453139642155457,0.5,0.0,0,360010001002003.0,16.0,0.5476959692047291,15.0
84,1,73751,0.4614157353612418,-0.5,-0.16666666666666666,0,360010001002003.0,20.0,0.42001646903656437,15.0
85,1,73755,0.5916530216121156,0.5,-0.3333333333333333,0,360010001002003.0,18.0,0.5660660636277683,10.0
86,1,73757,0.5408556817232301,0.5,1.0,0,360010001002003.0,14.0,0.7299716250688476,15.0
87,1,73774,0.6103801039168424,0.75,1.0,1,360010001002003.0,14.0,0.7897912950175745,15.0
88,1,73776,0.6740274091073263,0.75,-0.5,0,360010001002003.0,16.0,0.6084637288759258,7.5
89,1,73783,0.5708055163341077,0.0,-0.5,0,360010001002003.0,18.0,0.47869896205479856,7.5
90,1,73784,0.5109070923985535,0.5,-0.6666666666666666,0,360010001002003.0,18.0,0.48101154215106434,6.0
91,1,73785,0.4769129942666972,-0.5,-0.5,0,360010001002003.0,18.0,0.3803598593956011,7.5
92,1,73799,0.10967307055982489,-0.5,0.0,0,360010001002003.0,20.0,0.2775827873830694,15.0
93,1,73808,0.8875,0.0,-0.5,0,360010001002003.0,18.0,0.6280837499999999,7.5
94,1,73819,0.4262630992586029,0.5,1.0,0,360010001002003.0,20.0,0.675918303920283,30.0
95,1,73699,0.5430800923220421,0.5,0.16666666666666666,0,360010001002001.0,20.0,0.6136042128816407,15.0
96,1,73702,0.44720122521595373,0.0,0.0,0,360010001002001.0,20.0,0.49084481793436535,15.0
97,1,73707,0.49006576624987375,0.0,0.0,0,360010001002001.0,20.0,0.5110640219400654,15.0
98,1,73713,0.522026394829599,0.5,-0.16666666666666666,0,360010001002001.0,20.0,0.5567065171077885,15.0
99,1,73732,0.34084505279159477,0.25,-0.3333333333333333,0,360010001002001.0,20.0,0.42073494473512857,10.0
100,1,73802,0.4786460797560718,0.5,0.16666666666666666,0,360010001002001.0,20.0,0.5832106891542724,15.0
101,1,47447,0.334152684954877,0.5,-1.0,0,360010001001016.0,20.0,0.35066982149321546,0.0
102,1,47449,0.5813863000089249,0.75,1.0,1,360010001001016.0,14.0,0.7761149177142098,15.0
103,1,47405,0.6197364062276096,0.25,-0.3333333333333333,0,360010001001017.0,20.0,0.5522879961508967,10.0
104,1,47433,0.5820214876781236,0.5,0.0,0,360010001001017.0,20.0,0.608489535737771,15.0
105,1,47526,0.6110036047379159,0.5,0.16666666666666666,0,360010001001017.0,16.0,0.6456437336882083,15.0
106,1,47566,0.5837389738713039,-0.5,-0.16666666666666666,0,360010001001017.0,18.0,0.4777163406417608,15.0
107,1,73701,0.8171124799999999,0.5,-0.3333333333333333,0,360010001002004.0,20.0,0.6724152901493333,10.0
108,1,73723,0.40588586235864094,0.5,-0.5,0,360010001002004.0,16.0,0.4549563612745709,7.5
109,1,73735,0.5329254893687556,0.25,-0.6666666666666666,0,360010001002004.0,14.0,0.4643726200019087,6.0
110,1,73758,0.5877468884620545,1.0,-0.6666666666666666,0,360010001002004.0,14.0,0.5713068739542178,6.0
111,1,73759,0.5072316328449515,0.0,1.0,0,360010001002004.0,14.0,0.6600611612129637,15.0
112,1,73773,0.5098602604136151,1.0,-0.3333333333333333,0,360010001002004.0,18.0,0.5815344181704356,10.0
113,1,73779,0.6166316946422118,0.5,0.3333333333333333,0,360010001002004.0,20.0,0.671781837029398,20.0
114,1,73780,0.4040463130545974,0.5,-0.16666666666666666,0,360010001002004.0,20.0,0.5010553125345203,15.0
115,1,73789,0.551853560277718,0.0,-0.16666666666666666,0,360010001002004.0,18.0,0.5167259910496662,15.0
116,1,73804,0.6014262740659646,0.5,-0.16666666666666666,0,360010001002004.0,16.0,0.5941594401435822,15.0
117,1,73814,-0.5475,0.0,-0.5,0,360010001002004.0,20.0,-0.04880575000000004,7.5
118,1,47403,0.5484638695654869,0.75,-0.6666666666666666,0,360010001001060.0,14.0,0.5257520739407069,6.0
119,1,47489,-0.21456882673033523,0.25,1.0,0,360010001001060.0,14.0,0.34661288443130084,15.0
120,1,47490,0.48052033844443903,0.0,-0.3333333333333333,0,360010001001060.0,14.0,0.4595947769775752,10.0
121,1,47543,0.5510430304507172,0.5,-0.5,0,360010001001060.0,16.0,0.5234269974636033,7.5
122,1,47554,0.4890799413237265,1.0,-0.3333333333333333,0,360010001001060.0,20.0,0.5717323416557352,10.0
123,1,47530,0.4756825075852839,0.0,-0.3333333333333333,0,360010001001027.0,14.0,0.4573127721613117,10.0
124,1,47441,0.42487041603998116,0.5,-0.3333333333333333,0,360010001001039.0,20.0,0.48739470857939243,10.0
125,1,47537,0.5848927502951792,0.0,-0.3333333333333333,0,360010001001039.0,20.0,0.5088272436475694,10.0
126,1,47561,0.5311474201312384,0.5,0.16666666666666666,0,360010001001040.0,18.0,0.6079755714092385,15.0
127,1,47576,0.5633972053577186,0.5,-0.16666666666666666,0,360010001001040.0,20.0,0.5762211284339026,15.0
128,1,73725,0.4832414850566523,0.5,-0.5,0,360010001002009.0,18.0,0.49144500850122286,7.5
