,timestep,case_id,attitude,subnorms,pbc,adoption_status,geoid,actualpayback,intention,tolerated_payback,year
41618,11,3030,0.18141024975164838,1.0,1,0,360010142023009,0.0,0.6144712148078525,10.0,2016.0
41619,11,41455,0.3125,0.5,1,0,360010147002020,0.0,0.6222562500000001,7.5,2016.0
41620,11,2478,0.09203476520703242,-0.25,1,0,360010138012027,0.0,0.4371877987481571,15.0,2016.0
41621,11,50148,0.4778846153846154,1.0,1,1,360010146074000,0.0,0.754318173076923,15.0,2016.0
41622,11,28950,0.8125,0.25,1,1,360010018015019,0.0,0.8310812499999999,6.0,2016.0
41623,11,520,0.31448163913940724,1.0,1,0,360010136012006,0.0,0.6772409891820583,15.0,2016.0
41624,11,3316,0.2464028058002009,0.25,1,0,360010142023009,0.0,0.5640532034959547,15.0,2016.0
41625,11,43171,0.14004266180078845,1.0,1,0,360010146082001,0.0,0.5949581235714319,7.5,2016.0
41626,11,21198,0.0,1.0,1,0,360010131002012,0.0,0.5288999999999999,7.5,2016.0
41627,11,72470,0.5355639420499727,1.0,1,1,360010020001004,0.0,0.7815255114649721,10.0,2016.0
41628,11,25604,-0.0625,0.5,1,0,360010019022012,0.0,0.4453687499999999,7.5,2016.0
41629,11,21201,0.0,1.0,1,0,360010131002012,0.0,0.5288999999999999,6.0,2016.0
41630,11,15415,0.5625,0.75,1,1,360010139011028,0.0,0.76720625,5.0,2016.0
41631,11,28955,0.6034349185119819,0.5,1,1,360010018015019,0.0,0.7594902510621019,15.0,2016.0
41632,11,15465,0.5,1.0,1,1,360010139011028,0.0,0.7647499999999999,10.0,2016.0
41633,11,43269,0.5555188679245283,0.75,1,1,360010146082001,0.0,0.76391325,10.0,2016.0
41634,11,33368,0.1875,0.0,1,0,360010145011064,0.0,0.50924375,10.0,2016.0
41635,11,17088,0.1581282018523612,0.0,1,0,360010143023021,0.0,0.4953890728137587,15.0,2016.0
