,timestep,case_id,attitude,subnorms,pbc,adoption_status,geoid
283,1,5392,0.46111111111111114,1.0,1,0,360010146071013
284,1,70932,0.37283333333333335,0.5,1,0,360010019023009
285,1,23295,0.56,0.5,1,0,360010146075004
286,1,64635,0.38957699443413735,0.75,1,0,360010136014006
287,1,40732,-0.6875,0.5,1,0,360010146121013
288,1,50770,0.375,0.5,1,0,360010146074013
289,1,43254,0.125,0.25,-1.0,0,360010146082018
290,1,58593,0.775090909090909,-0.5,1,0,360010148021049
291,1,50697,0.25,0.75,1,0,360010146074013
292,1,64969,0.569225850340136,0.0,1,0,360010136011022
293,1,47022,0.0,1.0,1,0,360010148023049
294,1,46940,0.505589552238806,0.75,1,0,360010135031008
295,1,14660,0.14583333333333331,0.5,1,0,360010142033003
296,1,5613,0.493852422907489,1.0,1,0,360010138021026
297,1,52356,0.07499999999999996,0.5,1,0,360010135083012
298,1,5261,0.875,0.5,1,0,360010146071013
299,1,59063,0.425,0.0,1,0,360010146063023
300,1,41920,0.8725,0.25,1,0,360010148022029
301,1,46808,0.32597060774801306,0.0,1,0,360010135031008
302,1,64282,0.4625,0.25,1,0,360010025002012
303,1,59115,0.3125,0.0,1,0,360010146063023
304,1,14694,0.7236532075332559,0.0,1,0,360010142033003
305,1,27590,0.4375,0.5,1,0,360010129001006
306,1,10393,0.0,0.0,1,0,360010137031004
307,1,9182,0.1875,0.75,1,0,360010142013014
308,1,10313,0.5307692307692308,0.5,1,0,360010137031065
309,1,8804,0.575,0.0,1,0,360010143011004
310,1,70567,0.8858333333333334,0.0,1,0,360010019023009
311,1,70228,0.175,1.0,1,0,360010007001010
312,1,27537,-0.2625,0.0,-1.0,0,360010129001006
313,1,58509,0.6117638880487409,0.0,1,0,360010148011073
314,1,9000,0.5883636363636364,0.5,1,0,360010142013018
315,1,71535,0.7257083514274386,0.75,1,0,360010140023013
316,1,50632,0.58004,0.75,1,0,360010146074003
317,1,41940,0.22989504000000005,0.75,1,0,360010148022029
318,1,61597,0.44250000000000006,0.0,1,0,360010131001006
319,1,20619,0.175,0.5,1,0,360010022002002
320,1,20613,0.825,0.25,1,0,360010022002002
