,timestep,case_id,attitude,subnorms,pbc,adoption_status,geoid
524,11,53642,0.75,0.75,1,0,360010138023005
525,11,72534,0.5,0.5,1,0,360010020001004
526,11,25604,-0.125,0.5,1,0,360010019022012
527,11,5685,0.5,0.75,1,0,360010138021012
528,11,68356,0.1875,1.0,1,0,360010141003000
529,11,72339,0.1875,1.0,1,0,360010020003004
530,11,41801,0.8125,0.25,1,0,360010148012037
531,11,79345,0.25,0.0,1,0,360010146142017
532,11,6481,-0.39375,0.5,1,0,360010146112000
533,11,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
534,11,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
535,11,59215,0.125,-0.5,1,0,360010146063039
536,11,67773,0.1875,0.0,1,0,360010137061011
537,11,68058,0.0,0.0,1,0,360010137061012
538,11,27573,0.25,0.0,1,0,360010129001019
539,11,77924,0.3125,0.5,1,0,360010135082021
540,11,31635,0.625,1.0,1,0,360010018023001
541,11,59832,0.625,0.75,1,0,360010135081019
542,11,40688,0.25,1.0,1,0,360010146121026
543,11,28751,0.0,0.25,1,0,360010026004024
544,11,76090,0.1875,0.5,1,0,360010142032006
545,11,47998,0.25,0.75,1,0,360010130003015
546,11,10901,0.75,0.0,1,0,360010146091001
547,11,58440,0.125,0.5,1,0,360010148011092
548,11,52320,0.125,1.0,1,0,360010135083017
549,11,65655,-0.0625,0.5,1,0,360010142021013
550,12,7093,-0.3125,0.0,1,0,360010003003028
551,12,18854,0.0,0.0,1,0,360010002003000
552,12,67886,0.625,0.25,1,0,360010137061001
553,12,7162,0.3125,0.5,1,0,360010003003023
554,12,45565,0.125,0.5,-0.8333333333333334,0,360010005022000
555,12,73606,0.0,0.0,1,0,360010021003000
556,12,63099,0.4375,0.75,-0.8333333333333334,0,360010137052014
557,12,31390,-0.75,0.5,1,0,360010018024005
558,12,19130,0.0,0.25,1,0,360010002001030
559,12,45605,0.9375,0.5,1,0,360010005022019
560,12,75888,-0.3125,0.5,1,0,360010139022010
561,12,14078,-0.25,0.0,1,0,360010140011009
562,12,56130,0.1875,0.5,1,0,360010135052000
563,12,78278,0.6875,0.5,1,0,360010146141000
564,12,35066,-0.0625,0.75,1,0,360010004032000
565,12,13519,-0.4375,0.0,1,0,360010139023000
566,12,13055,0.4375,0.75,1,0,360010139021015
567,12,54169,0.8125,0.75,1,0,360010141004003
568,12,38164,1.0,0.5,1,0,360010145031015
569,12,22961,0.4375,0.0,1,0,360010142024013
570,12,39225,0.0625,0.25,1,0,360010137071009
571,12,20849,0.0,0.5,1,0,360010022001002
572,12,34665,0.8125,-1.0,1,0,360010004034012
573,12,25508,0.3125,0.0,1,0,360010019022013
574,12,53642,0.75,0.75,1,0,360010138023005
575,12,72534,0.5,0.5,1,0,360010020001004
576,12,25604,-0.125,0.5,1,0,360010019022012
577,12,5685,0.5,0.75,1,0,360010138021012
578,12,68356,0.1875,1.0,1,0,360010141003000
579,12,72339,0.1875,1.0,1,0,360010020003004
580,12,41801,0.8125,0.25,1,0,360010148012037
581,12,79345,0.25,0.0,1,0,360010146142017
582,12,6481,-0.39375,0.5,1,0,360010146112000
583,12,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
584,12,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
585,12,59215,0.125,-0.5,1,0,360010146063039
586,12,67773,0.1875,0.0,1,0,360010137061011
587,12,68058,0.0,0.0,1,0,360010137061012
588,12,27573,0.25,0.0,1,0,360010129001019
589,12,77924,0.3125,0.5,1,0,360010135082021
590,12,31635,0.625,1.0,1,0,360010018023001
591,12,59832,0.625,0.75,1,0,360010135081019
592,12,40688,0.25,1.0,1,0,360010146121026
593,12,28751,0.0,0.25,1,0,360010026004024
594,12,76090,0.1875,0.5,1,0,360010142032006
595,12,47998,0.25,0.75,1,0,360010130003015
596,12,10901,0.75,0.0,1,0,360010146091001
597,12,58440,0.125,0.5,1,0,360010148011092
598,12,52320,0.125,1.0,1,0,360010135083017
599,12,65655,-0.0625,0.5,1,0,360010142021013
600,13,7093,-0.3125,0.0,1,0,360010003003028
601,13,18854,0.0,0.0,1,0,360010002003000
602,13,67886,0.625,0.25,1,0,360010137061001
603,13,7162,0.3125,0.5,1,0,360010003003023
604,13,45565,0.125,0.5,-0.8333333333333334,0,360010005022000
605,13,73606,0.0,0.0,1,0,360010021003000
606,13,63099,0.4375,0.75,-0.8333333333333334,0,360010137052014
607,13,31390,-0.75,0.5,1,0,360010018024005
608,13,19130,0.0,0.25,1,0,360010002001030
609,13,45605,0.9375,0.5,1,0,360010005022019
610,13,75888,-0.3125,0.5,1,0,360010139022010
611,13,14078,-0.25,0.0,1,0,360010140011009
612,13,56130,0.1875,0.5,1,0,360010135052000
613,13,78278,0.6875,0.5,1,0,360010146141000
614,13,35066,-0.0625,0.75,1,0,360010004032000
615,13,13519,-0.4375,0.0,1,0,360010139023000
616,13,13055,0.4375,0.75,1,0,360010139021015
617,13,54169,0.8125,0.75,1,0,360010141004003
618,13,38164,1.0,0.5,1,0,360010145031015
619,13,22961,0.4375,0.0,1,0,360010142024013
620,13,39225,0.0625,0.25,1,0,360010137071009
621,13,20849,0.0,0.5,1,0,360010022001002
622,13,34665,0.8125,-1.0,1,0,360010004034012
623,13,25508,0.3125,0.0,1,0,360010019022013
624,13,53642,0.75,0.75,1,0,360010138023005
625,13,72534,0.5,0.5,1,0,360010020001004
626,13,25604,-0.125,0.5,1,0,360010019022012
627,13,5685,0.5,0.75,1,0,360010138021012
628,13,68356,0.1875,1.0,1,0,360010141003000
629,13,72339,0.1875,1.0,1,0,360010020003004
630,13,41801,0.8125,0.25,1,0,360010148012037
631,13,79345,0.25,0.0,1,0,360010146142017
632,13,6481,-0.39375,0.5,1,0,360010146112000
633,13,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
634,13,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
635,13,59215,0.125,-0.5,1,0,360010146063039
636,13,67773,0.1875,0.0,1,0,360010137061011
637,13,68058,0.0,0.0,1,0,360010137061012
638,13,27573,0.25,0.0,1,0,360010129001019
639,13,77924,0.3125,0.5,1,0,360010135082021
640,13,31635,0.625,1.0,1,0,360010018023001
641,13,59832,0.625,0.75,1,0,360010135081019
642,13,40688,0.25,1.0,1,0,360010146121026
643,13,28751,0.0,0.25,1,0,360010026004024
644,13,76090,0.1875,0.5,1,0,360010142032006
645,13,47998,0.25,0.75,1,0,360010130003015
646,13,10901,0.75,0.0,1,0,360010146091001
647,13,58440,0.125,0.5,1,0,360010148011092
648,13,52320,0.125,1.0,1,0,360010135083017
649,13,65655,-0.0625,0.5,1,0,360010142021013
650,14,7093,-0.3125,0.0,1,0,360010003003028
651,14,18854,0.0,0.0,1,0,360010002003000
652,14,67886,0.625,0.25,1,0,360010137061001
653,14,7162,0.3125,0.5,1,0,360010003003023
654,14,45565,0.125,0.5,-0.8333333333333334,0,360010005022000
655,14,73606,0.0,0.0,1,0,360010021003000
656,14,63099,0.4375,0.75,-0.8333333333333334,0,360010137052014
657,14,31390,-0.75,0.5,1,0,360010018024005
658,14,19130,0.0,0.25,1,0,360010002001030
659,14,45605,0.9375,0.5,1,0,360010005022019
660,14,75888,-0.3125,0.5,1,0,360010139022010
661,14,14078,-0.25,0.0,1,0,360010140011009
662,14,56130,0.1875,0.5,1,0,360010135052000
663,14,78278,0.6875,0.5,1,0,360010146141000
664,14,35066,-0.0625,0.75,1,0,360010004032000
665,14,13519,-0.4375,0.0,1,0,360010139023000
666,14,13055,0.4375,0.75,1,0,360010139021015
667,14,54169,0.8125,0.75,1,0,360010141004003
668,14,38164,1.0,0.5,1,0,360010145031015
669,14,22961,0.4375,0.0,1,0,360010142024013
670,14,39225,0.0625,0.25,1,0,360010137071009
671,14,20849,0.0,0.5,1,0,360010022001002
672,14,34665,0.8125,-1.0,1,0,360010004034012
673,14,25508,0.3125,0.0,1,0,360010019022013
674,14,53642,0.75,0.75,1,0,360010138023005
675,14,72534,0.5,0.5,1,0,360010020001004
676,14,25604,-0.125,0.5,1,0,360010019022012
677,14,5685,0.5,0.75,1,0,360010138021012
678,14,68356,0.1875,1.0,1,0,360010141003000
679,14,72339,0.1875,1.0,1,0,360010020003004
680,14,41801,0.8125,0.25,1,0,360010148012037
681,14,79345,0.25,0.0,1,0,360010146142017
682,14,6481,-0.39375,0.5,1,0,360010146112000
683,14,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
684,14,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
685,14,59215,0.125,-0.5,1,0,360010146063039
686,14,67773,0.1875,0.0,1,0,360010137061011
687,14,68058,0.0,0.0,1,0,360010137061012
688,14,27573,0.25,0.0,1,0,360010129001019
689,14,77924,0.3125,0.5,1,0,360010135082021
690,14,31635,0.625,1.0,1,0,360010018023001
691,14,59832,0.625,0.75,1,0,360010135081019
692,14,40688,0.25,1.0,1,0,360010146121026
693,14,28751,0.0,0.25,1,0,360010026004024
694,14,76090,0.1875,0.5,1,0,360010142032006
695,14,47998,0.25,0.75,1,0,360010130003015
696,14,10901,0.75,0.0,1,0,360010146091001
697,14,58440,0.125,0.5,1,0,360010148011092
698,14,52320,0.125,1.0,1,0,360010135083017
699,14,65655,-0.0625,0.5,1,0,360010142021013
700,15,7093,-0.3125,0.0,1,0,360010003003028
701,15,18854,0.0,0.0,1,0,360010002003000
702,15,67886,0.625,0.25,1,0,360010137061001
703,15,7162,0.3125,0.5,1,0,360010003003023
704,15,45565,0.125,0.5,-0.8333333333333334,0,360010005022000
705,15,73606,0.0,0.0,1,0,360010021003000
706,15,63099,0.4375,0.75,-0.8333333333333334,0,360010137052014
707,15,31390,-0.75,0.5,1,0,360010018024005
708,15,19130,0.0,0.25,1,0,360010002001030
709,15,45605,0.9375,0.5,1,0,360010005022019
710,15,75888,-0.3125,0.5,1,0,360010139022010
711,15,14078,-0.25,0.0,1,0,360010140011009
712,15,56130,0.1875,0.5,1,0,360010135052000
713,15,78278,0.6875,0.5,1,0,360010146141000
714,15,35066,-0.0625,0.75,1,0,360010004032000
715,15,13519,-0.4375,0.0,1,0,360010139023000
716,15,13055,0.4375,0.75,1,0,360010139021015
717,15,54169,0.8125,0.75,1,0,360010141004003
718,15,38164,1.0,0.5,1,0,360010145031015
719,15,22961,0.4375,0.0,1,0,360010142024013
720,15,39225,0.0625,0.25,1,0,360010137071009
721,15,20849,0.0,0.5,1,0,360010022001002
722,15,34665,0.8125,-1.0,1,0,360010004034012
723,15,25508,0.3125,0.0,1,0,360010019022013
724,15,53642,0.75,0.75,1,0,360010138023005
725,15,72534,0.5,0.5,1,0,360010020001004
726,15,25604,-0.125,0.5,1,0,360010019022012
727,15,5685,0.5,0.75,1,0,360010138021012
728,15,68356,0.1875,1.0,1,0,360010141003000
729,15,72339,0.1875,1.0,1,0,360010020003004
730,15,41801,0.8125,0.25,1,0,360010148012037
731,15,79345,0.25,0.0,1,0,360010146142017
732,15,6481,-0.39375,0.5,1,0,360010146112000
733,15,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
734,15,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
735,15,59215,0.125,-0.5,1,0,360010146063039
736,15,67773,0.1875,0.0,1,0,360010137061011
737,15,68058,0.0,0.0,1,0,360010137061012
738,15,27573,0.25,0.0,1,0,360010129001019
739,15,77924,0.3125,0.5,1,0,360010135082021
740,15,31635,0.625,1.0,1,0,360010018023001
741,15,59832,0.625,0.75,1,0,360010135081019
742,15,40688,0.25,1.0,1,0,360010146121026
743,15,28751,0.0,0.25,1,0,360010026004024
744,15,76090,0.1875,0.5,1,0,360010142032006
745,15,47998,0.25,0.75,1,0,360010130003015
746,15,10901,0.75,0.0,1,0,360010146091001
747,15,58440,0.125,0.5,1,0,360010148011092
748,15,52320,0.125,1.0,1,0,360010135083017
749,15,65655,-0.0625,0.5,1,0,360010142021013
750,16,7093,-0.3125,0.0,1,0,360010003003028
751,16,18854,0.0,0.0,1,0,360010002003000
752,16,67886,0.625,0.25,1,0,360010137061001
753,16,7162,0.3125,0.5,1,0,360010003003023
754,16,45565,0.125,0.5,-0.8333333333333334,0,360010005022000
755,16,73606,0.0,0.0,1,0,360010021003000
756,16,63099,0.4375,0.75,-0.8333333333333334,0,360010137052014
757,16,31390,-0.75,0.5,1,0,360010018024005
758,16,19130,0.0,0.25,1,0,360010002001030
759,16,45605,0.9375,0.5,1,0,360010005022019
760,16,75888,-0.3125,0.5,1,0,360010139022010
761,16,14078,-0.25,0.0,1,0,360010140011009
762,16,56130,0.1875,0.5,1,0,360010135052000
763,16,78278,0.6875,0.5,1,0,360010146141000
764,16,35066,-0.0625,0.75,1,0,360010004032000
765,16,13519,-0.4375,0.0,1,0,360010139023000
766,16,13055,0.4375,0.75,1,0,360010139021015
767,16,54169,0.8125,0.75,1,0,360010141004003
768,16,38164,1.0,0.5,1,0,360010145031015
769,16,22961,0.4375,0.0,1,0,360010142024013
770,16,39225,0.0625,0.25,1,0,360010137071009
771,16,20849,0.0,0.5,1,0,360010022001002
772,16,34665,0.8125,-1.0,1,0,360010004034012
773,16,25508,0.3125,0.0,1,0,360010019022013
774,16,53642,0.75,0.75,1,0,360010138023005
775,16,72534,0.5,0.5,1,0,360010020001004
776,16,25604,-0.125,0.5,1,0,360010019022012
777,16,5685,0.5,0.75,1,0,360010138021012
778,16,68356,0.1875,1.0,1,0,360010141003000
779,16,72339,0.1875,1.0,1,0,360010020003004
780,16,41801,0.8125,0.25,1,0,360010148012037
781,16,79345,0.25,0.0,1,0,360010146142017
782,16,6481,-0.39375,0.5,1,0,360010146112000
783,16,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
784,16,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
785,16,59215,0.125,-0.5,1,0,360010146063039
786,16,67773,0.1875,0.0,1,0,360010137061011
787,16,68058,0.0,0.0,1,0,360010137061012
788,16,27573,0.25,0.0,1,0,360010129001019
789,16,77924,0.3125,0.5,1,0,360010135082021
790,16,31635,0.625,1.0,1,0,360010018023001
791,16,59832,0.625,0.75,1,0,360010135081019
792,16,40688,0.25,1.0,1,0,360010146121026
793,16,28751,0.0,0.25,1,0,360010026004024
794,16,76090,0.1875,0.5,1,0,360010142032006
795,16,47998,0.25,0.75,1,0,360010130003015
796,16,10901,0.75,0.0,1,0,360010146091001
797,16,58440,0.125,0.5,1,0,360010148011092
798,16,52320,0.125,1.0,1,0,360010135083017
799,16,65655,-0.0625,0.5,1,0,360010142021013
800,17,7093,-0.3125,0.0,1,0,360010003003028
801,17,18854,0.0,0.0,1,0,360010002003000
802,17,67886,0.625,0.25,1,0,360010137061001
803,17,7162,0.3125,0.5,1,0,360010003003023
804,17,45565,0.125,0.5,-0.8333333333333334,0,360010005022000
805,17,73606,0.0,0.0,1,0,360010021003000
806,17,63099,0.4375,0.75,-0.8333333333333334,0,360010137052014
807,17,31390,-0.75,0.5,1,0,360010018024005
808,17,19130,0.0,0.25,1,0,360010002001030
809,17,45605,0.9375,0.5,1,0,360010005022019
810,17,75888,-0.3125,0.5,1,0,360010139022010
811,17,14078,-0.25,0.0,1,0,360010140011009
812,17,56130,0.1875,0.5,1,0,360010135052000
813,17,78278,0.6875,0.5,1,0,360010146141000
814,17,35066,-0.0625,0.75,1,0,360010004032000
815,17,13519,-0.4375,0.0,1,0,360010139023000
816,17,13055,0.4375,0.75,1,0,360010139021015
817,17,54169,0.8125,0.75,1,0,360010141004003
818,17,38164,1.0,0.5,1,0,360010145031015
819,17,22961,0.4375,0.0,1,0,360010142024013
820,17,39225,0.0625,0.25,1,0,360010137071009
821,17,20849,0.0,0.5,1,0,360010022001002
822,17,34665,0.8125,-1.0,1,0,360010004034012
823,17,25508,0.3125,0.0,1,0,360010019022013
824,17,53642,0.75,0.75,1,0,360010138023005
825,17,72534,0.5,0.5,1,0,360010020001004
826,17,25604,-0.125,0.5,1,0,360010019022012
827,17,5685,0.5,0.75,1,0,360010138021012
828,17,68356,0.1875,1.0,1,0,360010141003000
829,17,72339,0.1875,1.0,1,0,360010020003004
830,17,41801,0.8125,0.25,1,0,360010148012037
831,17,79345,0.25,0.0,1,0,360010146142017
832,17,6481,-0.39375,0.5,1,0,360010146112000
833,17,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
834,17,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
835,17,59215,0.125,-0.5,1,0,360010146063039
836,17,67773,0.1875,0.0,1,0,360010137061011
837,17,68058,0.0,0.0,1,0,360010137061012
838,17,27573,0.25,0.0,1,0,360010129001019
839,17,77924,0.3125,0.5,1,0,360010135082021
840,17,31635,0.625,1.0,1,0,360010018023001
841,17,59832,0.625,0.75,1,0,360010135081019
842,17,40688,0.25,1.0,1,0,360010146121026
843,17,28751,0.0,0.25,1,0,360010026004024
844,17,76090,0.1875,0.5,1,0,360010142032006
845,17,47998,0.25,0.75,1,0,360010130003015
846,17,10901,0.75,0.0,1,0,360010146091001
847,17,58440,0.125,0.5,1,0,360010148011092
848,17,52320,0.125,1.0,1,0,360010135083017
849,17,65655,-0.0625,0.5,1,0,360010142021013
850,18,7093,-0.3125,0.0,1,0,360010003003028
851,18,18854,0.0,0.0,1,0,360010002003000
852,18,67886,0.625,0.25,1,0,360010137061001
853,18,7162,0.3125,0.5,1,0,360010003003023
854,18,45565,0.125,0.5,-0.8333333333333334,0,360010005022000
855,18,73606,0.0,0.0,1,0,360010021003000
856,18,63099,0.4375,0.75,-0.8333333333333334,0,360010137052014
857,18,31390,-0.75,0.5,1,0,360010018024005
858,18,19130,0.0,0.25,1,0,360010002001030
859,18,45605,0.9375,0.5,1,0,360010005022019
860,18,75888,-0.3125,0.5,1,0,360010139022010
861,18,14078,-0.25,0.0,1,0,360010140011009
862,18,56130,0.1875,0.5,1,0,360010135052000
863,18,78278,0.6875,0.5,1,0,360010146141000
864,18,35066,-0.0625,0.75,1,0,360010004032000
865,18,13519,-0.4375,0.0,1,0,360010139023000
866,18,13055,0.4375,0.75,1,0,360010139021015
867,18,54169,0.8125,0.75,1,0,360010141004003
868,18,38164,1.0,0.5,1,0,360010145031015
869,18,22961,0.4375,0.0,1,0,360010142024013
870,18,39225,0.0625,0.25,1,0,360010137071009
871,18,20849,0.0,0.5,1,0,360010022001002
872,18,34665,0.8125,-1.0,1,0,360010004034012
873,18,25508,0.3125,0.0,1,0,360010019022013
874,18,53642,0.75,0.75,1,0,360010138023005
875,18,72534,0.5,0.5,1,0,360010020001004
876,18,25604,-0.125,0.5,1,0,360010019022012
877,18,5685,0.5,0.75,1,0,360010138021012
878,18,68356,0.1875,1.0,1,0,360010141003000
879,18,72339,0.1875,1.0,1,0,360010020003004
880,18,41801,0.8125,0.25,1,0,360010148012037
881,18,79345,0.25,0.0,1,0,360010146142017
882,18,6481,-0.39375,0.5,1,0,360010146112000
883,18,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
884,18,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
885,18,59215,0.125,-0.5,1,0,360010146063039
886,18,67773,0.1875,0.0,1,0,360010137061011
887,18,68058,0.0,0.0,1,0,360010137061012
888,18,27573,0.25,0.0,1,0,360010129001019
889,18,77924,0.3125,0.5,1,0,360010135082021
890,18,31635,0.625,1.0,1,0,360010018023001
891,18,59832,0.625,0.75,1,0,360010135081019
892,18,40688,0.25,1.0,1,0,360010146121026
893,18,28751,0.0,0.25,1,0,360010026004024
894,18,76090,0.1875,0.5,1,0,360010142032006
895,18,47998,0.25,0.75,1,0,360010130003015
896,18,10901,0.75,0.0,1,0,360010146091001
897,18,58440,0.125,0.5,1,0,360010148011092
898,18,52320,0.125,1.0,1,0,360010135083017
899,18,65655,-0.0625,0.5,1,0,360010142021013
900,19,7093,-0.3125,0.0,1,0,360010003003028
901,19,18854,0.0,0.0,1,0,360010002003000
902,19,67886,0.625,0.25,1,0,360010137061001
903,19,7162,0.3125,0.5,1,0,360010003003023
904,19,45565,0.125,0.5,-0.8333333333333334,0,360010005022000
905,19,73606,0.0,0.0,1,0,360010021003000
906,19,63099,0.4375,0.75,-0.8333333333333334,0,360010137052014
907,19,31390,-0.75,0.5,1,0,360010018024005
908,19,19130,0.0,0.25,1,0,360010002001030
909,19,45605,0.9375,0.5,1,0,360010005022019
910,19,75888,-0.3125,0.5,1,0,360010139022010
911,19,14078,-0.25,0.0,1,0,360010140011009
912,19,56130,0.1875,0.5,1,0,360010135052000
913,19,78278,0.6875,0.5,1,0,360010146141000
914,19,35066,-0.0625,0.75,1,0,360010004032000
915,19,13519,-0.4375,0.0,1,0,360010139023000
916,19,13055,0.4375,0.75,1,0,360010139021015
917,19,54169,0.8125,0.75,1,0,360010141004003
918,19,38164,1.0,0.5,1,0,360010145031015
919,19,22961,0.4375,0.0,1,0,360010142024013
920,19,39225,0.0625,0.25,1,0,360010137071009
921,19,20849,0.0,0.5,1,0,360010022001002
922,19,34665,0.8125,-1.0,1,0,360010004034012
923,19,25508,0.3125,0.0,1,0,360010019022013
924,19,53642,0.75,0.75,1,0,360010138023005
925,19,72534,0.5,0.5,1,0,360010020001004
926,19,25604,-0.125,0.5,1,0,360010019022012
927,19,5685,0.5,0.75,1,0,360010138021012
928,19,68356,0.1875,1.0,1,0,360010141003000
929,19,72339,0.1875,1.0,1,0,360010020003004
930,19,41801,0.8125,0.25,1,0,360010148012037
931,19,79345,0.25,0.0,1,0,360010146142017
932,19,6481,-0.39375,0.5,1,0,360010146112000
933,19,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
934,19,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
935,19,59215,0.125,-0.5,1,0,360010146063039
936,19,67773,0.1875,0.0,1,0,360010137061011
937,19,68058,0.0,0.0,1,0,360010137061012
938,19,27573,0.25,0.0,1,0,360010129001019
939,19,77924,0.3125,0.5,1,0,360010135082021
940,19,31635,0.625,1.0,1,0,360010018023001
941,19,59832,0.625,0.75,1,0,360010135081019
942,19,40688,0.25,1.0,1,0,360010146121026
943,19,28751,0.0,0.25,1,0,360010026004024
944,19,76090,0.1875,0.5,1,0,360010142032006
945,19,47998,0.25,0.75,1,0,360010130003015
946,19,10901,0.75,0.0,1,0,360010146091001
947,19,58440,0.125,0.5,1,0,360010148011092
948,19,52320,0.125,1.0,1,0,360010135083017
949,19,65655,-0.0625,0.5,1,0,360010142021013
950,20,7093,-0.3125,0.0,1,0,360010003003028
951,20,18854,0.0,0.0,1,0,360010002003000
952,20,67886,0.625,0.25,1,0,360010137061001
953,20,7162,0.3125,0.5,1,0,360010003003023
954,20,45565,0.125,0.5,-0.8333333333333334,0,360010005022000
955,20,73606,0.0,0.0,1,0,360010021003000
956,20,63099,0.4375,0.75,-0.8333333333333334,0,360010137052014
957,20,31390,-0.75,0.5,1,0,360010018024005
958,20,19130,0.0,0.25,1,0,360010002001030
959,20,45605,0.9375,0.5,1,0,360010005022019
960,20,75888,-0.3125,0.5,1,0,360010139022010
961,20,14078,-0.25,0.0,1,0,360010140011009
962,20,56130,0.1875,0.5,1,0,360010135052000
963,20,78278,0.6875,0.5,1,0,360010146141000
964,20,35066,-0.0625,0.75,1,0,360010004032000
965,20,13519,-0.4375,0.0,1,0,360010139023000
966,20,13055,0.4375,0.75,1,0,360010139021015
967,20,54169,0.8125,0.75,1,0,360010141004003
968,20,38164,1.0,0.5,1,0,360010145031015
969,20,22961,0.4375,0.0,1,0,360010142024013
970,20,39225,0.0625,0.25,1,0,360010137071009
971,20,20849,0.0,0.5,1,0,360010022001002
972,20,34665,0.8125,-1.0,1,0,360010004034012
973,20,25508,0.3125,0.0,1,0,360010019022013
974,20,53642,0.75,0.75,1,0,360010138023005
975,20,72534,0.5,0.5,1,0,360010020001004
976,20,25604,-0.125,0.5,1,0,360010019022012
977,20,5685,0.5,0.75,1,0,360010138021012
978,20,68356,0.1875,1.0,1,0,360010141003000
979,20,72339,0.1875,1.0,1,0,360010020003004
980,20,41801,0.8125,0.25,1,0,360010148012037
981,20,79345,0.25,0.0,1,0,360010146142017
982,20,6481,-0.39375,0.5,1,0,360010146112000
983,20,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
984,20,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
985,20,59215,0.125,-0.5,1,0,360010146063039
986,20,67773,0.1875,0.0,1,0,360010137061011
987,20,68058,0.0,0.0,1,0,360010137061012
988,20,27573,0.25,0.0,1,0,360010129001019
989,20,77924,0.3125,0.5,1,0,360010135082021
990,20,31635,0.625,1.0,1,0,360010018023001
991,20,59832,0.625,0.75,1,0,360010135081019
992,20,40688,0.25,1.0,1,0,360010146121026
993,20,28751,0.0,0.25,1,0,360010026004024
994,20,76090,0.1875,0.5,1,0,360010142032006
995,20,47998,0.25,0.75,1,0,360010130003015
996,20,10901,0.75,0.0,1,0,360010146091001
997,20,58440,0.125,0.5,1,0,360010148011092
998,20,52320,0.125,1.0,1,0,360010135083017
999,20,65655,-0.0625,0.5,1,0,360010142021013
1000,21,7093,-0.3125,0.0,1,0,360010003003028
1001,21,18854,0.0,0.0,1,0,360010002003000
1002,21,67886,0.625,0.25,1,0,360010137061001
1003,21,7162,0.3125,0.5,1,0,360010003003023
1004,21,45565,0.125,0.5,-0.8333333333333334,0,360010005022000
1005,21,73606,0.0,0.0,1,0,360010021003000
1006,21,63099,0.4375,0.75,-0.8333333333333334,0,360010137052014
1007,21,31390,-0.75,0.5,1,0,360010018024005
1008,21,19130,0.0,0.25,1,0,360010002001030
1009,21,45605,0.9375,0.5,1,0,360010005022019
1010,21,75888,-0.3125,0.5,1,0,360010139022010
1011,21,14078,-0.25,0.0,1,0,360010140011009
1012,21,56130,0.1875,0.5,1,0,360010135052000
1013,21,78278,0.6875,0.5,1,0,360010146141000
1014,21,35066,-0.0625,0.75,1,0,360010004032000
1015,21,13519,-0.4375,0.0,1,0,360010139023000
1016,21,13055,0.4375,0.75,1,0,360010139021015
1017,21,54169,0.8125,0.75,1,0,360010141004003
1018,21,38164,1.0,0.5,1,0,360010145031015
1019,21,22961,0.4375,0.0,1,0,360010142024013
1020,21,39225,0.0625,0.25,1,0,360010137071009
1021,21,20849,0.0,0.5,1,0,360010022001002
1022,21,34665,0.8125,-1.0,1,0,360010004034012
1023,21,25508,0.3125,0.0,1,0,360010019022013
1024,21,53642,0.75,0.75,1,0,360010138023005
1025,21,72534,0.5,0.5,1,0,360010020001004
1026,21,25604,-0.125,0.5,1,0,360010019022012
1027,21,5685,0.5,0.75,1,0,360010138021012
1028,21,68356,0.1875,1.0,1,0,360010141003000
1029,21,72339,0.1875,1.0,1,0,360010020003004
1030,21,41801,0.8125,0.25,1,0,360010148012037
1031,21,79345,0.25,0.0,1,0,360010146142017
1032,21,6481,-0.39375,0.5,1,0,360010146112000
1033,21,6383,0.60625,0.25,-0.8333333333333334,0,360010146112000
1034,21,69805,0.75,-0.5,-0.8333333333333334,0,360010018012016
1035,21,59215,0.125,-0.5,1,0,360010146063039
1036,21,67773,0.1875,0.0,1,0,360010137061011
1037,21,68058,0.0,0.0,1,0,360010137061012
1038,21,27573,0.25,0.0,1,0,360010129001019
1039,21,77924,0.3125,0.5,1,0,360010135082021
1040,21,31635,0.625,1.0,1,0,360010018023001
1041,21,59832,0.625,0.75,1,0,360010135081019
1042,21,40688,0.25,1.0,1,0,360010146121026
1043,21,28751,0.0,0.25,1,0,360010026004024
1044,21,76090,0.1875,0.5,1,0,360010142032006
1045,21,47998,0.25,0.75,1,0,360010130003015
1046,21,10901,0.75,0.0,1,0,360010146091001
1047,21,58440,0.125,0.5,1,0,360010148011092
1048,21,52320,0.125,1.0,1,0,360010135083017
1049,21,65655,-0.0625,0.5,1,0,360010142021013
1050,22,7093,-0.3125,0.0,1,0,360010003003028
1051,22,18854,0.0,0.0,1,0,360010002003000
