,timestep,case_id,attitude,subnorms,pbc,adoption_status,geoid,actualpayback,intention,tolerated_payback
0,1,47399,0.512533441302569,0.0,-0.6666666666666666,0,360010001001037.0,15.0,0.42772869092908844,6.0
1,1,47404,0.5892724989811715,0.5,1.0,0,360010001001037.0,12.0,0.7528098377694187,15.0
2,1,47416,0.6598441397912399,1.0,-0.16666666666666666,0,360010001001037.0,15.0,0.6757651474061944,15.0
3,1,47440,0.5002865494460363,0.25,0.0,0,360010001001037.0,17.0,0.5429101653736953,15.0
4,1,47446,0.28331311976732654,0.5,-0.5,0,360010001001037.0,17.0,0.3971387985942479,7.5
5,1,47452,0.6181235585840111,0.5,1.0,0,360010001001037.0,12.0,0.766418882584078,15.0
6,1,47453,0.5383452397740435,0.5,1.0,0,360010001001037.0,13.0,0.7287874496014163,15.0
7,1,47465,0.5460346961967746,1.0,-0.3333333333333333,0,360010001001037.0,17.0,0.5985978995293519,10.0
8,1,47469,0.5285654022268385,0.5,-0.6666666666666666,0,360010001001037.0,13.0,0.48934096689706635,6.0
9,1,47478,0.515275309134234,0.0,0.0,0,360010001001037.0,17.0,0.5229553633186181,15.0
10,1,47484,0.47328303403350264,0.75,-0.6666666666666666,0,360010001001037.0,13.0,0.4902892738202699,6.0
11,1,47505,0.4595047489678907,0.0,-0.5,0,360010001001037.0,12.0,0.42619839008815397,7.5
12,1,47519,0.4948233617060382,0.0,-0.16666666666666666,0,360010001001037.0,15.0,0.48982484638340484,15.0
13,1,47528,0.4504175133027505,0.75,-0.3333333333333333,0,360010001001037.0,15.0,0.5264702743582408,10.0
14,1,47541,0.19920009433633856,0.25,0.0,0,360010001001037.0,17.0,0.4008876844984509,15.0
15,1,47555,0.4152922422939874,0.5,-0.3333333333333333,0,360010001001037.0,17.0,0.48287668402340717,10.0
16,1,47556,0.19002413857026243,0.75,0.16666666666666666,0,360010001001037.0,17.0,0.4740927194969261,15.0
17,1,47585,0.7191476819538691,0.25,-0.16666666666666666,0,360010001001037.0,17.0,0.6226636282443067,15.0
18,1,73721,0.5588176936577532,0.5,-0.3333333333333333,0,360010001002008.0,15.0,0.5505776394316956,10.0
19,1,73738,0.4951988514375491,0.25,0.0,0,360010001002008.0,17.0,0.5405102982230918,15.0
20,1,73749,0.5264821482020865,-0.25,0.16666666666666666,0,360010001002008.0,17.0,0.5246999626402576,15.0
21,1,73767,0.6353446639224074,0.25,0.16666666666666666,0,360010001002008.0,17.0,0.630100411305533,15.0
22,1,73770,0.41394869159655057,0.75,-0.5,0,360010001002008.0,17.0,0.48578459782609285,7.5
23,1,73813,0.4456577136385132,1.0,-0.3333333333333333,0,360010001002008.0,12.0,0.55125007685662,10.0
24,1,47459,0.43668582168159475,0.0,-0.16666666666666666,0,360010001001006.0,15.0,0.4624013687538749,15.0
25,1,47560,0.31482895805695604,0.5,0.0,0,360010001001006.0,17.0,0.48245481951546615,15.0
26,1,47577,0.3320374271699642,0.5,0.0,0,360010001001006.0,17.0,0.4905720543960721,15.0
27,1,47553,0.42845366097639587,0.75,0.0,0,360010001001007.0,15.0,0.563076591882566,15.0
28,1,73697,0.6741424024017693,0.0,0.0,0,360010001002005.0,15.0,0.5978929712129146,15.0
29,1,73720,0.48750316925875337,-0.25,-0.3333333333333333,0,360010001002005.0,15.0,0.43586357827268724,10.0
30,1,73797,0.4951276254524912,0.5,0.0,0,360010001002005.0,17.0,0.5675017009259401,15.0
31,1,47415,0.5976672760099355,0.75,1.0,0,360010001001057.0,15.0,0.7837946540938865,20.0
