CASE_ID,age,income,household_
000064086,55to64,75to100k,1
000064089,55to64,100to150k,1
000064090,55to64,100to150k,1
000064095,55to64,150kplus,1
000064096,55to64,150kplus,1
000064097,55to64,150kplus,1
000064099,55to64,150kplus,1
000064104,65plus,less75k,1
000064105,65plus,less75k,1
000064106,65plus,less75k,1
000064108,65plus,less75k,1
000064115,65plus,100to150k,1
000064119,65plus,150kplus,1
000064122,65plus,150kplus,1
000064130,25to44,75to100k,1
000064131,25to44,100to150k,1
000064135,25to44,150kplus,1
000064136,25to44,150kplus,1
000064141,55to64,less75k,1
000064142,55to64,less75k,1
000064148,55to64,75to100k,1
000064156,65plus,less75k,1
000064157,65plus,less75k,1
000064159,65plus,less75k,1
000064160,65plus,75to100k,1
000064163,65plus,100to150k,1
000064164,65plus,150kplus,1
000064166,65plus,150kplus,1
000064169,25to44,less75k,1
000064172,25to44,100to150k,1
000064177,45to54,75to100k,1
000064179,45to54,150kplus,1
000064183,55to64,less75k,1
000064187,55to64,150kplus,1
000064188,55to64,150kplus,1
000064193,65plus,100to150k,1
000064195,65plus,150kplus,1
000064202,45to54,75to100k,1
000064205,55to64,less75k,1
000064206,55to64,75to100k,1
000064211,65plus,100to150k,1
000021681,45to54,less75k,0
000021687,45to54,75to100k,0
000021693,45to54,150kplus,0
000021714,65plus,less75k,0
000021717,65plus,75to100k,0
000021737,25to44,150kplus,0
000021757,45to54,150kplus,0
000021758,45to54,150kplus,0
000021760,55to64,less75k,0
000021761,55to64,less75k,0
000021765,55to64,less75k,0
000021774,55to64,75to100k,0
000021778,55to64,100to150k,0
000021780,55to64,150kplus,0
000021787,65plus,less75k,0
000021789,65plus,less75k,0
000021794,65plus,75to100k,0
000021823,45to54,less75k,1
000021829,45to54,100to150k,1
000021831,45to54,100to150k,1
000021832,45to54,150kplus,1
000021844,55to64,less75k,1
000021851,55to64,100to150k,1
000021858,65plus,less75k,1
000021862,65plus,less75k,1
000021864,65plus,less75k,1
000021872,65plus,150kplus,1
000021877,25to44,less75k,1
000021900,45to54,100to150k,1
000021903,45to54,150kplus,1
000021913,55to64,less75k,1
000021915,55to64,75to100k,1
000021917,55to64,75to100k,1
000021927,65plus,less75k,1
000021937,65plus,100to150k,1
000021953,45to54,75to100k,1
000021954,45to54,75to100k,1
000021958,45to54,150kplus,1
000021962,55to64,less75k,1
000062600,55to64,75to100k,0
000062637,45to54,less75k,1
000042673,65plus,150kplus,1
000050845,25to44,less75k,0
000050848,25to44,less75k,0
000050853,25to44,less75k,0
000050856,25to44,less75k,0
000050857,25to44,less75k,0
000050863,25to44,less75k,0
000050865,25to44,75to100k,0
000050869,25to44,75to100k,0
000050870,25to44,100to150k,0
000050871,25to44,100to150k,0
000050872,25to44,100to150k,0
000050878,25to44,150kplus,0
000050883,45to54,less75k,0
000050886,45to54,less75k,0
000050887,45to54,less75k,0
000050888,45to54,less75k,0
000050898,45to54,less75k,0
000050899,45to54,75to100k,0
000050900,45to54,75to100k,0
000050911,45to54,100to150k,0
000050915,55to64,less75k,0
000050925,55to64,less75k,0
000050926,55to64,less75k,0
000050927,55to64,less75k,0
000050934,55to64,less75k,0
000050935,55to64,less75k,0
000050938,55to64,less75k,0
000050946,55to64,less75k,0
000050948,55to64,less75k,0
000050949,55to64,75to100k,0
000050950,55to64,75to100k,0
000050955,55to64,75to100k,0
000050965,55to64,100to150k,0
000050973,55to64,150kplus,0
000050982,65plus,less75k,0
000050990,65plus,less75k,0
000050996,65plus,less75k,0
000051004,65plus,less75k,0
000051005,65plus,less75k,0
000051008,65plus,less75k,0
000051023,65plus,100to150k,0
000051030,65plus,100to150k,0
000051032,65plus,150kplus,0
000051033,65plus,150kplus,0
000051046,25to44,less75k,0
000051050,25to44,less75k,0
000051052,25to44,less75k,0
000051056,25to44,less75k,0
000051057,25to44,less75k,0
000051066,25to44,75to100k,0
000051069,25to44,100to150k,0
000051081,45to54,less75k,0
000051083,45to54,less75k,0
000051087,45to54,less75k,0
000051088,45to54,less75k,0
000051090,45to54,less75k,0
000051093,45to54,less75k,0
000051112,45to54,100to150k,0
000051124,55to64,less75k,0
000051130,55to64,less75k,0
000051132,55to64,less75k,0
000051141,55to64,less75k,0
000051153,55to64,less75k,0
000051156,55to64,less75k,0
000051158,55to64,less75k,0
000051161,55to64,less75k,0
000051164,55to64,75to100k,0
000051167,55to64,75to100k,0
000051172,55to64,75to100k,0
000051180,55to64,100to150k,0
000051192,55to64,150kplus,0
000051193,55to64,150kplus,0
000051195,55to64,150kplus,0
000051197,55to64,150kplus,0
000051198,55to64,150kplus,0
000051225,65plus,less75k,0
000051226,65plus,less75k,0
000051230,65plus,less75k,0
000051231,65plus,less75k,0
000051240,65plus,75to100k,0
000051244,65plus,75to100k,0
000051245,65plus,75to100k,0
000051251,65plus,100to150k,0
000051252,65plus,100to150k,0
000051261,65plus,150kplus,0
000051263,65plus,150kplus,0
000051274,25to44,75to100k,1
000051279,25to44,150kplus,1
000051283,45to54,less75k,1
000051289,45to54,75to100k,1
000051298,55to64,less75k,1
000051301,55to64,less75k,1
000051302,55to64,less75k,1
000051303,55to64,less75k,1
000051321,65plus,less75k,1
000051325,65plus,less75k,1
000051329,65plus,less75k,1
000051345,25to44,less75k,1
000051360,45to54,less75k,1
000051364,45to54,100to150k,1
000051370,55to64,less75k,1
000051371,55to64,less75k,1
000051379,55to64,75to100k,1
000051381,55to64,75to100k,1
000051384,55to64,100to150k,1
000051386,55to64,150kplus,1
000051389,65plus,less75k,1
000051393,65plus,less75k,1
000051406,65plus,150kplus,1
000051409,25to44,75to100k,1
000051419,55to64,less75k,1
000051422,55to64,100to150k,1
000051424,65plus,less75k,1
000051425,65plus,less75k,1
000007296,55to64,less75k,0
000053492,25to44,less75k,0
000053501,25to44,100to150k,0
000053516,45to54,75to100k,0
000053518,45to54,100to150k,0
000053523,45to54,100to150k,0
000053544,55to64,100to150k,0
000053552,65plus,less75k,0
000053587,25to44,75to100k,0
000053605,25to44,150kplus,0
000053638,45to54,less75k,0
000053648,45to54,75to100k,0
000053652,45to54,75to100k,0
000053667,45to54,100to150k,0
000053689,45to54,150kplus,0
000053698,45to54,150kplus,0
000053709,55to64,less75k,0
000053743,55to64,100to150k,0
000053755,55to64,100to150k,0
000053776,65plus,less75k,0
000053779,65plus,less75k,0
000053788,65plus,less75k,0
000053805,65plus,100to150k,0
000053808,65plus,100to150k,0
000053811,65plus,100to150k,0
000053817,65plus,150kplus,0
000053842,25to44,150kplus,1
000053856,45to54,75to100k,1
000053875,45to54,150kplus,1
000053883,55to64,less75k,1
000053898,55to64,100to150k,1
000053905,55to64,150kplus,1
000053928,25to44,less75k,1
000053932,25to44,75to100k,1
000053933,25to44,75to100k,1
000053953,45to54,less75k,1
000053970,45to54,150kplus,1
000053988,55to64,75to100k,1
000054001,55to64,150kplus,1
000054002,55to64,150kplus,1
000054006,65plus,less75k,1
000054015,65plus,100to150k,1
000054024,25to44,less75k,1
000054043,55to64,100to150k,1
000054056,25to44,100to150k,1
000054061,45to54,less75k,1
000054075,55to64,100to150k,1
000042675,25to44,less75k,0
000042676,25to44,less75k,0
000042691,25to44,less75k,0
000042695,25to44,75to100k,0
000042696,25to44,75to100k,0
000042706,25to44,100to150k,0
000042711,25to44,100to150k,0
000042714,25to44,100to150k,0
000042716,25to44,100to150k,0
000042719,25to44,150kplus,0
000042724,45to54,less75k,0
000042726,45to54,less75k,0
000042734,45to54,less75k,0
000042736,45to54,less75k,0
000042737,45to54,less75k,0
000042743,45to54,75to100k,0
000042746,45to54,75to100k,0
000042750,45to54,75to100k,0
000042753,45to54,100to150k,0
000042760,45to54,100to150k,0
000042766,45to54,100to150k,0
000042770,45to54,100to150k,0
000042773,45to54,150kplus,0
000042775,45to54,150kplus,0
000042777,55to64,less75k,0
000042778,55to64,less75k,0
000042783,55to64,less75k,0
000042785,55to64,less75k,0
000042794,55to64,less75k,0
000042795,55to64,75to100k,0
000042798,55to64,75to100k,0
000042799,55to64,75to100k,0
000042805,55to64,100to150k,0
000042808,55to64,100to150k,0
000042809,55to64,100to150k,0
000042812,55to64,100to150k,0
000042813,55to64,100to150k,0
000042816,55to64,100to150k,0
000042817,55to64,100to150k,0
000042818,55to64,100to150k,0
000042822,55to64,150kplus,0
000042824,65plus,less75k,0
000042828,65plus,less75k,0
000042830,65plus,less75k,0
000042837,65plus,less75k,0
000042840,65plus,less75k,0
000042844,65plus,less75k,0
000042850,65plus,75to100k,0
000042856,65plus,75to100k,0
000042858,65plus,75to100k,0
000042863,65plus,100to150k,0
000042867,65plus,100to150k,0
000042868,65plus,100to150k,0
000042872,65plus,100to150k,0
000042873,65plus,100to150k,0
000042874,65plus,100to150k,0
000042875,65plus,100to150k,0
000042889,25to44,less75k,0
000042891,25to44,less75k,0
000042893,25to44,less75k,0
000042897,25to44,less75k,0
000042902,25to44,less75k,0
000042903,25to44,less75k,0
000042909,25to44,75to100k,0
000042911,25to44,75to100k,0
000042913,25to44,75to100k,0
000042914,25to44,75to100k,0
000042921,25to44,100to150k,0
000042922,25to44,100to150k,0
000042926,25to44,100to150k,0
000042930,25to44,100to150k,0
000042938,45to54,less75k,0
000042945,45to54,less75k,0
000042947,45to54,less75k,0
000042948,45to54,less75k,0
000042949,45to54,less75k,0
000042951,45to54,less75k,0
000042955,45to54,less75k,0
000042956,45to54,less75k,0
000042958,45to54,75to100k,0
000042959,45to54,75to100k,0
000042961,45to54,75to100k,0
000042965,45to54,75to100k,0
000042969,45to54,75to100k,0
000042972,45to54,100to150k,0
000042974,45to54,100to150k,0
000042975,45to54,100to150k,0
000042976,45to54,100to150k,0
000042979,45to54,100to150k,0
000042980,45to54,100to150k,0
000042982,45to54,100to150k,0
000042984,45to54,100to150k,0
000042985,45to54,100to150k,0
000042991,45to54,150kplus,0
000042992,45to54,150kplus,0
000042993,45to54,150kplus,0
000042998,55to64,less75k,0
000043001,55to64,less75k,0
000043010,55to64,less75k,0
000043018,55to64,75to100k,0
000043020,55to64,75to100k,0
000043022,55to64,75to100k,0
000043035,55to64,100to150k,0
000043038,55to64,100to150k,0
000043041,55to64,100to150k,0
000043042,55to64,150kplus,0
000043043,55to64,150kplus,0
000043044,55to64,150kplus,0
000043046,65plus,less75k,0
000043052,65plus,less75k,0
000043053,65plus,less75k,0
000043056,65plus,less75k,0
000043058,65plus,less75k,0
000043059,65plus,less75k,0
000043061,65plus,less75k,0
000043064,65plus,less75k,0
000043067,65plus,less75k,0
000043068,65plus,less75k,0
000043071,65plus,less75k,0
000043072,65plus,less75k,0
000043073,65plus,75to100k,0
000043074,65plus,75to100k,0
000043080,65plus,75to100k,0
000043086,65plus,100to150k,0
000043087,65plus,100to150k,0
000043090,65plus,100to150k,0
000043091,65plus,100to150k,0
000043093,65plus,100to150k,0
000043094,65plus,100to150k,0
000043095,65plus,100to150k,0
000043099,65plus,100to150k,0
000043100,65plus,100to150k,0
000043101,65plus,100to150k,0
000043104,65plus,100to150k,0
000043105,65plus,100to150k,0
000043111,65plus,150kplus,0
000043113,65plus,150kplus,0
000043120,25to44,less75k,1
000043121,25to44,less75k,1
000043125,25to44,75to100k,1
000043126,25to44,75to100k,1
000043129,25to44,100to150k,1
000043132,25to44,100to150k,1
000043133,25to44,100to150k,1
000043136,45to54,less75k,1
000043137,45to54,less75k,1
000043141,45to54,less75k,1
000043143,45to54,less75k,1
000043149,45to54,75to100k,1
000043153,45to54,100to150k,1
000043154,45to54,100to150k,1
000043158,45to54,100to150k,1
000043172,55to64,75to100k,1
000043178,55to64,100to150k,1
000043182,55to64,100to150k,1
000043187,65plus,less75k,1
000043189,65plus,less75k,1
000043194,65plus,less75k,1
000043201,65plus,75to100k,1
000043204,65plus,75to100k,1
000043206,65plus,100to150k,1
000043208,65plus,100to150k,1
000043210,65plus,100to150k,1
000043212,65plus,100to150k,1
000043229,45to54,less75k,1
000043234,45to54,75to100k,1
000043238,45to54,100to150k,1
000043239,45to54,100to150k,1
000043242,55to64,less75k,1
000043243,55to64,less75k,1
000043252,55to64,150kplus,1
000043263,65plus,100to150k,1
000043265,65plus,100to150k,1
000043266,65plus,100to150k,1
000043268,25to44,less75k,1
000043276,45to54,less75k,1
000043277,45to54,less75k,1
000043281,45to54,100to150k,1
000043282,45to54,100to150k,1
000043283,45to54,150kplus,1
000043286,55to64,less75k,1
000043288,55to64,75to100k,1
000043289,55to64,100to150k,1
000043294,65plus,less75k,1
000043297,65plus,100to150k,1
000043298,65plus,100to150k,1
000043301,25to44,less75k,1
000043303,25to44,100to150k,1
000043307,45to54,75to100k,1
000043308,45to54,100to150k,1
000043309,45to54,150kplus,1
000043312,55to64,100to150k,1
000043313,55to64,150kplus,1
000043314,65plus,less75k,1
000043318,65plus,100to150k,1
000075031,25to44,less75k,0
000075033,25to44,less75k,0
000075036,25to44,75to100k,0
000075037,25to44,100to150k,0
000075040,55to64,less75k,0
000075045,55to64,100to150k,0
000075052,65plus,75to100k,0
000075056,25to44,less75k,0
000075069,55to64,less75k,0
000075075,55to64,75to100k,0
000075080,65plus,less75k,0
000075115,65plus,75to100k,1
000034901,25to44,less75k,0
000035212,25to44,150kplus,1
000030136,25to44,100to150k,0
000030182,45to54,less75k,0
000030232,55to64,less75k,0
000030289,65plus,less75k,0
000030296,65plus,75to100k,0
000030322,65plus,150kplus,0
000030332,25to44,less75k,0
000030400,25to44,100to150k,0
000030404,25to44,100to150k,0
000030467,45to54,150kplus,0
000030603,25to44,100to150k,1
000030630,55to64,less75k,1
000036911,25to44,less75k,0
000036938,45to54,75to100k,0
000036949,45to54,150kplus,0
000036968,65plus,less75k,0
000037010,25to44,75to100k,0
000037030,45to54,less75k,0
000037037,45to54,less75k,0
000037061,45to54,100to150k,0
000037099,65plus,less75k,0
000037141,25to44,less75k,1
000037163,45to54,less75k,1
000037235,65plus,75to100k,1
000069110,45to54,100to150k,0
000068446,65plus,75to100k,0
000068566,45to54,150kplus,1
000068682,55to64,150kplus,1
000076471,25to44,less75k,0
000076473,25to44,less75k,0
000076507,25to44,150kplus,0
000076514,45to54,less75k,0
000076523,45to54,75to100k,0
000076582,55to64,150kplus,0
000076635,25to44,100to150k,0
000076713,55to64,less75k,0
000076715,55to64,75to100k,0
000076726,55to64,100to150k,0
000076801,25to44,100to150k,1
000076823,45to54,less75k,1
000076846,45to54,100to150k,1
000076850,45to54,150kplus,1
000076893,55to64,150kplus,1
000076949,25to44,100to150k,1
000076950,25to44,100to150k,1
000076978,45to54,100to150k,1
000077032,25to44,150kplus,1
000068201,45to54,100to150k,0
000068203,45to54,150kplus,0
000068249,65plus,150kplus,0
000068270,25to44,less75k,0
000068699,25to44,less75k,1
000076465,25to44,less75k,0
000076495,25to44,100to150k,0
000076499,25to44,150kplus,0
000076533,45to54,100to150k,0
000076541,45to54,150kplus,0
000076559,55to64,less75k,0
000076576,55to64,150kplus,0
000076579,55to64,150kplus,0
000076580,55to64,150kplus,0
000076581,55to64,150kplus,0
000076589,65plus,less75k,0
000076604,65plus,150kplus,0
000076612,25to44,less75k,0
000076626,25to44,less75k,0
000076650,25to44,150kplus,0
000076680,45to54,100to150k,0
000076698,45to54,150kplus,0
000076707,55to64,less75k,0
000076733,55to64,150kplus,0
000076754,65plus,100to150k,0
000076759,65plus,100to150k,0
000076765,65plus,150kplus,0
000076936,25to44,less75k,1
