CASE_ID,age,income,household_
000005299,65plus,less75k,0
000005300,65plus,less75k,0
000005306,65plus,100to150k,0
000005311,65plus,150kplus,0
000005315,25to44,less75k,1
000005318,25to44,less75k,1
000005320,25to44,75to100k,1
000005321,25to44,75to100k,1
000005323,25to44,100to150k,1
000005327,25to44,150kplus,1
000005328,25to44,150kplus,1
000005329,25to44,150kplus,1
000005336,45to54,less75k,1
000005337,45to54,75to100k,1
000005338,45to54,75to100k,1
000005340,45to54,75to100k,1
000005341,45to54,75to100k,1
000005345,45to54,100to150k,1
000005346,45to54,100to150k,1
000005347,45to54,150kplus,1
000005349,45to54,150kplus,1
000005353,45to54,150kplus,1
000005354,45to54,150kplus,1
000005355,55to64,less75k,1
000005357,55to64,less75k,1
000005359,55to64,75to100k,1
000005361,55to64,100to150k,1
000005362,55to64,150kplus,1
000005364,55to64,150kplus,1
000005366,65plus,less75k,1
000005368,65plus,less75k,1
000005369,65plus,less75k,1
000005370,65plus,less75k,1
000005371,65plus,less75k,1
000005372,65plus,less75k,1
000005373,65plus,75to100k,1
000005374,65plus,75to100k,1
000005376,65plus,75to100k,1
000005380,65plus,100to150k,1
000005382,65plus,150kplus,1
000005386,65plus,150kplus,1
000005387,65plus,150kplus,1
000005389,25to44,less75k,1
000005390,25to44,less75k,1
000005393,25to44,75to100k,1
000005395,25to44,100to150k,1
000005398,25to44,150kplus,1
000005399,25to44,150kplus,1
000005403,45to54,less75k,1
000005411,45to54,100to150k,1
000005412,45to54,100to150k,1
000005414,45to54,150kplus,1
000005416,45to54,150kplus,1
000005419,55to64,less75k,1
000005421,55to64,less75k,1
000005425,55to64,100to150k,1
000005428,55to64,150kplus,1
000005429,65plus,less75k,1
000005430,65plus,less75k,1
000005431,65plus,less75k,1
000005432,65plus,less75k,1
000005433,65plus,less75k,1
000005434,65plus,75to100k,1
000005436,65plus,75to100k,1
000005437,65plus,100to150k,1
000005439,65plus,100to150k,1
000005443,65plus,150kplus,1
000005444,65plus,150kplus,1
000005449,25to44,75to100k,1
000005455,45to54,less75k,1
000005456,45to54,less75k,1
000005457,45to54,less75k,1
000005458,45to54,less75k,1
000005459,45to54,75to100k,1
000005460,45to54,75to100k,1
000005468,45to54,150kplus,1
000005469,55to64,less75k,1
000005470,55to64,less75k,1
000005474,55to64,100to150k,1
000005477,65plus,less75k,1
000005479,65plus,less75k,1
000005481,65plus,75to100k,1
000005484,65plus,100to150k,1
000005485,65plus,100to150k,1
000005487,65plus,150kplus,1
000005489,65plus,150kplus,1
000052288,25to44,less75k,0
000052290,25to44,75to100k,0
000052305,45to54,less75k,0
000052312,45to54,less75k,0
000052328,45to54,100to150k,0
000052334,45to54,150kplus,0
000052338,45to54,150kplus,0
000052345,55to64,less75k,0
000052351,55to64,less75k,0
000052352,55to64,less75k,0
000052357,55to64,75to100k,0
000052369,55to64,150kplus,0
000052376,55to64,150kplus,0
000052393,65plus,100to150k,0
000052403,25to44,less75k,0
000052415,25to44,75to100k,0
000052434,45to54,less75k,0
000052450,45to54,less75k,0
000052493,45to54,100to150k,0
000052496,45to54,100to150k,0
000052498,45to54,100to150k,0
000052499,45to54,100to150k,0
000052501,45to54,100to150k,0
000052513,45to54,150kplus,0
000052517,45to54,150kplus,0
000052562,55to64,75to100k,0
000052578,55to64,100to150k,0
000052589,55to64,100to150k,0
000052613,65plus,less75k,0
000052619,65plus,less75k,0
000052622,65plus,less75k,0
000052634,65plus,75to100k,0
000052641,65plus,100to150k,0
000052652,65plus,150kplus,0
000052667,25to44,less75k,1
000052669,25to44,less75k,1
000052674,25to44,100to150k,1
000052676,25to44,150kplus,1
000052713,45to54,100to150k,1
000052721,45to54,150kplus,1
000052731,55to64,less75k,1
000052745,55to64,less75k,1
000052747,55to64,less75k,1
000052759,55to64,100to150k,1
000052762,55to64,100to150k,1
000052765,55to64,100to150k,1
000052770,55to64,150kplus,1
000052791,65plus,75to100k,1
000052801,65plus,100to150k,1
000052804,65plus,150kplus,1
000052807,65plus,150kplus,1
000052810,65plus,150kplus,1
000052815,25to44,less75k,1
000052828,45to54,less75k,1
000052832,45to54,less75k,1
000052839,45to54,less75k,1
000052845,45to54,75to100k,1
