CASE_ID,age,income,household_
000075383,55to64,100to150k,1
000020231,65plus,less75k,0
000020289,65plus,100to150k,0
000020300,45to54,75to100k,1
000020312,65plus,150kplus,1
000020317,25to44,100to150k,1
000020338,25to44,75to100k,1
000026564,25to44,150kplus,0
000026648,55to64,75to100k,0
000026740,25to44,less75k,1
000026827,25to44,less75k,1
000061417,45to54,less75k,0
000061527,65plus,less75k,0
000061407,25to44,150kplus,0
000061479,65plus,100to150k,0
000071840,25to44,75to100k,0
000071953,25to44,less75k,0
000072128,25to44,75to100k,1
000071824,25to44,less75k,0
000071847,25to44,100to150k,0
000071876,55to64,less75k,0
000071878,55to64,less75k,0
000071902,65plus,less75k,0
000071925,25_below,less75k,0
000072065,65plus,less75k,0
000072244,45to54,100to150k,1
000021916,55to64,75to100k,1
000021946,25to44,75to100k,1
000072042,55to64,75to100k,0
000072317,55to64,150kplus,1
000072306,45to54,less75k,1
000033917,65plus,100to150k,0
000027511,65plus,less75k,0
000016111,55to64,less75k,0
000016183,65plus,75to100k,0
000016189,65plus,150kplus,0
000052343,55to64,less75k,0
000052356,55to64,75to100k,0
000052399,65plus,150kplus,0
000052548,55to64,less75k,0
000052647,65plus,100to150k,0
000052695,45to54,less75k,1
000052831,45to54,less75k,1
000052886,55to64,75to100k,1
000052893,55to64,100to150k,1
000052448,45to54,less75k,0
000052500,45to54,100to150k,0
000052592,55to64,150kplus,0
000052784,65plus,less75k,1
000053051,55to64,less75k,1
000018739,55to64,less75k,0
000018753,55to64,75to100k,0
000018780,55to64,less75k,1
000059461,25to44,100to150k,0
000059492,25to44,less75k,0
000059495,25to44,less75k,0
000059496,25to44,less75k,0
000059506,25to44,less75k,0
000059509,25to44,less75k,0
000059518,25to44,75to100k,0
000059543,25to44,100to150k,0
000059567,45to54,less75k,0
000059575,45to54,less75k,0
000059580,45to54,less75k,0
000059592,45to54,75to100k,0
000059596,45to54,75to100k,0
000059598,45to54,75to100k,0
000059603,45to54,100to150k,0
000059606,45to54,100to150k,0
000059620,45to54,150kplus,0
000059659,55to64,100to150k,0
000059664,55to64,100to150k,0
000059672,55to64,150kplus,0
000059681,65plus,less75k,0
000059683,65plus,less75k,0
000059687,65plus,less75k,0
000059724,25to44,100to150k,1
000059729,25to44,100to150k,1
000059730,25to44,100to150k,1
000059748,45to54,less75k,1
000059753,45to54,75to100k,1
000059765,45to54,100to150k,1
000059773,55to64,less75k,1
000059788,55to64,100to150k,1
000059803,65plus,150kplus,1
000059827,25to44,75to100k,1
000059856,25to44,150kplus,1
000059863,45to54,less75k,1
000059866,45to54,less75k,1
000059897,45to54,100to150k,1
000059900,45to54,150kplus,1
000059904,45to54,150kplus,1
000059906,45to54,150kplus,1
000059914,55to64,less75k,1
000059915,55to64,less75k,1
000059931,55to64,100to150k,1
000059936,55to64,150kplus,1
000059941,65plus,less75k,1
000059944,65plus,less75k,1
000059973,25to44,150kplus,1
000059987,45to54,150kplus,1
000060004,65plus,150kplus,1
000025984,25to44,75to100k,0
000025985,25to44,75to100k,0
000025989,25to44,150kplus,0
000025992,45to54,less75k,0
000025993,45to54,less75k,0
000025994,45to54,less75k,0
000025995,45to54,less75k,0
000025998,45to54,100to150k,0
000026001,45to54,150kplus,0
000026008,55to64,less75k,0
000026010,55to64,less75k,0
000026012,55to64,less75k,0
000026019,55to64,75to100k,0
000026022,55to64,100to150k,0
000026023,55to64,100to150k,0
000026026,55to64,100to150k,0
000026027,55to64,100to150k,0
000026030,55to64,150kplus,0
000026031,55to64,150kplus,0
000026033,55to64,150kplus,0
000026045,65plus,75to100k,0
000026049,65plus,100to150k,0
000026054,65plus,150kplus,0
000026059,25to44,less75k,0
000026061,25to44,less75k,0
000026066,25to44,less75k,0
000026067,25to44,75to100k,0
000026074,25to44,100to150k,0
000026083,25to44,150kplus,0
000026084,25to44,150kplus,0
000026086,45to54,less75k,0
000026087,45to54,less75k,0
000026094,45to54,75to100k,0
000026097,45to54,75to100k,0
000026098,45to54,100to150k,0
000026107,45to54,150kplus,0
000026108,45to54,150kplus,0
000026123,55to64,less75k,0
000026124,55to64,less75k,0
000026125,55to64,less75k,0
000026128,55to64,less75k,0
000026130,55to64,less75k,0
000026136,55to64,75to100k,0
000026143,55to64,75to100k,0
000026144,55to64,75to100k,0
000026151,55to64,100to150k,0
000026153,55to64,100to150k,0
000026155,55to64,100to150k,0
000026161,55to64,100to150k,0
000026164,55to64,100to150k,0
000026166,55to64,150kplus,0
000026167,55to64,150kplus,0
000026168,55to64,150kplus,0
000026171,55to64,150kplus,0
000026174,55to64,150kplus,0
000026175,55to64,150kplus,0
000026182,65plus,less75k,0
000026191,65plus,less75k,0
000026194,65plus,less75k,0
000026203,65plus,75to100k,0
000026211,65plus,100to150k,0
000026214,65plus,100to150k,0
000026215,65plus,100to150k,0
000026218,65plus,150kplus,0
000026223,65plus,150kplus,0
000026224,65plus,150kplus,0
000026226,25to44,less75k,1
000026227,25to44,less75k,1
000026231,25to44,75to100k,1
000026232,25to44,100to150k,1
000026233,25to44,100to150k,1
000026239,45to54,less75k,1
000026246,45to54,150kplus,1
000026247,55to64,less75k,1
000026248,55to64,less75k,1
000026252,55to64,less75k,1
000026255,55to64,less75k,1
000026259,55to64,75to100k,1
000026263,55to64,100to150k,1
000026266,55to64,100to150k,1
000026267,55to64,100to150k,1
000026273,55to64,150kplus,1
000026280,65plus,less75k,1
000026282,65plus,75to100k,1
000026283,65plus,75to100k,1
000026284,65plus,75to100k,1
000026296,25to44,less75k,1
000026298,25to44,75to100k,1
000026302,25to44,150kplus,1
000026305,45to54,less75k,1
000026306,45to54,less75k,1
000026308,45to54,75to100k,1
000026313,45to54,150kplus,1
000026315,55to64,less75k,1
000026316,55to64,less75k,1
000026324,55to64,75to100k,1
000026330,55to64,100to150k,1
000026340,65plus,less75k,1
000026341,65plus,less75k,1
000026344,65plus,75to100k,1
000026346,65plus,75to100k,1
000026350,65plus,100to150k,1
000026356,25to44,75to100k,1
000026358,25to44,150kplus,1
000026364,55to64,less75k,1
000026368,55to64,100to150k,1
000026372,65plus,less75k,1
000026373,65plus,less75k,1
000026379,25to44,less75k,1
000026381,25to44,75to100k,1
000026383,25to44,100to150k,1
000026394,45to54,150kplus,1
000026398,55to64,less75k,1
000026403,55to64,75to100k,1
000026405,55to64,75to100k,1
000026410,55to64,100to150k,1
000026418,65plus,less75k,1
000026421,65plus,75to100k,1
000026275,55to64,150kplus,1
000065161,65plus,150kplus,1
000065175,25to44,150kplus,1
000037946,45to54,75to100k,0
000038015,25_below,75to100k,0
000038059,45to54,75to100k,0
000038082,55to64,less75k,0
000038098,55to64,75to100k,0
000038270,45to54,100to150k,1
000037353,25to44,less75k,0
000037354,25to44,75to100k,0
000037362,25to44,100to150k,0
000037367,25to44,150kplus,0
000037378,45to54,100to150k,0
000037394,55to64,75to100k,0
000037395,55to64,75to100k,0
000037401,55to64,100to150k,0
000037422,65plus,75to100k,0
000037425,65plus,100to150k,0
000037437,25to44,less75k,0
000037456,25to44,less75k,0
000037478,25to44,100to150k,0
000037504,25to44,150kplus,0
000037510,45to54,less75k,0
000037517,45to54,75to100k,0
000037531,45to54,150kplus,0
000037539,55to64,less75k,0
000037542,55to64,less75k,0
000037553,55to64,less75k,0
000037557,55to64,less75k,0
000037578,55to64,100to150k,0
000037581,55to64,100to150k,0
000037586,55to64,100to150k,0
000037587,55to64,100to150k,0
000037589,55to64,100to150k,0
000037598,55to64,150kplus,0
000037602,55to64,150kplus,0
000037610,65plus,less75k,0
000037624,65plus,less75k,0
000037635,65plus,75to100k,0
000037638,65plus,75to100k,0
000037657,65plus,150kplus,0
000037668,25to44,less75k,1
000037670,25to44,less75k,1
000037681,25to44,75to100k,1
000037689,25to44,150kplus,1
000037693,25to44,150kplus,1
000037699,45to54,75to100k,1
000037709,55to64,less75k,1
000037719,55to64,75to100k,1
000037740,65plus,less75k,1
000037773,25to44,75to100k,1
000037777,25to44,100to150k,1
000037778,25to44,100to150k,1
000037789,25to44,150kplus,1
000037818,55to64,75to100k,1
000037828,55to64,100to150k,1
000037831,55to64,100to150k,1
000037839,65plus,less75k,1
000037843,65plus,less75k,1
000037853,65plus,75to100k,1
000037854,65plus,75to100k,1
000037860,65plus,100to150k,1
000037872,25to44,75to100k,1
000037873,25to44,75to100k,1
000037885,55to64,less75k,1
000037894,65plus,less75k,1
000037906,45to54,75to100k,1
000012306,55to64,less75k,0
000012312,65plus,less75k,0
000012314,65plus,less75k,0
000012328,45to54,less75k,0
000012341,55to64,less75k,0
000012358,65plus,less75k,0
000012360,65plus,75to100k,0
000012369,25_below,75to100k,1
000012300,25_below,100to150k,0
000012356,65plus,less75k,0
000027073,25to44,less75k,0
000027074,25to44,less75k,0
000027077,25to44,75to100k,0
000027078,25to44,100to150k,0
000027079,25to44,150kplus,0
000027081,45to54,less75k,0
000027083,45to54,less75k,0
000027084,45to54,less75k,0
000027085,45to54,less75k,0
000027086,45to54,less75k,0
000027087,45to54,less75k,0
000027088,45to54,less75k,0
000027089,45to54,less75k,0
000027090,45to54,less75k,0
000027091,45to54,less75k,0
000027092,45to54,less75k,0
000027094,45to54,75to100k,0
000027095,45to54,75to100k,0
000027097,45to54,100to150k,0
000027098,45to54,100to150k,0
000027099,45to54,150kplus,0
000027101,55to64,less75k,0
000027102,55to64,less75k,0
000027108,55to64,less75k,0
000027109,55to64,less75k,0
000027110,55to64,less75k,0
000027111,55to64,less75k,0
000027112,55to64,75to100k,0
000027113,55to64,75to100k,0
000027114,55to64,75to100k,0
000027116,55to64,100to150k,0
000027118,65plus,less75k,0
000027119,65plus,less75k,0
000027121,65plus,less75k,0
000027122,65plus,less75k,0
000027125,65plus,75to100k,0
000027126,65plus,75to100k,0
000027129,25to44,less75k,0
000027131,25to44,less75k,0
000027132,25to44,less75k,0
000027133,25to44,less75k,0
000027134,25to44,less75k,0
000027135,25to44,75to100k,0
000027136,25to44,75to100k,0
000027137,25to44,100to150k,0
000027138,25to44,150kplus,0
000027140,45to54,less75k,0
000027141,45to54,less75k,0
000027144,45to54,less75k,0
000027145,45to54,less75k,0
000027147,45to54,less75k,0
000027149,45to54,less75k,0
000027154,45to54,less75k,0
000027155,45to54,less75k,0
000027159,45to54,75to100k,0
000027160,45to54,75to100k,0
000027161,45to54,75to100k,0
000027162,45to54,75to100k,0
000027163,45to54,100to150k,0
000027165,45to54,100to150k,0
000027166,45to54,150kplus,0
000027167,45to54,150kplus,0
000027170,55to64,less75k,0
000027174,55to64,less75k,0
000027176,55to64,less75k,0
000027182,55to64,less75k,0
000027184,55to64,75to100k,0
000027185,55to64,75to100k,0
000027186,55to64,75to100k,0
000027188,55to64,100to150k,0
000027192,55to64,150kplus,0
000027193,65plus,less75k,0
000027195,65plus,less75k,0
000027196,65plus,less75k,0
000027197,65plus,less75k,0
000027198,65plus,less75k,0
000027199,65plus,less75k,0
000027201,65plus,less75k,0
000027202,65plus,less75k,0
000027203,65plus,75to100k,0
000027205,65plus,75to100k,0
000027206,65plus,100to150k,0
000027208,65plus,150kplus,0
000027209,25to44,less75k,1
000027210,25to44,75to100k,1
000027211,25to44,100to150k,1
000027212,25to44,150kplus,1
000027213,45to54,less75k,1
000027214,45to54,less75k,1
000027215,45to54,less75k,1
000027216,45to54,75to100k,1
000027217,45to54,100to150k,1
000027218,45to54,150kplus,1
000027220,55to64,less75k,1
000027221,55to64,75to100k,1
000027222,55to64,100to150k,1
000027224,65plus,less75k,1
000027226,65plus,75to100k,1
000042118,25to44,less75k,0
000042176,55to64,less75k,0
000042191,55to64,less75k,0
000042293,25to44,100to150k,0
000042295,25to44,100to150k,0
000042334,45to54,150kplus,0
000042384,55to64,75to100k,0
000042389,55to64,75to100k,0
000042390,55to64,75to100k,0
000042424,65plus,less75k,0
000042443,65plus,less75k,0
000042450,65plus,75to100k,0
000042465,65plus,100to150k,0
000042473,65plus,150kplus,0
000042483,25to44,less75k,1
000042519,65plus,less75k,1
000042542,25to44,100to150k,1
000042657,55to64,less75k,1
000042662,55to64,100to150k,1
000042670,65plus,75to100k,1
000033139,45to54,150kplus,0
000033152,55to64,less75k,0
000033163,55to64,75to100k,0
000033206,65plus,150kplus,0
000033260,45to54,less75k,0
000033371,55to64,150kplus,0
000033393,65plus,less75k,0
000033409,65plus,75to100k,0
000033561,55to64,150kplus,1
000033605,65plus,150kplus,1
000033617,25to44,less75k,1
000033765,55to64,75to100k,1
000033785,45to54,less75k,1
000035402,25_below,less75k,0
000035407,25to44,less75k,0
000035410,25to44,less75k,0
000035438,45to54,less75k,0
000035441,45to54,75to100k,0
000035459,25to44,less75k,1
000035481,25_below,100to150k,1
000035401,25_below,less75k,0
000035429,25to44,75to100k,0
000035430,25to44,100to150k,0
000035444,65plus,less75k,0
000035445,65plus,less75k,0
000035424,25to44,less75k,0
000035428,25to44,75to100k,0
000035440,45to54,less75k,0
000035442,45to54,100to150k,0
000035469,45to54,less75k,1
000035472,45to54,100to150k,1
000035488,25to44,less75k,1
000035511,65plus,less75k,0
000035514,65plus,less75k,0
000073411,55to64,less75k,0
000073412,55to64,75to100k,0
000073426,55to64,150kplus,0
000073438,65plus,less75k,0
000073461,65plus,150kplus,0
000073464,65plus,150kplus,0
000073467,25to44,less75k,0
000073483,55to64,less75k,0
000073492,55to64,75to100k,0
000073506,55to64,150kplus,0
000073525,65plus,75to100k,0
000073592,65plus,less75k,1
000073593,65plus,75to100k,1
000073596,65plus,75to100k,1
000073598,65plus,100to150k,1
000073185,25to44,less75k,0
000073186,25to44,75to100k,0
000073189,45to54,less75k,0
000073194,45to54,150kplus,0
000073213,25to44,75to100k,0
000073237,45to54,less75k,0
000073254,45to54,100to150k,0
000073266,55to64,less75k,0
000073292,65plus,100to150k,0
000073293,65plus,150kplus,0
000073298,25to44,less75k,1
000073310,45to54,less75k,1
000073311,45to54,less75k,1
000073312,45to54,less75k,1
000073322,45to54,150kplus,1
000073326,55to64,less75k,1
000073327,55to64,75to100k,1
000073330,55to64,150kplus,1
000073342,25to44,less75k,1
000073355,45to54,100to150k,1
000073378,45to54,75to100k,1
000035583,25to44,100to150k,0
000035584,25to44,100to150k,0
000035601,65plus,less75k,0
000035608,65plus,less75k,0
000035619,65plus,100to150k,0
000035641,65plus,less75k,0
000035671,65plus,less75k,1
000035678,65plus,100to150k,1
000070247,25to44,less75k,0
000070278,45to54,150kplus,0
000070280,55to64,less75k,0
000070288,55to64,less75k,0
000070291,55to64,less75k,0
000070294,55to64,less75k,0
000070297,55to64,75to100k,0
000070299,55to64,75to100k,0
000070322,65plus,less75k,0
000070328,65plus,less75k,0
000070359,65plus,100to150k,0
000070370,25to44,less75k,0
000070372,25to44,less75k,0
000070381,45to54,less75k,0
000070397,55to64,less75k,0
000070404,55to64,100to150k,0
000070446,45to54,75to100k,1
000070450,55to64,less75k,1
000070458,65plus,less75k,1
000070470,45to54,less75k,1
000070473,45to54,150kplus,1
000070476,55to64,75to100k,1
000070478,55to64,100to150k,1
000073233,45to54,less75k,0
000035536,55to64,less75k,0
000035539,55to64,100to150k,0
000035545,25to44,less75k,1
000035549,25to44,150kplus,1
000035556,55to64,less75k,1
000035562,55to64,75to100k,1
000035564,55to64,100to150k,1
000035567,55to64,100to150k,1
000035532,45to54,150kplus,0
000035533,55to64,less75k,0
000035534,55to64,less75k,0
000035541,55to64,100to150k,0
000035547,25to44,100to150k,1
000035551,45to54,less75k,1
000069288,45to54,100to150k,0
000069295,65plus,less75k,0
000069302,65plus,75to100k,0
000069311,65plus,100to150k,0
000069312,65plus,150kplus,0
000069316,45to54,75to100k,0
000069317,45to54,100to150k,0
000069330,65plus,150kplus,0
000069340,65plus,100to150k,1
000069284,45to54,less75k,0
000069296,65plus,less75k,0
000069298,65plus,less75k,0
000069299,65plus,less75k,0
000069300,65plus,less75k,0
000069310,65plus,100to150k,0
000069323,65plus,less75k,0
000069326,65plus,75to100k,0
000069331,45to54,less75k,1
000069336,65plus,less75k,1
000035525,25to44,75to100k,0
000035531,45to54,100to150k,0
000035543,25to44,less75k,1
000035550,45to54,less75k,1
000035553,45to54,100to150k,1
000035560,55to64,less75k,1
000035570,25to44,less75k,0
000035576,25to44,less75k,0
000035580,25to44,75to100k,0
000035587,25to44,100to150k,0
000035589,25to44,150kplus,0
000035592,55to64,less75k,0
000035597,55to64,150kplus,0
000035605,65plus,less75k,0
000035606,65plus,less75k,0
000035616,65plus,100to150k,0
000035625,25to44,less75k,0
000035634,25to44,150kplus,0
000035646,65plus,less75k,0
000035651,65plus,100to150k,0
000035652,65plus,100to150k,0
000035667,55to64,100to150k,1
000035669,65plus,less75k,1
000035674,65plus,less75k,1
000035685,25to44,100to150k,1
000035687,25to44,150kplus,1
000035690,55to64,100to150k,1
000035528,45to54,less75k,0
000035530,45to54,75to100k,0
000035538,55to64,75to100k,0
000035540,55to64,100to150k,0
000035559,55to64,less75k,1
000035523,25to44,less75k,0
000035526,25to44,100to150k,0
000035527,25to44,150kplus,0
000035529,45to54,less75k,0
000035542,55to64,150kplus,0
000035544,25to44,less75k,1
000035546,25to44,75to100k,1
000035552,45to54,75to100k,1
000035554,45to54,150kplus,1
000035555,55to64,less75k,1
000035557,55to64,less75k,1
000035558,55to64,less75k,1
000035561,55to64,less75k,1
000035563,55to64,75to100k,1
000035566,55to64,100to150k,1
000035578,25to44,less75k,0
000035585,25to44,100to150k,0
000035591,55to64,less75k,0
000035600,65plus,less75k,0
000035603,65plus,less75k,0
000035609,65plus,less75k,0
000035611,65plus,75to100k,0
000035617,65plus,100to150k,0
000035631,25to44,100to150k,0
000035643,65plus,less75k,0
000035644,65plus,less75k,0
000035684,25to44,75to100k,1
000035692,65plus,less75k,1
000042701,25to44,75to100k,0
000042717,25to44,150kplus,0
000042721,45to54,less75k,0
000042742,45to54,75to100k,0
000042755,45to54,100to150k,0
000042764,45to54,100to150k,0
000042786,55to64,less75k,0
000042792,55to64,less75k,0
000042793,55to64,less75k,0
000042803,55to64,75to100k,0
000042804,55to64,100to150k,0
000042941,45to54,less75k,0
000042950,45to54,less75k,0
000042963,45to54,75to100k,0
000042994,45to54,150kplus,0
000043031,55to64,100to150k,0
000043033,55to64,100to150k,0
000043057,65plus,less75k,0
000043081,65plus,75to100k,0
000043124,25to44,75to100k,1
000043155,45to54,100to150k,1
000043168,55to64,less75k,1
000043173,55to64,75to100k,1
000043193,65plus,less75k,1
000043198,65plus,less75k,1
000043232,45to54,less75k,1
000043235,45to54,75to100k,1
000043264,65plus,100to150k,1
000025031,25to44,75to100k,0
000025041,45to54,75to100k,0
000025048,45to54,150kplus,0
000025051,55to64,less75k,0
000025056,55to64,150kplus,0
000025085,25to44,100to150k,0
000025087,25to44,100to150k,0
000025106,45to54,75to100k,0
000025116,45to54,100to150k,0
000025120,45to54,100to150k,0
000025123,45to54,100to150k,0
000025144,55to64,100to150k,0
000025163,65plus,less75k,0
000025171,65plus,100to150k,0
000025174,65plus,100to150k,0
000025203,25to44,less75k,1
000025206,25to44,75to100k,1
000025211,25to44,150kplus,1
000025229,55to64,100to150k,1
000025027,25to44,less75k,0
000025029,25to44,less75k,0
000025030,25to44,75to100k,0
000025033,25to44,100to150k,0
000025034,25to44,100to150k,0
000025035,25to44,150kplus,0
000025036,45to54,less75k,0
000025037,45to54,less75k,0
000025038,45to54,less75k,0
000025040,45to54,less75k,0
000025042,45to54,75to100k,0
000025044,45to54,100to150k,0
000025045,45to54,100to150k,0
000025047,45to54,150kplus,0
000025050,55to64,less75k,0
000025052,55to64,75to100k,0
000025054,55to64,100to150k,0
000025055,55to64,100to150k,0
000025057,65plus,less75k,0
000025058,65plus,less75k,0
000025059,65plus,less75k,0
000025060,65plus,less75k,0
000025063,65plus,100to150k,0
000025064,65plus,100to150k,0
000025065,65plus,100to150k,0
000025068,25to44,less75k,0
000025069,25to44,less75k,0
000025070,25to44,less75k,0
000025071,25to44,less75k,0
000025072,25to44,less75k,0
000025074,25to44,less75k,0
000025077,25to44,75to100k,0
000025079,25to44,75to100k,0
000025080,25to44,75to100k,0
000025081,25to44,100to150k,0
000025082,25to44,100to150k,0
000025084,25to44,100to150k,0
000025086,25to44,100to150k,0
000025088,25to44,100to150k,0
000025089,25to44,150kplus,0
000025090,25to44,150kplus,0
000025091,25to44,150kplus,0
000025092,45to54,less75k,0
000025093,45to54,less75k,0
000025094,45to54,less75k,0
000025095,45to54,less75k,0
000025098,45to54,less75k,0
000025099,45to54,less75k,0
000025100,45to54,less75k,0
000025102,45to54,less75k,0
000025103,45to54,less75k,0
000025104,45to54,less75k,0
000025105,45to54,less75k,0
000025107,45to54,75to100k,0
000025108,45to54,75to100k,0
000025109,45to54,75to100k,0
000025111,45to54,75to100k,0
000025112,45to54,100to150k,0
000025113,45to54,100to150k,0
000025114,45to54,100to150k,0
000025117,45to54,100to150k,0
000025118,45to54,100to150k,0
000025121,45to54,100to150k,0
000025124,45to54,150kplus,0
000025125,45to54,150kplus,0
000025126,45to54,150kplus,0
000025127,45to54,150kplus,0
000025131,55to64,less75k,0
000025133,55to64,less75k,0
000025135,55to64,less75k,0
000025137,55to64,less75k,0
000025138,55to64,75to100k,0
000025142,55to64,100to150k,0
000025143,55to64,100to150k,0
000025146,55to64,100to150k,0
000025147,55to64,100to150k,0
000025148,55to64,100to150k,0
000025149,55to64,100to150k,0
000025150,55to64,150kplus,0
000025152,55to64,150kplus,0
000025153,65plus,less75k,0
000025154,65plus,less75k,0
000025155,65plus,less75k,0
000025156,65plus,less75k,0
000025157,65plus,less75k,0
000025158,65plus,less75k,0
000025159,65plus,less75k,0
000025161,65plus,less75k,0
000025164,65plus,75to100k,0
000025165,65plus,75to100k,0
000025166,65plus,75to100k,0
000025167,65plus,75to100k,0
000025168,65plus,100to150k,0
000025169,65plus,100to150k,0
000025170,65plus,100to150k,0
000025173,65plus,100to150k,0
000025181,25to44,less75k,1
000025182,25to44,less75k,1
000025183,25to44,75to100k,1
000025184,25to44,100to150k,1
000025186,45to54,less75k,1
000025187,45to54,less75k,1
000025189,45to54,100to150k,1
000025190,45to54,100to150k,1
000025191,45to54,150kplus,1
000025193,55to64,less75k,1
000025195,55to64,100to150k,1
000025197,65plus,less75k,1
000025198,65plus,less75k,1
000025199,65plus,75to100k,1
000025200,65plus,100to150k,1
000025201,65plus,100to150k,1
000025202,65plus,150kplus,1
000025204,25to44,less75k,1
000025205,25to44,less75k,1
000025207,25to44,75to100k,1
000025208,25to44,100to150k,1
000025209,25to44,100to150k,1
000025212,45to54,less75k,1
000025213,45to54,less75k,1
000025214,45to54,less75k,1
000025216,45to54,less75k,1
000025217,45to54,75to100k,1
000025218,45to54,75to100k,1
000025220,45to54,100to150k,1
000025222,45to54,100to150k,1
000025223,45to54,150kplus,1
000025224,45to54,150kplus,1
000025225,55to64,less75k,1
000025226,55to64,less75k,1
000025227,55to64,less75k,1
000025228,55to64,75to100k,1
000025230,55to64,100to150k,1
000025231,55to64,100to150k,1
000025232,55to64,150kplus,1
000025233,65plus,less75k,1
000025234,65plus,less75k,1
000025236,65plus,less75k,1
000025237,65plus,75to100k,1
000025238,65plus,75to100k,1
000025242,65plus,150kplus,1
000025039,45to54,less75k,0
000025053,55to64,100to150k,0
000025073,25to44,less75k,0
000025075,25to44,less75k,0
000025078,25to44,75to100k,0
000025101,45to54,less75k,0
000025110,45to54,75to100k,0
000025122,45to54,100to150k,0
000025136,55to64,less75k,0
000025151,55to64,150kplus,0
000025162,65plus,less75k,0
000025175,65plus,100to150k,0
000025176,65plus,100to150k,0
000025177,65plus,150kplus,0
000025185,25to44,150kplus,1
000025188,45to54,75to100k,1
000025215,45to54,less75k,1
000025219,45to54,100to150k,1
000025221,45to54,100to150k,1
000025235,65plus,less75k,1
000025239,65plus,100to150k,1
000035573,25to44,less75k,0
000035574,25to44,less75k,0
000035586,25to44,100to150k,0
000035623,25to44,less75k,0
000025674,45to54,less75k,0
000025683,45to54,75to100k,0
000025687,45to54,75to100k,0
000025693,45to54,150kplus,0
000025712,65plus,less75k,0
000025714,65plus,75to100k,0
000025718,65plus,75to100k,0
000025735,25to44,less75k,0
000025737,25to44,less75k,0
000025738,25to44,less75k,0
000025748,25to44,75to100k,0
000025780,45to54,less75k,0
000025806,55to64,less75k,0
000025808,55to64,75to100k,0
000025821,65plus,less75k,0
000025825,65plus,less75k,0
000025828,65plus,less75k,0
000025829,65plus,less75k,0
000025849,65plus,75to100k,0
000025860,65plus,150kplus,0
000025909,65plus,75to100k,1
000025912,65plus,75to100k,1
000025931,45to54,75to100k,1
000025937,55to64,less75k,1
000025970,65plus,less75k,1
