CASE_ID,age,income,household_
000049823,45to54,75to100k,1
000049828,55to64,less75k,1
000049864,45to54,100to150k,1
000049893,55to64,75to100k,1
000049897,55to64,100to150k,1
000049915,55to64,150kplus,1
000049936,65plus,100to150k,1
000049961,55to64,less75k,1
000049964,55to64,less75k,1
000050007,55to64,less75k,1
000050010,55to64,less75k,1
000012620,45to54,75to100k,0
000012637,25to44,75to100k,0
000012718,25to44,less75k,1
000047372,65plus,less75k,1
000047170,55to64,less75k,0
000047378,25to44,100to150k,1
000047065,55to64,75to100k,0
000047107,65plus,75to100k,0
000047111,65plus,75to100k,0
000047132,25to44,less75k,0
000047209,65plus,less75k,0
000047217,65plus,less75k,0
000041885,45to54,150kplus,0
000041899,65plus,less75k,0
000041961,55to64,less75k,0
000041997,65plus,100to150k,0
000042003,25to44,less75k,1
000042013,45to54,150kplus,1
000042019,55to64,150kplus,1
000042097,45to54,less75k,1
000042099,45to54,less75k,1
000042101,45to54,100to150k,1
000042110,65plus,less75k,1
000042111,65plus,less75k,1
000041869,25to44,less75k,0
000041889,55to64,less75k,0
000041891,55to64,75to100k,0
000041895,65plus,less75k,0
000041903,65plus,100to150k,0
000041917,25to44,less75k,0
000041920,25to44,less75k,0
000041923,25to44,75to100k,0
000041925,25to44,75to100k,0
000041934,45to54,less75k,0
000041940,45to54,less75k,0
000041959,55to64,less75k,0
000041963,55to64,less75k,0
000041966,55to64,less75k,0
000041967,55to64,less75k,0
000041971,55to64,100to150k,0
000041979,65plus,less75k,0
000041980,65plus,less75k,0
000042010,45to54,less75k,1
000042015,55to64,less75k,1
000042025,65plus,150kplus,1
000042027,25to44,less75k,1
000042035,25to44,100to150k,1
000042051,55to64,less75k,1
000042066,65plus,75to100k,1
000042069,65plus,150kplus,1
000042076,45to54,less75k,1
000042079,45to54,150kplus,1
000042080,55to64,less75k,1
000042089,65plus,150kplus,1
000042094,25to44,75to100k,1
000041865,25to44,less75k,0
000041866,25to44,less75k,0
000041871,25to44,75to100k,0
000041893,55to64,100to150k,0
000041896,65plus,less75k,0
000041898,65plus,less75k,0
000041901,65plus,75to100k,0
000041936,45to54,less75k,0
000041938,45to54,less75k,0
000041942,45to54,less75k,0
000041948,45to54,75to100k,0
000041954,45to54,100to150k,0
000041974,55to64,150kplus,0
000041981,65plus,less75k,0
000041984,65plus,less75k,0
000042002,25to44,less75k,1
000042021,65plus,less75k,1
000042026,25to44,less75k,1
000042031,25to44,less75k,1
000042039,45to54,less75k,1
000042040,45to54,less75k,1
000042049,55to64,less75k,1
000042056,55to64,100to150k,1
000042071,25to44,less75k,1
000042077,45to54,75to100k,1
000042078,45to54,100to150k,1
000042090,25to44,less75k,1
000042104,55to64,less75k,1
000041867,25to44,less75k,0
000041918,25to44,less75k,0
000041924,25to44,75to100k,0
000041987,65plus,less75k,0
000041990,65plus,less75k,0
000042000,65plus,150kplus,0
000047430,55to64,less75k,0
000041633,25to44,less75k,0
000041680,25to44,75to100k,0
000041691,25to44,150kplus,0
000041773,65plus,150kplus,0
000041777,25to44,less75k,1
000041843,25to44,75to100k,1
000063078,45to54,less75k,0
000063094,45to54,150kplus,0
000063119,65plus,less75k,0
000063129,65plus,75to100k,0
000063135,65plus,150kplus,0
000063151,45to54,less75k,0
000063168,45to54,less75k,0
000063179,45to54,75to100k,0
000063234,55to64,100to150k,0
000063246,65plus,less75k,0
000063247,65plus,less75k,0
000063277,65plus,100to150k,0
000063280,65plus,100to150k,0
000063283,65plus,150kplus,0
000063310,45to54,less75k,1
000063322,45to54,75to100k,1
000063332,45to54,100to150k,1
000063339,45to54,150kplus,1
000063358,55to64,75to100k,1
000063388,65plus,less75k,1
000063401,65plus,100to150k,1
000063417,45to54,less75k,1
000063419,45to54,less75k,1
000063491,65plus,less75k,1
000063500,65plus,75to100k,1
000063514,65plus,150kplus,1
000063521,45to54,less75k,1
000063529,45to54,75to100k,1
000063538,55to64,less75k,1
000063546,55to64,150kplus,1
000056285,25to44,75to100k,0
000056286,25to44,75to100k,0
000056287,25to44,75to100k,0
000056312,25to44,150kplus,0
000056342,55to64,less75k,0
000056348,55to64,100to150k,0
000056379,25to44,less75k,0
000056381,25to44,less75k,0
000056399,25to44,less75k,0
000056415,25to44,75to100k,0
000056439,25to44,100to150k,0
000056462,25to44,100to150k,0
000056518,45to54,100to150k,0
000056527,45to54,100to150k,0
000056561,55to64,less75k,0
000056567,55to64,less75k,0
000056593,55to64,150kplus,0
000056597,55to64,150kplus,0
000056636,65plus,100to150k,0
000056661,25to44,less75k,1
000056662,25to44,less75k,1
000056671,25to44,less75k,1
000056675,25to44,less75k,1
000056713,25to44,100to150k,1
000056754,45to54,75to100k,1
000056807,55to64,100to150k,1
000056842,65plus,100to150k,1
000056849,65plus,100to150k,1
000056878,25to44,less75k,1
000056883,25to44,75to100k,1
000056915,25to44,100to150k,1
000056951,45to54,75to100k,1
000056959,45to54,75to100k,1
000056965,45to54,100to150k,1
000056977,45to54,150kplus,1
000056984,45to54,150kplus,1
000057001,55to64,75to100k,1
000057011,55to64,100to150k,1
000057012,55to64,100to150k,1
000057013,55to64,150kplus,1
000057027,65plus,less75k,1
000057053,65plus,150kplus,1
000057065,25to44,less75k,1
000057083,25to44,100to150k,1
000057086,25to44,100to150k,1
000057101,45to54,less75k,1
000057151,65plus,75to100k,1
000057157,65plus,100to150k,1
000057160,65plus,100to150k,1
000057185,45to54,less75k,1
000035715,25to44,less75k,0
000035723,25to44,100to150k,0
000035727,25to44,100to150k,0
000035731,25to44,100to150k,0
000035739,25to44,150kplus,0
000035755,55to64,less75k,0
000035756,55to64,less75k,0
000035759,55to64,less75k,0
000035761,55to64,less75k,0
000035785,55to64,100to150k,0
000035787,55to64,100to150k,0
000035791,55to64,150kplus,0
000035792,55to64,150kplus,0
000035794,55to64,150kplus,0
000035802,65plus,less75k,0
000035805,65plus,less75k,0
000035811,65plus,less75k,0
000035813,65plus,75to100k,0
000035815,65plus,75to100k,0
000035820,65plus,100to150k,0
000035829,65plus,100to150k,0
000035835,65plus,150kplus,0
000035854,25to44,less75k,0
000035859,25to44,75to100k,0
000035876,25to44,100to150k,0
000035878,25to44,100to150k,0
000035897,45to54,less75k,0
000035905,45to54,150kplus,0
000035912,55to64,less75k,0
000035920,55to64,less75k,0
000035937,55to64,75to100k,0
000035942,55to64,100to150k,0
000035943,55to64,100to150k,0
000035944,55to64,100to150k,0
000035951,55to64,100to150k,0
000035957,55to64,150kplus,0
000035967,65plus,less75k,0
000035973,65plus,less75k,0
000035979,65plus,less75k,0
000035981,65plus,less75k,0
000035986,65plus,75to100k,0
000035989,65plus,75to100k,0
000036014,65plus,150kplus,0
000036059,55to64,100to150k,1
000036067,65plus,less75k,1
000036071,65plus,less75k,1
000036079,65plus,100to150k,1
000036094,55to64,75to100k,1
000036098,65plus,75to100k,1
000036100,65plus,150kplus,1
000066632,45to54,75to100k,0
000066834,25to44,150kplus,1
000067058,65plus,150kplus,1
000067059,65plus,150kplus,1
000065948,25to44,less75k,0
000065951,25to44,less75k,0
000065955,25to44,75to100k,0
000065961,45to54,less75k,0
000065963,45to54,less75k,0
000065966,45to54,less75k,0
000065997,25to44,less75k,0
000066003,25to44,less75k,0
000066008,25to44,less75k,0
000066010,25to44,less75k,0
000066015,25to44,less75k,0
000066016,25to44,less75k,0
000066023,25to44,less75k,0
000066025,25to44,less75k,0
000066031,25to44,75to100k,0
000066047,25to44,100to150k,0
000066051,45to54,less75k,0
000066055,45to54,less75k,0
000066064,45to54,less75k,0
000066076,45to54,less75k,0
000066090,45to54,less75k,0
000066095,45to54,less75k,0
000066096,45to54,less75k,0
000066103,45to54,less75k,0
000066112,45to54,75to100k,0
000066124,45to54,75to100k,0
000066128,45to54,75to100k,0
000066130,45to54,100to150k,0
000066136,45to54,100to150k,0
000066137,45to54,100to150k,0
000066150,55to64,less75k,0
000066151,55to64,less75k,0
000066166,55to64,75to100k,0
000066170,55to64,100to150k,0
000066176,65plus,less75k,0
000066179,65plus,less75k,0
000066181,65plus,less75k,0
000066184,65plus,less75k,0
000066187,65plus,less75k,0
000066189,65plus,less75k,0
000066201,65plus,less75k,0
000066207,65plus,75to100k,0
000066210,65plus,75to100k,0
000066221,65plus,100to150k,0
000066231,25to44,less75k,1
000066236,25to44,less75k,1
000066239,25to44,75to100k,1
000066242,25to44,100to150k,1
000066246,45to54,less75k,1
000066248,45to54,less75k,1
000066250,45to54,less75k,1
000066260,45to54,less75k,1
000066262,45to54,less75k,1
000066269,45to54,75to100k,1
000066270,45to54,75to100k,1
000066282,55to64,less75k,1
000066283,55to64,less75k,1
000066284,55to64,less75k,1
000066286,55to64,75to100k,1
000066288,55to64,100to150k,1
000066290,55to64,150kplus,1
000066294,65plus,less75k,1
000066304,65plus,75to100k,1
000066316,25to44,less75k,1
000066321,25to44,75to100k,1
000066325,45to54,less75k,1
000066338,45to54,75to100k,1
000066341,45to54,75to100k,1
000066346,45to54,150kplus,1
000066354,55to64,150kplus,1
000066355,65plus,less75k,1
000066359,65plus,less75k,1
000066360,65plus,less75k,1
000066372,25to44,less75k,1
000066373,25to44,75to100k,1
000066374,25to44,75to100k,1
000066376,25to44,100to150k,1
000066380,45to54,less75k,1
000066382,45to54,less75k,1
000066388,45to54,75to100k,1
000066390,45to54,75to100k,1
000066395,55to64,less75k,1
000066402,65plus,less75k,1
000032235,25to44,less75k,0
000032238,25to44,less75k,0
000032239,25to44,less75k,0
000032243,25to44,75to100k,0
000032247,25to44,100to150k,0
000032252,25to44,100to150k,0
000032253,25to44,100to150k,0
000032256,25to44,150kplus,0
000032262,25to44,150kplus,0
000032265,45to54,less75k,0
000032289,45to54,100to150k,0
000032293,45to54,150kplus,0
000032294,45to54,150kplus,0
000032303,45to54,150kplus,0
000032308,55to64,less75k,0
000032312,55to64,less75k,0
000032324,55to64,100to150k,0
000032326,55to64,100to150k,0
000032329,55to64,150kplus,0
000032335,55to64,150kplus,0
000032348,65plus,less75k,0
000032354,65plus,75to100k,0
000032358,65plus,75to100k,0
000032360,65plus,100to150k,0
000032373,65plus,150kplus,0
000032376,65plus,150kplus,0
000032378,65plus,150kplus,0
000032379,65plus,150kplus,0
000032396,25to44,less75k,0
000032401,25to44,100to150k,0
000032406,25to44,100to150k,0
000032416,45to54,less75k,0
000032428,45to54,100to150k,0
000032432,45to54,100to150k,0
000032454,55to64,75to100k,0
000032464,55to64,100to150k,0
000032480,65plus,less75k,0
000032488,65plus,75to100k,0
000032493,65plus,100to150k,0
000032494,65plus,100to150k,0
000032497,65plus,100to150k,0
000032501,65plus,100to150k,0
000032508,65plus,150kplus,0
000032509,65plus,150kplus,0
000032513,65plus,150kplus,0
000032530,45to54,100to150k,1
000032544,55to64,150kplus,1
000032553,65plus,100to150k,1
000032560,65plus,150kplus,1
000032562,25to44,less75k,1
000032590,65plus,100to150k,1
000032591,65plus,100to150k,1
000032594,65plus,150kplus,1
000032597,25to44,less75k,1
000032611,45to54,150kplus,1
000032629,65plus,150kplus,1
000032630,65plus,150kplus,1
000022575,25to44,100to150k,0
000022585,45to54,150kplus,0
000022590,55to64,75to100k,0
000022593,55to64,100to150k,0
000022610,25to44,less75k,0
000022642,25to44,150kplus,0
000022646,25to44,150kplus,0
000022656,45to54,less75k,0
000022661,45to54,75to100k,0
000022667,45to54,100to150k,0
000022668,45to54,100to150k,0
000022675,45to54,150kplus,0
000022676,45to54,150kplus,0
000022683,55to64,less75k,0
000022688,55to64,less75k,0
000022697,55to64,75to100k,0
000022699,55to64,75to100k,0
000022713,55to64,150kplus,0
000022716,55to64,150kplus,0
000022719,55to64,150kplus,0
000022720,55to64,150kplus,0
000022726,65plus,less75k,0
000022727,65plus,less75k,0
000022728,65plus,less75k,0
000022729,65plus,less75k,0
000022740,65plus,75to100k,0
000022757,65plus,100to150k,0
000022770,25to44,less75k,1
000022774,25to44,100to150k,1
000022775,25to44,100to150k,1
000022782,45to54,75to100k,1
000022789,55to64,less75k,1
000022806,65plus,150kplus,1
000022809,25to44,less75k,1
000022812,25to44,75to100k,1
000022813,25to44,75to100k,1
000022816,25to44,150kplus,1
000022818,45to54,less75k,1
000022827,55to64,less75k,1
000022835,65plus,less75k,1
000022839,65plus,100to150k,1
000054586,65plus,less75k,0
000054636,25to44,100to150k,0
000054663,55to64,less75k,0
000018938,25to44,less75k,0
000018962,45to54,less75k,0
000018963,45to54,less75k,0
000018969,45to54,less75k,0
000018977,45to54,150kplus,0
000018995,55to64,100to150k,0
000018998,55to64,150kplus,0
000019024,65plus,150kplus,0
000019107,65plus,less75k,0
000019123,65plus,100to150k,0
000019160,45to54,less75k,1
000019162,45to54,100to150k,1
000019170,65plus,less75k,1
000019176,65plus,100to150k,1
000019197,65plus,75to100k,1
000066466,45to54,150kplus,0
000066833,25to44,150kplus,1
000066861,55to64,75to100k,1
000066894,25to44,less75k,1
000066922,25to44,100to150k,1
000067068,25to44,less75k,1
000067118,65plus,100to150k,1
000066662,45to54,150kplus,0
000066665,45to54,150kplus,0
000066721,55to64,100to150k,0
000066905,25to44,75to100k,1
000066950,45to54,less75k,1
000067024,55to64,150kplus,1
000067097,55to64,less75k,1
000046187,25to44,150kplus,0
000012617,25to44,150kplus,0
000012636,25to44,less75k,0
000012689,65plus,150kplus,0
000012722,25to44,150kplus,1
000012735,55to64,150kplus,1
000034173,25to44,100to150k,0
000034208,45to54,75to100k,0
000034235,45to54,150kplus,0
000034356,25to44,150kplus,1
000034380,55to64,less75k,1
000034408,65plus,75to100k,1
000034425,25to44,less75k,1
000034544,65plus,less75k,1
000052287,25to44,less75k,0
000052293,25to44,100to150k,0
000052295,25to44,100to150k,0
000052301,45to54,less75k,0
000052381,65plus,less75k,0
000052408,25to44,less75k,0
000052413,25to44,75to100k,0
000052453,45to54,less75k,0
000052455,45to54,less75k,0
000052461,45to54,less75k,0
000052507,45to54,150kplus,0
000052508,45to54,150kplus,0
000052528,55to64,less75k,0
000052535,55to64,less75k,0
000052540,55to64,less75k,0
000052569,55to64,100to150k,0
000052574,55to64,100to150k,0
000052581,55to64,100to150k,0
000052586,55to64,100to150k,0
000052598,55to64,150kplus,0
000052602,55to64,150kplus,0
000052617,65plus,less75k,0
000052626,65plus,less75k,0
000052639,65plus,100to150k,0
000052656,65plus,150kplus,0
000052658,65plus,150kplus,0
000052659,65plus,150kplus,0
000052679,25to44,150kplus,1
000052684,45to54,less75k,1
000052689,45to54,less75k,1
000052723,45to54,150kplus,1
000052775,55to64,150kplus,1
000052782,65plus,less75k,1
000052797,65plus,100to150k,1
000052803,65plus,100to150k,1
000052822,25to44,150kplus,1
000052833,45to54,less75k,1
000052864,45to54,150kplus,1
000052888,55to64,75to100k,1
000052900,55to64,100to150k,1
000052909,55to64,150kplus,1
000052911,55to64,150kplus,1
000052928,65plus,100to150k,1
000052935,65plus,100to150k,1
000052961,45to54,less75k,1
000052967,45to54,75to100k,1
000052984,45to54,150kplus,1
000052994,55to64,less75k,1
000052997,55to64,less75k,1
000053003,55to64,100to150k,1
000053014,55to64,150kplus,1
000053047,45to54,100to150k,1
000053057,55to64,150kplus,1
000063842,25to44,less75k,0
000064020,65plus,100to150k,0
000064082,55to64,less75k,1
000064085,55to64,75to100k,1
000064112,65plus,75to100k,1
000012535,25to44,75to100k,0
000012536,25to44,75to100k,0
000012609,65plus,less75k,1
000064056,25to44,100to150k,1
000063800,55to64,less75k,0
000063877,25to44,150kplus,0
000043320,25to44,less75k,0
000043330,25to44,75to100k,0
000043462,25to44,100to150k,0
000043487,45to54,less75k,0
000043523,45to54,less75k,0
000043554,45to54,100to150k,0
000043638,55to64,75to100k,0
000043721,65plus,100to150k,0
000043729,65plus,100to150k,0
000043769,25to44,100to150k,1
000043781,45to54,less75k,1
000043782,45to54,less75k,1
000043812,45to54,75to100k,1
000043825,45to54,100to150k,1
000043859,55to64,less75k,1
000043862,55to64,less75k,1
000043898,55to64,150kplus,1
000043928,65plus,100to150k,1
000043933,65plus,150kplus,1
000044030,55to64,75to100k,1
000004518,25to44,less75k,0
000004519,25to44,75to100k,0
000004521,25to44,100to150k,0
000004534,45to54,less75k,0
000004535,45to54,75to100k,0
000004536,45to54,75to100k,0
000004537,45to54,75to100k,0
000004539,45to54,75to100k,0
000004542,45to54,100to150k,0
000004543,45to54,100to150k,0
000004549,45to54,150kplus,0
000004551,45to54,150kplus,0
000004552,45to54,150kplus,0
000004554,45to54,150kplus,0
000004555,45to54,150kplus,0
000004556,45to54,150kplus,0
000004562,55to64,less75k,0
000004565,55to64,75to100k,0
000004566,55to64,75to100k,0
000004569,55to64,100to150k,0
000004570,55to64,100to150k,0
000004573,55to64,100to150k,0
000004577,55to64,150kplus,0
000004579,55to64,150kplus,0
000004585,65plus,less75k,0
000004588,65plus,75to100k,0
000004592,65plus,100to150k,0
000004596,65plus,150kplus,0
000004597,65plus,150kplus,0
000004600,65plus,150kplus,0
000004604,25to44,less75k,0
000004607,25to44,less75k,0
000004612,25to44,75to100k,0
000004615,25to44,75to100k,0
000004616,25to44,75to100k,0
000004619,25to44,100to150k,0
000004620,25to44,100to150k,0
000004621,25to44,100to150k,0
000004626,25to44,150kplus,0
000004629,25to44,150kplus,0
000004631,25to44,150kplus,0
000004635,45to54,less75k,0
000004638,45to54,less75k,0
000004642,45to54,less75k,0
000004645,45to54,less75k,0
000004646,45to54,less75k,0
000004647,45to54,less75k,0
000004648,45to54,less75k,0
000004650,45to54,less75k,0
000004652,45to54,less75k,0
000004653,45to54,less75k,0
000004659,45to54,less75k,0
000004660,45to54,less75k,0
000004663,45to54,less75k,0
000004664,45to54,less75k,0
000004665,45to54,less75k,0
000004666,45to54,less75k,0
000004667,45to54,less75k,0
000004668,45to54,less75k,0
000004671,45to54,75to100k,0
000004673,45to54,75to100k,0
000004674,45to54,75to100k,0
000004676,45to54,75to100k,0
000004678,45to54,75to100k,0
000004680,45to54,75to100k,0
000004681,45to54,75to100k,0
000004687,45to54,75to100k,0
000004693,45to54,75to100k,0
000004694,45to54,100to150k,0
000004696,45to54,100to150k,0
000004697,45to54,100to150k,0
000004698,45to54,100to150k,0
000004707,45to54,100to150k,0
000004708,45to54,100to150k,0
000004709,45to54,100to150k,0
000004712,45to54,100to150k,0
000004716,45to54,100to150k,0
000004718,45to54,150kplus,0
000004723,45to54,150kplus,0
000004724,45to54,150kplus,0
000004730,45to54,150kplus,0
000004733,45to54,150kplus,0
000004734,45to54,150kplus,0
000004735,45to54,150kplus,0
000004742,45to54,150kplus,0
000004743,45to54,150kplus,0
000004745,45to54,150kplus,0
000004747,45to54,150kplus,0
000004752,45to54,150kplus,0
000004753,45to54,150kplus,0
000004756,45to54,150kplus,0
000004759,55to64,less75k,0
000004760,55to64,less75k,0
000004761,55to64,less75k,0
000004764,55to64,less75k,0
000004770,55to64,less75k,0
000004771,55to64,less75k,0
000004778,55to64,less75k,0
000004779,55to64,less75k,0
000004781,55to64,less75k,0
000004788,55to64,75to100k,0
000004791,55to64,75to100k,0
000004794,55to64,75to100k,0
000004795,55to64,75to100k,0
000004798,55to64,75to100k,0
000004799,55to64,75to100k,0
000004802,55to64,100to150k,0
000004805,55to64,100to150k,0
000004808,55to64,100to150k,0
000004809,55to64,100to150k,0
000004813,55to64,100to150k,0
000004815,55to64,100to150k,0
000004816,55to64,100to150k,0
000004817,55to64,100to150k,0
000004818,55to64,100to150k,0
000004822,55to64,150kplus,0
000004824,55to64,150kplus,0
000004825,55to64,150kplus,0
000004828,55to64,150kplus,0
000004830,55to64,150kplus,0
000004832,55to64,150kplus,0
000004834,55to64,150kplus,0
000004836,55to64,150kplus,0
000004838,55to64,150kplus,0
000004841,55to64,150kplus,0
000004843,55to64,150kplus,0
000004845,55to64,150kplus,0
000004849,65plus,less75k,0
000004850,65plus,less75k,0
000004851,65plus,less75k,0
000004854,65plus,less75k,0
000004857,65plus,less75k,0
000004863,65plus,less75k,0
000004864,65plus,less75k,0
000004865,65plus,less75k,0
000004867,65plus,less75k,0
000004870,65plus,less75k,0
000004871,65plus,less75k,0
000004874,65plus,75to100k,0
000004879,65plus,75to100k,0
000004881,65plus,75to100k,0
000004888,65plus,100to150k,0
000004890,65plus,100to150k,0
000004892,65plus,100to150k,0
000004893,65plus,100to150k,0
000004896,65plus,100to150k,0
000004900,65plus,100to150k,0
000004902,65plus,100to150k,0
000004903,65plus,100to150k,0
000004904,65plus,150kplus,0
000004905,65plus,150kplus,0
000004907,65plus,150kplus,0
000004910,65plus,150kplus,0
000004912,65plus,150kplus,0
000004913,65plus,150kplus,0
000004914,65plus,150kplus,0
000004915,65plus,150kplus,0
000004916,65plus,150kplus,0
000004918,65plus,150kplus,0
000004920,65plus,150kplus,0
000004921,65plus,150kplus,0
000004924,65plus,150kplus,0
000004925,65plus,150kplus,0
000004927,65plus,150kplus,0
000004929,65plus,150kplus,0
000004930,25to44,less75k,1
000004933,25to44,less75k,1
000004934,25to44,75to100k,1
000004939,25to44,100to150k,1
000004940,25to44,150kplus,1
000004941,25to44,150kplus,1
000004942,25to44,150kplus,1
000004944,45to54,less75k,1
000004945,45to54,less75k,1
000004946,45to54,less75k,1
000004948,45to54,less75k,1
000004952,45to54,less75k,1
000004953,45to54,less75k,1
000004955,45to54,less75k,1
000004960,45to54,75to100k,1
000004961,45to54,75to100k,1
000004963,45to54,75to100k,1
000004969,45to54,100to150k,1
000004971,45to54,100to150k,1
000004972,45to54,100to150k,1
000004973,45to54,100to150k,1
000004974,45to54,100to150k,1
000004975,45to54,100to150k,1
000004977,45to54,100to150k,1
000004980,45to54,150kplus,1
000004988,45to54,150kplus,1
000004991,45to54,150kplus,1
000004992,45to54,150kplus,1
000004994,55to64,less75k,1
000004995,55to64,less75k,1
000004996,55to64,less75k,1
000005002,55to64,less75k,1
000005003,55to64,75to100k,1
000005004,55to64,75to100k,1
000005007,55to64,75to100k,1
000005008,55to64,75to100k,1
000005009,55to64,75to100k,1
000005012,55to64,100to150k,1
000005014,55to64,100to150k,1
000005015,55to64,100to150k,1
000005016,55to64,100to150k,1
000005017,55to64,150kplus,1
000005018,55to64,150kplus,1
000005020,55to64,150kplus,1
000005021,55to64,150kplus,1
000005022,55to64,150kplus,1
000005023,55to64,150kplus,1
000005027,55to64,150kplus,1
000005029,65plus,less75k,1
000005031,65plus,less75k,1
000005035,65plus,less75k,1
000005036,65plus,less75k,1
000005037,65plus,75to100k,1
000005039,65plus,75to100k,1
000005040,65plus,75to100k,1
000005042,65plus,75to100k,1
000005045,65plus,100to150k,1
000005049,65plus,150kplus,1
000005050,65plus,150kplus,1
000005054,65plus,150kplus,1
000005058,65plus,150kplus,1
000005060,25to44,less75k,1
000005068,45to54,less75k,1
000005069,45to54,less75k,1
000005070,45to54,less75k,1
000005074,45to54,less75k,1
000005075,45to54,75to100k,1
000005077,45to54,75to100k,1
000005078,45to54,75to100k,1
000005087,45to54,150kplus,1
000005088,45to54,150kplus,1
000005089,45to54,150kplus,1
000005096,55to64,less75k,1
000005098,55to64,less75k,1
000005102,55to64,75to100k,1
000005105,55to64,100to150k,1
000005107,55to64,150kplus,1
000005116,65plus,less75k,1
000005118,65plus,75to100k,1
000005120,65plus,75to100k,1
000005124,65plus,100to150k,1
000005127,65plus,150kplus,1
000005128,65plus,150kplus,1
000005135,25to44,150kplus,1
000005136,45to54,less75k,1
000005141,55to64,75to100k,1
000005146,65plus,100to150k,1
000062582,25to44,150kplus,0
000062598,55to64,less75k,0
000062616,25to44,150kplus,0
000044125,55to64,75to100k,0
000044134,55to64,100to150k,0
000044254,25to44,100to150k,0
000044105,55to64,less75k,0
000044673,45to54,75to100k,1
000041888,55to64,less75k,0
000041985,65plus,less75k,0
000042037,25to44,150kplus,1
000042070,25to44,less75k,1
000044061,25to44,100to150k,0
000044108,55to64,less75k,0
000044145,55to64,150kplus,0
000044232,25to44,75to100k,0
000044257,25to44,100to150k,0
000044419,55to64,150kplus,0
000044550,55to64,less75k,1
000044560,65plus,less75k,1
000044664,25to44,75to100k,1
000044672,45to54,75to100k,1
000043520,45to54,less75k,0
000043602,55to64,less75k,0
000044034,65plus,less75k,1
000043384,55to64,less75k,0
000043551,45to54,100to150k,0
000043559,45to54,100to150k,0
000043757,25to44,less75k,1
000043788,45to54,less75k,1
000058554,45to54,100to150k,0
000041278,55to64,less75k,0
000041333,65plus,less75k,0
000041362,65plus,100to150k,0
000041387,25to44,less75k,1
000041440,65plus,less75k,1
000041491,45to54,less75k,1
000041510,45to54,100to150k,1
000041524,55to64,less75k,1
000041630,65plus,150kplus,1
000041554,65plus,less75k,1
